time	EGFR	L_EGFR	L_EGFR_dimer	SOS	L_dpEGFR	pSOS	SOS_Grb2	Grb2	Dok	pDok	Crk	FRS2	Shc	pSOS_Grb2	Rap1_GDP	MEK	MKP3	pShc_dpEGFR	dpEGFR_c_Cbl	B_Raf_Rap1_GTP	pShc_dpEGFR_c_Cbl	pFRS2_dpEGFR_c_Cbl	Shc_dpEGFR	c_Cbl	RasGAP	c_Raf	B_Raf	ERK	PP2A	Ras_GDP	Rap1GAP	C3G	NGFR	pShc	pFRS2_dpEGFR	pTrkA_endo	MEK_ERK	pMEK_ERK	FRS2_dpEGFR_c_Cbl_ubiq	Crk_C3G_pFRS2_dpEGFR_c_Cbl	pShc_dpEGFR_c_Cbl_ubiq	Crk_C3G_pFRS2_dpEGFR	Grb2_SOS_pShc_dpEGFR_c_Cbl_ubiq	Grb2_SOS_pShc_dpEGFR_c_Cbl	Shc_dpEGFR_c_Cbl_ubiq	dpEGFR_c_Cbl_ubiq	proteosome	Grb2_SOS_pShc	Shc_dpEGFR_c_Cbl	Grb2_SOS_pShc_dpEGFR	pFRS2	FRS2_dpEGFR	pDok_RasGAP	pMEK	FRS2_dpEGFR_c_Cbl	pFRS2_dpEGFR_c_Cbl_ubiq	Ras_GTP	Crk_C3G_pFRS2_dpEGFR_c_Cbl_ubiq	c_Raf_Ras_GTP	B_Raf_Ras_GTP	ppMEK	ppERK	pTrkA	Crk_C3G	Rap1_GTP	L_NGFR	ppMEK_ERK	dppERK	Shc_pTrkA	Shc_pTrkA_endo	pShc_pTrkA	pFRS2_pTrkA	FRS2_pTrkA	pShc_pTrkA_endo	FRS2_pTrkA_endo	pFRS2_pTrkA_endo	Crk_C3G_pFRS2_pTrkA_endo	Grb2_SOS_pShc_pTrkA	Crk_C3G_pFRS2_pTrkA	Grb2_SOS_pShc_pTrkA_endo	c_Raf_Ras_GTP_MEK	c_Raf_Ras_GTP_pMEK	c_Raf_Ras_GTP_MEK_ERK	c_Raf_Ras_GTP_pMEK_ERK	B_Raf_Ras_GTP_MEK	B_Raf_Ras_GTP_pMEK	B_Raf_Ras_GTP_MEK_ERK	B_Raf_Ras_GTP_pMEK_ERK	B_Raf_Rap1_GTP_MEK	B_Raf_Rap1_GTP_pMEK	B_Raf_Rap1_GTP_MEK_ERK	B_Raf_Rap1_GTP_pMEK_ERK	ppERK_MKP3	dppERK_MKP3	pro_TrkA	NGF	EGF	pro_EGFR	degradation
69.0	0.23407374093318287	0.006552423923020789	0.00010693807697577154	0.028505146574204894	0.00016480972573387778	0.0005201247679943601	0.024103211055606064	0.9290252713533331	0.21595469754350768	0.06791192273069228	0.501972595666335	0.9898640423616797	0.9060893273627934	0.0009570423339118914	0.19886531409814576	0.1646588303209673	0.004545280064168633	0.0032087063508267357	0.00011917369582203091	0.0003149215659509164	0.003035091110743448	0.000380122098037826	0.001167131601883496	0.47840425459740166	0.08386662027419968	0.4387044564022864	0.1744516320299283	0.00884363142414156	0.24	0.013865311666153008	0.012	0.00197259566633603	0.0618939246163601	0.03207489152524951	0.00038749695424932434	0.0	0.04187082743633696	0.04165649321119055	0.00020806880305998152	0.000830519009011733	0.005588941698171162	0.0008008213086386177	0.004172095468927861	0.0019099249951412735	0.001985327327649056	0.00023607990283311538	0.0003025360071207393	0.03791785643303242	0.0009361077734754462	0.0019145983521063085	0.005207310356064436	0.00012732558953319772	0.016133379725800312	0.16537060330574457	0.00010211133745899006	0.0006865154948157146	0.0004069454158884195	0.001405666687451295	0.01704762723146749	0.006764388305677266	0.16918891074178044	0.023257461778825584	0.0	0.49499039732873795	1.851725203055346e-05	0.0	0.03453736051868586	0.03782195626743559	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01761635291663211	0.0175880376579107	0.004546701965712136	0.004496823825979179	0.007034426831796204	0.006957226257084553	0.001857191060729116	0.0018189668649600651	0.00031899918665322037	0.00031725491701044544	8.311470985972569e-05	8.18782703495865e-05	0.0056038034750437015	0.007850916460760235	0.020631	0.0	0.001613	0.3	0.0
70.0	0.23323924905225135	0.006540674215812806	0.00010655512526489028	0.028077265976700693	0.00016517434454283057	0.0005634897586084748	0.023763081635509577	0.9286407557464431	0.21407848926192258	0.06926397124072216	0.5019723878672241	0.9896550718433187	0.9042914667644085	0.001047098410272212	0.1988360234525487	0.16355914178913375	0.0044219318513886805	0.0032357592756380015	0.00011964278655722346	0.0003246141340691126	0.0030613495457408927	0.0003823876891973946	0.0011678522907516851	0.4780225588543024	0.08334246050264443	0.439230073711182	0.17463326216433808	0.008514387664146665	0.24	0.014600773785002364	0.012	0.00197238786722513	0.061893923534430434	0.0329909964649053	0.00038982933390230854	0.0	0.04007914427776166	0.04042600351441776	0.00021297270031472236	0.0008363820553462853	0.00573569252045768	0.0008069041888055185	0.0042632011975623765	0.0019029229193469363	0.0020301644468657303	0.00024181147308390062	0.0003155688109181039	0.038474533693348835	0.0009376544913982988	0.0019084063895757866	0.005335562191922327	0.000127630677366783	0.016657539497355565	0.16658602821082835	0.0001024619431954932	0.0007048829502152054	0.0004075528846766639	0.0014459144264160743	0.01698634433893387	0.006739046848926644	0.17320798990696112	0.023515013456845906	0.0	0.49493841146238265	1.89857532953595e-05	0.0	0.03405503349774256	0.03968969200770763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017436084184501047	0.017659890345376034	0.004337159398110383	0.004350448021884635	0.00696158120526083	0.006988373788827028	0.001771826242444337	0.0017609189560463573	0.0003266825130518833	0.00032966637490139736	8.204178832804183e-05	8.19859838057129e-05	0.005509483115911358	0.00806858503267252	0.020631	0.0	0.001613	0.3	0.0
71.0	0.2324078733026675	0.006528947425286459	0.00010617360074620585	0.02765458761470541	0.00016551751722204406	0.0006084653236586058	0.023426897056331962	0.9282630529494981	0.21220288382253158	0.07061155127788044	0.5019721808200204	0.9894461326718041	0.90249920339442	0.0011414709714400865	0.19880670874818263	0.16257544377228705	0.004307278483379832	0.0032623957239934975	0.00012008761113498671	0.0003342926280545336	0.003087120949034855	0.0003845579115262131	0.0011684051618599302	0.4776413357351725	0.08281443510041173	0.43977404746735854	0.17482236276062127	0.008195751544186225	0.24	0.015362397447940506	0.012	0.0019721808200213755	0.06189392245280127	0.03391665893030961	0.00039207634608945776	0.0	0.03837874976004488	0.03921428102291984	0.00021788871227072017	0.0008420121279988269	0.005883596764034636	0.0008127786040419607	0.004353852860594445	0.0018954027164506102	0.002075029261410416	0.0002475601480421479	0.0003289137413053284	0.039017600675899246	0.0009390108001482142	0.0019017227618445146	0.005464091400326179	0.00012791782376122548	0.017185564899588272	0.16778223551608448	0.00010279242739387055	0.0007233428768713522	0.00040785314725047756	0.001486409097916801	0.016913128655441895	0.006708933924061013	0.17707766004982067	0.02375627458023441	0.0	0.49488661935019673	1.94508846092112e-05	0.0	0.033524395313776045	0.04153393892348473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01725686833002768	0.017716300984720552	0.00413581498503658	0.004203839577402637	0.006889155946896996	0.007013357368598593	0.001689726095724537	0.0017026235368886318	0.0003344581893614715	0.00034217944466919835	8.09341584474529e-05	8.197594667570995e-05	0.005417687403286149	0.008275034113306568	0.020631	0.0	0.001613	0.3	0.0
72.0	0.2315796019862856	0.0065172435099934084	0.00010579349820876252	0.027237102397713826	0.00016583983173425749	0.0006549966888324417	0.023094804235848407	0.9278920990976802	0.21032836642052613	0.07195446242746895	0.5019719745328178	0.9892372635607257	0.9007128647410555	0.0012400751148061175	0.19877737937444026	0.16170595089841128	0.004200653786203876	0.003288612554308721	0.00012050886851599017	0.0003439441219438733	0.0031124041705052267	0.0003866351381043799	0.0011687961031515014	0.4772606185283126	0.08228282884799477	0.44033603096563934	0.175018757173813	0.007887867444739325	0.24	0.016149654467994552	0.012	0.0019719745328188867	0.06189392137147253	0.03485157611958289	0.00039423996185131876	0.0	0.03676643463003036	0.03802426474505837	0.00022281583616249877	0.0008474147578884669	0.006032628908073926	0.0008184491308410428	0.004444025777676068	0.0018873946290279432	0.002119912397766467	0.0002533247154614548	0.0003425716135640586	0.039547026100581376	0.0009401834618316394	0.0018945750364387402	0.005592861272938741	0.00012818753081470478	0.01771717115200522	0.16896076351703262	0.00010310338409510138	0.0007418904757774572	0.0004078422732063909	0.0015271389508013599	0.016828015441193278	0.006674073687982095	0.18079226300782825	0.023982125730218063	0.0	0.4948350226278259	1.9912023814041097e-05	0.0	0.0329511445916061	0.04335057769626343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01707858161063904	0.017757205070192975	0.0039425934775382246	0.004057573434785363	0.0068171064183985015	0.007032154017502469	0.0016108739070683632	0.0016443261934891203	0.0003423302273766117	0.0003547801308773596	7.979916817895869e-05	8.185495336910696e-05	0.005328706097939826	0.008470640115828836	0.020631	0.0	0.001613	0.3	0.0
73.0	0.23075442344900776	0.006505562428392721	0.00010541481245149392	0.026824805902153512	0.00016614185935384318	0.0007030274766580003	0.02276693563649014	0.9275278333899455	0.208455408183452	0.07329251588317928	0.5019717690129349	0.989028501963782	0.8989327642538697	0.0013428140857686865	0.19874804416830968	0.16094917761978725	0.0041014451004351745	0.0033144066273772584	0.00012090723746921047	0.0003535558952047552	0.0031371980327483152	0.00038862170076432484	0.0011690308211045478	0.47688043945530234	0.081747924066631	0.4409155989089028	0.17522224225535893	0.00759080672882261	0.24	0.016961910323084268	0.012	0.001971769012936057	0.06189392029044412	0.035795436134297594	0.0003963221209476922	0.0	0.035238951898932266	0.036858476060930005	0.00022775309948293505	0.0008525954047064625	0.006182763398983333	0.000823920295770181	0.0045336967835912225	0.0018789280558155245	0.002164804824461207	0.0002591039987347	0.00035654317739025615	0.04006280197915882	0.0009411790273034042	0.0018869900612890308	0.005721836147637011	0.00012844028627259464	0.01825207593336899	0.17012299477220597	0.00010339539003146151	0.0007605210702951629	0.00040751810615619305	0.0015680925203109715	0.01673108733787046	0.00663451252716509	0.1843465928588122	0.02419341084184111	0.0	0.494783622766452	2.0368566714497675e-05	0.0	0.032340803713229595	0.045135920393881264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01690114720468672	0.017782590777605144	0.003757396464669349	0.003912179306254013	0.006745404447264057	0.007044758462946473	0.0015352419308296626	0.0015862531114592114	0.00035030324064820866	0.0003674542226673266	7.864386541239666e-05	8.163004104333602e-05	0.005242744552055089	0.008655810347482269	0.020631	0.0	0.001613	0.3	0.0
74.0	0.22993232608061664	0.006493904138893073	0.00010503753828482335	0.026417697330951447	0.00016642415521912063	0.0007525002221048215	0.022443409758162784	0.9271701975641903	0.20658446653200876	0.07462553377950677	0.5019715642669744	0.98881988411113	0.8971592018011602	0.00144958049801877	0.1987187114234575	0.1603038622918887	0.004009089401186413	0.0033397748418303565	0.00012128337722561599	0.0003631155019830632	0.0031615013687571218	0.0003905198893565817	0.0011691148462865282	0.47650082970088237	0.08121000031151526	0.4415122348430526	0.1754325859129742	0.007304589630891302	0.24	0.017798409002999095	0.012	0.0019715642669755084	0.061893919209715945	0.03674791863643606	0.0003983247310817107	0.0	0.03379303935024659	0.035719035718281604	0.0002326995590978597	0.0008575594524452841	0.006333974649962011	0.0008291965711882078	0.0046228441842466085	0.0018700315450342446	0.0022096978412784333	0.0002648968558608739	0.0003708291188861815	0.04056494248699229	0.0009420038426021506	0.0018789939554139583	0.005850981388450253	0.00012867656399945742	0.01878999968848475	0.1712701954730033	0.00010366900518488651	0.0007792301039468983	0.00040688039872951537	0.001609258624119622	0.0166224816174415	0.00659031974526995	0.1877359445012407	0.02439093798904522	0.0	0.49473242108544707	2.081993084360042e-05	0.0	0.0316986602854558	0.04688669983409414	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01672453328283145	0.017792482102546994	0.003580119798424198	0.003768148355691635	0.006674036849506585	0.007051185351443098	0.0014627922277030683	0.001528611267403453	0.00035838242205084845	0.0003801874712996007	7.747485565935676e-05	8.130839470624437e-05	0.0051599387410632535	0.008830971857722858	0.020631	0.0	0.001613	0.3	0.0
75.0	0.2291132983146096	0.0064822685998835936	0.00010466167053182506	0.02601577856956136	0.00016668725885911727	0.0008033568379525807	0.022124331620733285	0.9268191354186479	0.20471598552897252	0.07595334855595934	0.501971360300878	0.9886114450445082	0.8953924641117156	0.0015602575414965967	0.19868938890078688	0.159768953274339	0.003923069511961047	0.0033647141681663385	0.00012163792810310049	0.00037261078664709143	0.0031853130578735106	0.0003923319511933254	0.0011690535387000604	0.47612181944189513	0.0806693340849316	0.4421253301157066	0.17564952470995243	0.007029170814286359	0.24	0.01865826934756425	0.012	0.0019713603008790063	0.06189391812928794	0.03770869554592307	0.0004002496672808768	0.0	0.032425441206199467	0.03460771312024639	0.00023765430039210164	0.000862312205602046	0.006486237042449745	0.000834282371558284	0.004711447712493556	0.001860732787884815	0.0022545830688363317	0.0002707021784487076	0.0003854300624869755	0.04105348281113147	0.0009426640551542566	0.001870612099671262	0.005980263365362462	0.00012889682442963652	0.01933066591506842	0.17240348474604547	0.00010392477332120566	0.0007980131381819368	0.0004059310201035047	0.0016506263581707752	0.01650241212851491	0.006541588391678632	0.1909560955318095	0.024575481573898814	0.0	0.4946814187639656	2.126555720730182e-05	0.0	0.031029778253255286	0.0486000555307885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016548737406721966	0.017786971072484097	0.003410628095192553	0.0036259211813682722	0.006603004060025249	0.007051471078091413	0.0013934774421173403	0.0014715887761283762	0.00036657343643080087	0.00039296565731634605	7.62983856843133e-05	8.08972759274967e-05	0.005080368163698891	0.00899656232431258	0.020631	0.0	0.001613	0.3	0.0
76.0	0.2282973286280337	0.006470655769756798	0.00010428720402909628	0.025619053334469573	0.00016693169469724956	0.000855539030867315	0.02180979324345189	0.9264745923764709	0.20285039621713719	0.07727580235108289	0.5019711571199769	0.9884032186512356	0.8936328252021565	0.001674720166983185	0.19866008384027722	0.15934354151021848	0.003842910505056441	0.0033892216813025716	0.0001219715121053696	0.00038202995768598876	0.0032086320599889685	0.0003940600906479883	0.0011688520929374567	0.47574343787535905	0.08012619856821983	0.4427541872248722	0.1758727625652426	0.006764476087494125	0.24	0.01954048732893318	0.012	0.001971157119977887	0.06189391704916001	0.03867743177084169	0.00040209877141585924	0.0	0.031132947133110843	0.03352594921830937	0.00024261643644428633	0.0008668588859769614	0.006639524929353102	0.000839182050286139	0.004799488483743426	0.0018510586123919178	0.0022994524385014673	0.0002765188907539293	0.0004003465728271571	0.04152847798125817	0.0009431656197652462	0.0018618691277594343	0.0061096494340269454	0.00012910151499823965	0.019873801431780184	0.17352382743659198	0.00010416322250221717	0.0008168658501228585	0.00040467370693456317	0.0016921850923437127	0.016371153567339685	0.006488435286867851	0.19400337380897473	0.02474778197801602	0.0	0.494630616851591	2.1704913972717995e-05	0.0	0.030338929494198134	0.05027351734922176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016373786390770338	0.017766225613610756	0.003248757915924315	0.0034858892874713742	0.006532318623283105	0.0070456749132480085	0.0013272420128443321	0.0014153553527633147	0.0003748824673299645	0.0004057744397960771	7.512034986661245e-05	8.04040310716149e-05	0.005004066551139989	0.009153022943776084	0.020631	0.0	0.001613	0.3	0.0
77.0	0.22748440554132135	0.006459065606926237	0.00010391413362744146	0.025227526409046314	0.0001671579725344557	0.0009089886700023191	0.021499874129756295	0.9261365150901826	0.20098811694729973	0.07859274642403102	0.5019709547290385	0.9881952376972039	0.8918805467912799	0.001792836238033654	0.19863080297549437	0.1590268523835678	0.0037681760681785186	0.0034132945914520586	0.00012228473349767022	0.0003913617417280598	0.0032314574478242005	0.0003957064688899094	0.001168515543167817	0.47536571324576077	0.07958086337133047	0.44339801503189213	0.17610197122299637	0.006510364875674686	0.24	0.020443931826099587	0.012	0.001970954729039547	0.061893915969332074	0.03965378596523425	0.0004038738518388241	0.0	0.029912338292977438	0.03247488454478743	0.00024758510722739887	0.0008712046299890622	0.006793812639924726	0.0008438998970162834	0.0048869489513326345	0.0018410349779234478	0.002344298182605744	0.00028234594874664286	0.00041557915655305455	0.04199000168702888	0.0009435143044248801	0.001852788917801387	0.006239107915427323	0.0001292910705546929	0.02041913662866954	0.17463205073724516	0.0001043848655780962	0.0008357840302976273	0.0004031139498720331	0.0017339244659777288	0.01622902872217808	0.0064310001066091825	0.19687459966208345	0.02490854851588399	0.0	0.4945800162781531	2.213750342540193e-05	0.0	0.029630651204137753	0.05190498672952657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016199743185759195	0.01773045859981629	0.003094344651527795	0.0033484098088151556	0.006462004070249065	0.0070338793111035915	0.001264022805186496	0.001360062962774367	0.000383316038484878	0.00041859952695279604	7.394625611289032e-05	7.983595780180263e-05	0.004931031200115228	0.009300792731678761	0.020631	0.0	0.001613	0.3	0.0
78.0	0.22667451761812676	0.006447498069840191	0.00010354245419241085	0.02484120296140827	0.00016736658801321053	0.0009636481114261672	0.021194641760733744	0.9258048510839684	0.19912955369671875	0.0799040406026057	0.5019707531323093	0.9879875338589118	0.890135878702032	0.0019144676425966168	0.19860155255051226	0.15881815160645846	0.0036984657662801723	0.00343693027297285	0.0001225781793609546	0.00040059541081680924	0.003253788436956611	0.0003972732037391197	0.0011680487679684758	0.4749886728716011	0.07903359429932416	0.4440559291526687	0.17633679064223126	0.0062666988534117105	0.24	0.0213673451838428	0.012	0.0019707531323103567	0.06189391488980406	0.04063741130823421	0.0004055766831286402	0.0	0.028760477955583567	0.03145537068719221	0.0002525594788336953	0.0008753544864552373	0.00694907448618558	0.0008484401353401456	0.004973812861663197	0.0018306869708043605	0.002389112824951728	0.000288182339207165	0.00043112826408382867	0.042438145087353316	0.000943715695938379	0.0018433945849392508	0.00636860807552856	0.00012946591376015825	0.020966405700675848	0.17572885840407695	0.00010459020066157308	0.000854763580363138	0.0004012591958718013	0.0017758343832786952	0.016076428179696817	0.006369444953399461	0.1995671969059953	0.025058457337981965	0.0	0.4945296178627913	2.256286467604251e-05	0.0	0.028909132778901905	0.05349271753238481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016026691434988718	0.01767993995078585	0.0029472127517853196	0.0032137985300631344	0.006392092929938539	0.007016190239703325	0.0012037504443974938	0.0013058462055174859	0.0003918810607403584	0.0004314268583036047	7.278100948727939e-05	7.920024546386783e-05	0.004861230333734528	0.009440303899957805	0.020631	0.0	0.001613	0.3	0.0
79.0	0.2258676534651626	0.006435953116992159	0.00010317216060471718	0.024460087942792367	0.00016755802306322244	0.001019460478506208	0.02089415209945267	0.9254795484324326	0.19727510037815635	0.08120955275733555	0.5019705523335541	0.9877801377545631	0.8883990592513145	0.0020394713570643487	0.1985723383372316	0.15871681045499234	0.0036334111585730575	0.003460126290885214	0.00012285242012528486	0.0004097207376233638	0.0032756244133039167	0.0003987623696300917	0.0011674564950040372	0.47461234317120676	0.07848465313549159	0.4447269632114498	0.1765768297108677	0.006033255571262413	0.24	0.02230935534955446	0.012	0.0019705523335552325	0.06189391381057587	0.041627956298618096	0.00040720900593341994	0.0	0.02767425226314873	0.030468036493194108	0.0002575387427234099	0.0008793134147929127	0.007105284770776401	0.0008528069208819122	0.0050600652091939554	0.0018200388013688863	0.002433889171601801	0.00029402707884966566	0.0004469942913219264	0.04287301561725233	0.0009437752053866487	0.0018337084752941485	0.006498120104965621	0.00012962645546949427	0.021515346864508414	0.17681476613435598	0.00010477971158457504	0.0008738005108262911	0.0003991186635230643	0.0018179050086299837	0.01591380817423632	0.006303953796244277	0.20207904985550734	0.025198156465384636	0.0	0.49447942232231573	2.2980572011307773e-05	0.0	0.028178360428618012	0.05503529401640296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015854730887817612	0.017615020387117816	0.00280715474665425	0.003082322592713016	0.006322625921330358	0.006992737033268626	0.0011463493950031563	0.0012528230525280467	0.0004005845957807522	0.00044424250888008544	7.162930713025614e-05	7.850394134288249e-05	0.004794609974378675	0.00957197886702077	0.020631	0.0	0.001613	0.3	0.0
80.0	0.22506380173203777	0.006424430706928774	0.00010280324776055583	0.024084185559155286	0.00016773274632957217	0.0010763699040339662	0.020598450102212007	0.9251605554743234	0.1954251391396365	0.08250915830109612	0.5019703523360931	0.9875730789742448	0.8866703156278545	0.002167700457870892	0.19854316565388186	0.1587221431993514	0.0035726746673146576	0.0034828804248723598	0.00012310801008324365	0.0004187281428513735	0.0032969649578907688	0.00040017599767401383	0.0011667433055561067	0.47423674968781865	0.0779342974407323	0.445410073713763	0.17682166884955258	0.005809866719956663	0.24	0.02326848367179493	0.012	0.001970352336094115	0.06189391273164743	0.042625065554699575	0.00040877252690134147	0.0	0.026650680635299785	0.029513262421334528	0.000262522114996676	0.0008830862836093373	0.007262417796109713	0.0008570043397296229	0.005145692191371642	0.0018091138026753919	0.002478620301945995	0.0002998792134729182	0.00046317758131389974	0.04329473580208234	0.0009436980734182578	0.0018237521615233937	0.006627615098812613	0.00012977309509837182	0.022065702559267722	0.1778901569313963	0.00010495386833794573	0.0008928909387680801	0.0003967029980303023	0.0018601267618279578	0.015741665015356843	0.006234730356511676	0.20440872846647487	0.025328260090211104	0.0	0.4944294302789147	2.339023961157502e-05	0.0	0.0274418944235737	0.05653161123848926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0156839791069276	0.01753610556856933	0.0026739631684393134	0.0029542134269327195	0.006253649532226579	0.006963672071042708	0.001091739886183292	0.0012010951979758268	0.00040943409762657677	0.0004570325011770843	7.049533285532381e-05	7.775403199645281e-05	0.004731098478847212	0.00969622685381063	0.020631	0.0	0.001613	0.3	0.0
81.0	0.22426295111109545	0.006412930798255783	0.00010243571057185004	0.02371349881741344	0.00016789121358509482	0.0011343217308572469	0.020307570235819538	0.9248478205594048	0.19358004065517365	0.08380273971353885	0.5019701531428346	0.9873663861092182	0.8849498642585221	0.002299005074488159	0.19851403938657852	0.15883358300153064	0.003515943628421165	0.003505190690579551	0.0001233454878849598	0.0004276088377218627	0.0033178098687223975	0.0004015160758093364	0.0011659136389014476	0.4738619171139883	0.0773827803687122	0.4461041413979603	0.1770708629019856	0.005596213136504226	0.24	0.024243149043955723	0.012	0.0019701531428355846	0.061893911653018656	0.04362838061084222	0.0004102689186907441	0.0	0.025686712888271335	0.02859125934180715	0.00026750883568784354	0.0008866778696409482	0.007420447874680304	0.0008610364071782406	0.00523068116359308	0.0017979344311198338	0.0025232995600400405	0.00030573781713721124	0.00047967842586306604	0.043703442087403156	0.0009434893753654307	0.0018135464402304605	0.0067570650364681475	0.00012990622097649714	0.022617219631287818	0.17895523889073112	0.00010511312749493011	0.0009120310855754069	0.00039402434112735215	0.0019024903132605472	0.015560541190955755	0.00616199603314722	0.20655513241427514	0.025449360452081068	0.0	0.49437964226726044	2.379152828731652e-05	0.0	0.026703223824550284	0.05798084950572514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015514576442576639	0.017443636825955212	0.002547429177908008	0.0028296749646329355	0.006185216746735983	0.006929168748803111	0.0010398369548323535	0.0011507495293608305	0.0004184367811729486	0.00046978329611763745	6.93830361957716e-05	7.695713392618034e-05	0.004670612196417575	0.009813444175133757	0.020631	0.0	0.001613	0.3	0.0
82.0	0.22346509033725204	0.006401453349642583	0.00010206954396644433	0.02334802913108274	0.00016803386812469786	0.001193262684423499	0.020021537005349598	0.9245412918266405	0.19174016440671274	0.0850901860895595	0.5019699547563068	0.9871600867803519	0.8832379111634249	0.0024332332854787434	0.19848496401180202	0.1590503813322515	0.003462933771259166	0.0035270553585112553	0.0001235653770128925	0.0004363547141349452	0.0033381591800881556	0.00040278454903033974	0.0011649717965681124	0.47348786931527953	0.07683035049627193	0.44680798510030134	0.17732394352280811	0.005392146928160754	0.24	0.025231684174147614	0.012	0.001969954756307851	0.06189391057468945	0.04463754071398993	0.00041169982005089515	0.0	0.024779553465907454	0.027702009615383244	0.00027249816808131	0.0008900928570055323	0.007579349340393641	0.0008649070667555128	0.005315020594285458	0.0017865222686738722	0.0025679205462047056	0.0003116019913663473	0.000496497067095658	0.044099283680696426	0.0009431540262289527	0.0018031113309345723	0.006886442761688335	0.00013002621068721859	0.02316964950372808	0.18001010827797367	0.00010525793261952426	0.000931217274684705	0.0003910962947396509	0.0019449865790456	0.015371036155245139	0.006085988804167017	0.208517995890814	0.025562014310505768	0.0	0.49433005874106123	2.418414242317926e-05	0.0	0.02596525971372131	0.059382459718695144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01534665907056979	0.017338125256847768	0.0024273293898277462	0.002708865027197243	0.006117383051661825	0.006889421314135292	0.0009905536032994507	0.0011018578581527404	0.00042760036642865417	0.00048248158102426325	6.829546439354237e-05	7.611971979364151e-05	0.004613056992954518	0.009924009235758815	0.020631	0.0	0.001613	0.3	0.0
83.0	0.22267020818783648	0.0063899983198256105	0.00010170474288826151	0.02298777600547879	0.0001681611411396669	0.001253140995867163	0.019740365534605318	0.9242409170124802	0.1899058589574196	0.08637139271114791	0.5019697571786863	0.9869542076657322	0.8815346522999156	0.002570231960087534	0.19845594361822255	0.1593717964414573	0.0034133815222644305	0.0035484729708465564	0.00012376818623693954	0.00044495835300517757	0.00335801317968638	0.0004039833196836052	0.0011639219465202212	0.4731146293532274	0.0762772516685672	0.4475203729579406	0.17758042312704667	0.005197339768121465	0.24	0.026232351142724344	0.012	0.00196975717868734	0.06189390949665975	0.04565218366285604	0.00041306683596511546	0.0	0.0239264424634094	0.02684539534341946	0.00027748939804806967	0.0008933358367301711	0.007739096560792534	0.0008686201895069525	0.005398700020174922	0.0017748980264048204	0.002612477108881147	0.00031747086437364843	0.0005136336989819862	0.044482421362092295	0.0009426967856154375	0.0017924660762140732	0.00701572196279687	0.000130133431392451	0.023722748331432814	0.18105463731987653	0.00010538871466074955	0.0009504459293409657	0.0003879334958926733	0.0019876067161437713	0.015173779464682046	0.006006960963664338	0.21029742554838335	0.02566674781888377	0.0	0.49428068007910747	2.456782815070723e-05	0.0	0.025230797749186937	0.060736133921226884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015180370129891919	0.017220134673578046	0.0023134339216593913	0.002591908852237322	0.006050205572204361	0.006844643396451912	0.0009438003138933383	0.00105447807311188	0.00043693230599531964	0.000495114195700656	6.723573616352379e-05	7.52479627623109e-05	0.004558332802513536	0.01002828567519453	0.020631	0.0	0.001613	0.3	0.0
