time	compartment	cLm	cLc	cLn	cTm	cTc	cTn	cXm	cXc	cXn	cYm	cYc	cYn	cPn	q1	n1	a	g1	m1	k1	p1	r1	r2	m2	k2	m3	k3	n2	b	g2	g3	c	m4	k4	p2	r3	r4	m5	m6	k5	m7	m8	k6	n3	d	g4	m9	k7	p3	r5	r6	m10	k8	m11	k9	q2	n4	n5	g5	g6	f	e	m12	k10	p4	r7	r8	m13	k11	m14	k12	p5	k13	q3	m15	Lmax	Lmin	CP	dayLength	one11	two11	three11	one12	three12	four12	one13	three13	one14	two14	one15	three15	four15	one16	three16	one17	two17	one18	three18	four18	one19	three19	one20	two20	one21	three21	four21	one22	three22	one23	two23	three23
82.0	1.0	0.0570859354006798	0.0016550095299143327	0.010123871886000864	1.5767708887015237	10.89593565320558	0.5003142038863663	0.06601083668591436	0.6405776957890554	0.19031846926580842	0.08735804703274007	0.01318835551426162	0.04625050903668525	2.345401178748103E-9	2.4514	5.1694	3.3064	0.876738488	1.5283	1.817	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.036805783	0.26593318	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.538811228	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.40178	0.0857	0.1649	1.17803247	0.064455137	1.0237	3.6064	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.0	1.2	1.0	0.0	24.0	12.0	5.7495164495831E-9	0.032903128109144086	0.04655306004108401	0.047352783414863896	0.0017078971871683456	0.021601025880695783	0.02786423694849668	0.029025529083599094	1.623000722640516	1.4525071247080241	6.8179573227453885	1.0761258211391853	2.535293481229805	3.4496532278048866	2.2382009148282287	0.11505879868026897	0.1007743530095822	0.1417252663646581	0.6283744899749196	0.10705957032648825	0.6631260306808301	0.03678675399068161	0.20835532225621897	0.20651713269857006	0.02170847468763591	0.009259351909144386	9.660047506251125E-4	0.02917659890420098	0.015261652835517281	0.0	2.345401174164014E-9	2.345401178748103E-9
83.0	1.0	0.04776927703666103	0.0013766590364901472	0.008064245144930433	1.7410649046377351	12.9648734784213	0.6583748093411718	0.08105956514283434	0.6525130457971399	0.19182638330374327	0.08623640332056767	0.013717669269045598	0.050466309758033394	3.1739747701019714E-10	2.4514	5.1694	3.3064	0.876738488	1.5283	1.817	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.036805783	0.26593318	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.538811228	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.40178	0.0857	0.1649	1.17803247	0.064455137	1.0237	3.6064	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.0	1.2	1.0	0.0	24.0	12.0	7.780681751427972E-10	0.03376731111101166	0.039150036947811516	0.039624615301910325	0.001360438155949764	0.017971216101263163	0.023177844536059068	0.023157570828435402	1.698724527531865	1.5427788576436272	7.528364647653566	1.4160983774119265	2.6194200224700563	4.104678943268183	2.5068074572969365	0.13899452709838647	0.12346776712513412	0.1740348863616653	0.6333531697539692	0.10806504741545206	0.6754815050091991	0.03707498817445075	0.19946282945678076	0.20399141156274767	0.021429746225161066	0.010103355213558285	0.0010044861658081684	0.030347599723909578	0.016614970410012926	0.0	3.1739747692624617E-10	3.1739747701019714E-10
84.0	1.0	0.045806468841601854	0.0013114798161905368	0.00731970383745609	1.883207669194418	15.314069793817408	0.8647916480733543	0.09644182032348181	0.6875661044535591	0.2002966415703634	0.07711516382459258	0.013426147281621918	0.053167787883985816	0.0019062201408808653	2.4514	5.1694	3.3064	0.876738488	1.5283	1.817	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.036805783	0.26593318	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.538811228	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.40178	0.0857	0.1649	1.17803247	0.064455137	1.0237	3.6064	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.0	1.2	1.0	0.0	24.0	12.0	-0.0	0.038914074687900244	0.03758094439845585	0.03799646590410874	0.0012348340373788424	0.017121064633237273	0.022080467629328734	0.021031709853727716	1.7411351559419177	1.6155093233501088	8.142989961596664	1.8600803558409778	2.692675797156322	4.848434496722591	2.790320015617873	0.1614817074764734	0.14655806821884843	0.20706058823451542	0.6613194214728688	0.11091531958528024	0.7117684313303243	0.03869312468591482	0.11208399195093363	0.18333577452846508	0.019163118210411254	0.01064419113437396	9.832950893545309E-4	0.029702665631132167	0.017478948567689	0.5	0.0019031968806925007	-0.0
85.0	1.0	0.0503539276602777	0.001433416132462851	0.007654906715063948	1.97937311140827	17.829930158673594	1.1059822378321431	0.11007000608399484	0.7421238182536783	0.21490809471539438	0.041830380811509985	0.010384029480321844	0.05170481227992473	0.3410873693789285	2.4514	5.1694	3.3064	0.876738488	1.5283	1.817	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.036805783	0.26593318	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.538811228	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.40178	0.0857	0.1649	1.17803247	0.064455137	1.0237	3.6064	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.0	1.2	1.0	0.0	24.0	12.0	-0.0	0.04901819452934272	0.04121120613681692	0.04176858299420035	0.001291382762831288	0.018711457710429973	0.024133424030984302	0.021989107188602895	1.7188333672510963	1.6621389111754392	8.558809333729359	2.3788571953531568	2.7517011775378486	5.64495588823606	2.9982708408559944	0.17947927222226287	0.16692634020683259	0.2363203030623369	0.7095620563218176	0.1150686965502538	0.7682465766562078	0.04148074076950427	0.08247957924063262	0.10142884987093777	0.01039484963166023	0.01035130341844093	7.617584885515105E-4	0.022972588419316015	0.017011376184922714	0.5	0.2655948334841441	-0.0
86.0	1.0	0.06159454357713859	0.0017466425359908366	0.009041494741034935	1.9866645456584233	20.299704087589074	1.3841339343418926	0.12131047555496437	0.8110100883414261	0.23420466764514578	0.026513178065376817	0.00785669617929246	0.04580599886468902	0.5206222444007612	2.4514	5.1694	3.3064	0.876738488	1.5283	1.817	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.036805783	0.26593318	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.538811228	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.40178	0.0857	0.1649	1.17803247	0.064455137	1.0237	3.6064	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.0	1.2	1.0	0.0	24.0	12.0	-0.0	0.0649344822379694	0.05010923792512099	0.05109267389723646	0.0015253001628125935	0.022795677279519033	0.029406997728702526	0.02594413788832876	1.621900050940975	1.6655942363223837	8.590337495427022	2.9771336793759766	2.7971095341871366	6.426886314130701	3.168409358770757	0.19347543883308985	0.18366345959546687	0.26045359101650845	0.7732735511639778	0.11987375452600263	0.8395576434510442	0.045155000995738055	0.05215007911177685	0.06484874292233056	0.006588524749246139	0.009170360972710742	5.771510978886176E-4	0.01738136895744871	0.015118601280191914	0.5	0.3630934653518287	-0.0
87.0	1.0	0.08031159955995217	0.002273170312154077	0.011577797311060184	1.8937692485694824	22.408135559022366	1.6533176055166583	0.129619751920855	0.8889009706694717	0.2566302813249294	0.016222284732904255	0.005892411344643428	0.03852088311671716	0.6300941630007566	2.4514	5.1694	3.3064	0.876738488	1.5283	1.817	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.036805783	0.26593318	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.538811228	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.40178	0.0857	0.1649	1.17803247	0.064455137	1.0237	3.6064	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.0	1.2	1.0	0.0	24.0	12.0	-0.0	0.0874699181155483	0.06469164982491137	0.06661847183498032	0.001953174406375853	0.029657494658679593	0.03827177732651969	0.033156521143516866	1.4800546091018612	1.6207286564135597	8.188658230814442	3.5561208377057802	2.828818775283341	7.094415717986481	3.289242636349281	0.2028365727194943	0.19599985104176754	0.27829360737407566	0.8473161998505193	0.12479311924232121	0.920190284837037	0.04941480394416613	0.03199985124386745	0.03991197713686768	0.004031237756126707	0.007711880799966776	4.333193734972181E-4	0.013035781617754654	0.012764295365720525	0.5	0.41315524134623194	-0.0
88.0	1.0	0.1074268068661397	0.003039756127875335	0.015420262676963654	1.7121221361489023	23.849127008021203	1.866770572036224	0.13511577314272244	0.9707190827057371	0.2806385742768642	0.010337127154396998	0.004409192979920448	0.03127794430285178	0.7010597495865458	2.4514	5.1694	3.3064	0.876738488	1.5283	1.817	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.036805783	0.26593318	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.538811228	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.40178	0.0857	0.1649	1.17803247	0.064455137	1.0237	3.6064	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.0	1.2	1.0	0.0	24.0	12.0	-0.0	0.11688438782212632	0.08531391703116172	0.08911053629546288	0.0026013983136037684	0.03963955553051758	0.05117824609574751	0.044029238186046295	1.3085690140838993	1.527378445556917	7.403216116707854	4.015236823392714	2.847597848926938	7.550633610739513	3.3646876738691676	0.20838089955416195	0.2041427060139451	0.29009356493742505	0.9265843806899225	0.12945542429880175	1.004888394416979	0.05396306505462246	0.021391832300103948	0.02551860734756343	0.002568776097867654	0.006261844449430926	3.245084204982464E-4	0.009754457629478007	0.01040511705689873	0.5	0.4425277531055086	-0.0
89.0	1.0	0.143591136595282	0.004066010164005598	0.02071484788120167	1.467631452543532	24.386974022800704	1.982654864494113	0.13825310659914067	1.0523998977988211	0.30493474960640116	0.007471227002223185	0.0033655537170927227	0.024876297176987618	0.7486165868929289	2.4514	5.1694	3.3064	0.876738488	1.5283	1.817	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.036805783	0.26593318	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.538811228	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.40178	0.0857	0.1649	1.17803247	0.064455137	1.0237	3.6064	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.0	1.2	1.0	0.0	24.0	12.0	-0.0	0.1527188507726036	0.11193069781987383	0.11910884780578641	0.0034945948375587213	0.05298759884735033	0.06845656692424747	0.058905377924855964	1.1241117331849284	1.3884825872086513	6.346038400798232	4.264492348040388	2.854095894702246	7.720915975618703	3.3999933377969094	0.21088656515976223	0.20878495823306192	0.296829419868355	1.0068030627754547	0.1336663274604916	1.0894443742013395	0.05855309800968175	0.016665291218834637	0.01847415927350485	0.0018565999100524614	0.00498023469483292	2.478398331802969E-4	0.007445614488324231	0.00830443075755539	0.5	0.46101419351249523	-0.0
90.0	1.0	0.18894537351185303	0.005357358457474007	0.027550963067000084	1.1973213367986475	23.905244004339213	1.973932299710259	0.13940519810546073	1.1308610327452617	0.32852783864208507	0.006446977321851776	0.0026649192076056835	0.019647288277818635	0.7811294979846907	2.4514	5.1694	3.3064	0.876738488	1.5283	1.817	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.036805783	0.26593318	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.538811228	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.40178	0.0857	0.1649	1.17803247	0.064455137	1.0237	3.6064	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.0	1.2	1.0	0.0	24.0	12.0	-0.0	0.19379154930147977	0.143954675013217	0.15673018732808208	0.004647847469402914	0.0697588109912563	0.09019809419756963	0.07793406503264728	0.9438563193580868	1.213953191937859	5.177217460317352	4.245730983446796	2.8482880863599176	7.568400251773794	3.397455687640992	0.21070845231846996	0.21048859423673605	0.29930296033242415	1.0847003648445723	0.1373501873891828	1.1706673410978947	0.06299806441697593	0.01563343288156099	0.015950890897599792	0.0016020738644801664	0.003933387113219291	1.9632021019033198E-4	0.005895600762986054	0.006577615271580313	0.5	0.4731419114879447	-0.0
91.0	1.0	0.2429515236099174	0.00690013127270964	0.035930448564236196	0.9399237417235956	22.43420856513849	1.8353088195941585	0.13866511017935243	1.2035531225067988	0.3506263508532788	0.006801780693838115	0.002238704397624533	0.015633278952232897	0.8036425678179923	2.4514	5.1694	3.3064	0.876738488	1.5283	1.817	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.036805783	0.26593318	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.538811228	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.40178	0.0857	0.1649	1.17803247	0.064455137	1.0237	3.6064	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.0	1.2	1.0	0.0	24.0	12.0	-0.0	0.2381891592679569	0.18024832588407477	0.20152828883442647	0.006061466672786646	0.08975922575653807	0.11617268014672132	0.10098839051528403	0.7826893651784314	1.0227985580459453	4.064230259212827	3.9475657400650754	2.829177653554558	7.102670431722846	3.3544715363056787	0.2076449603984891	0.20939426894736834	0.2977139915550696	1.1576630226122706	0.1404868282968555	1.245918192419038	0.06715055653510667	0.017889079207945628	0.016825295999494252	0.0016902425024187715	0.003129782446237026	1.6496011907985968E-4	0.004952685738864754	0.0052453145608728335	0.5	0.4813089404622754	-0.0
92.0	1.0	0.30414841395166914	0.008654588059366478	0.04572868662018917	0.7250777421260743	20.139113288073176	1.5849829184862312	0.1357196893190665	1.2678398676665377	0.3704678173169075	0.008774559493326069	0.002078787487396087	0.012790739653933039	0.8193633479543587	2.4514	5.1694	3.3064	0.876738488	1.5283	1.817	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.036805783	0.26593318	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.538811228	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.40178	0.0857	0.1649	1.17803247	0.064455137	1.0237	3.6064	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.0	1.2	1.0	0.0	24.0	12.0	-0.0	0.2831315866006978	0.21914073432342449	0.25229110937290955	0.007714429432825912	0.11245622451773091	0.14571124094391186	0.1275754950043739	0.6530278843353764	0.8404012191804088	3.1352361569531455	3.4091397593720347	2.7944549018779674	6.3760432670039675	3.2616666617121433	0.20074962963398216	0.20503664739470173	0.29139017296803577	1.2231735924352334	0.14306401011718783	1.3124678310083997	0.07086998646905988	0.024717839445666127	0.02168065879464486	0.0021804780340915282	0.002560706078717394	1.531899579277675E-4	0.004598901558366363	0.004298284065083323	0.5	0.4869039633413477	-0.0
93.0	1.0	0.36967343790536583	0.010541298420806203	0.05662027533784371	0.5686170380317986	17.280083583871903	1.2615498306972042	0.12967087586671422	1.3201939428315979	0.38709809411135787	0.01322558151934872	0.002250722953149294	0.011145287436347911	0.8304038949745863	2.4514	5.1694	3.3064	0.876738488	1.5283	1.817	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.036805783	0.26593318	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.538811228	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.40178	0.0857	0.1649	1.17803247	0.064455137	1.0237	3.6064	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.0	1.2	1.0	0.0	24.0	12.0	-0.0	0.3245952334579072	0.25837050258952354	0.30664411674250097	0.009551840449494232	0.13680772733391697	0.1774764626022195	0.1566706887068443	0.5669235725460402	0.6918739687869793	2.4587000724494974	2.7134675308466165	2.7400675335710205	5.470874462653844	3.1004341605507113	0.18798431663207357	0.1960756574786694	0.2784033704858354	1.2780817773274702	0.14503939632502452	1.36666476961927	0.07398095731713371	0.038554166488507347	0.03259506163317557	0.003286557007558157	0.002231286544756852	1.6584462235240714E-4	0.004979274389252183	0.0037487258449689295	0.5	0.4907815023581681	-0.0
94.0	1.0	0.43438200455875886	0.012415932970164094	0.06793674219681553	0.4760358071941743	14.174525292781695	0.9187967934680616	0.1188630933989445	1.3551297925783117	0.3990759737191826	0.020227517878063875	0.0028251878006084956	0.010852538206357865	0.8381880140269912	2.4514	5.1694	3.3064	0.876738488	1.5283	1.817	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.036805783	0.26593318	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.538811228	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.40178	0.0857	0.1649	1.17803247	0.064455137	1.0237	3.6064	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.0	1.2	1.0	0.0	24.0	12.0	-0.0	0.3566313789784505	0.29487044678464513	0.36031987278149047	0.011460928408602779	0.16094565294765834	0.20903837226557376	0.18640152173029975	0.5363264492034578	0.5968095770996379	2.0583788303076096	1.9762400230704538	2.6601646777897345	4.487654707694684	2.8434748338603675	0.16614824179338739	0.18002409324581356	0.25519906152753385	1.317629142428625	0.14630056142886622	1.402830361277068	0.0762179588209028	0.056979035670917846	0.04965225821037043	0.005026538192698873	0.0021726781489128442	2.0810869241043146E-4	0.006250162971286175	0.0036508473920950435	0.5	0.49349010489229067	-0.0
95.0	1.0	0.4895868294588368	0.014032508821662997	0.07843598853285774	0.4449198227106891	11.172210866381475	0.6168993872483843	0.10150042373707659	1.364442665454832	0.40419218812032853	0.026088823701205785	0.0035804762026176423	0.011897413637286984	0.8436911495670525	2.4514	5.1694	3.3064	0.876738488	1.5283	1.817	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.036805783	0.26593318	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.538811228	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.40178	0.0857	0.1649	1.17803247	0.064455137	1.0237	3.6064	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.0	1.2	1.0	0.0	24.0	12.0	-0.0	0.37087252692901657	0.32439080198749276	0.40611227503610514	0.0132321512654931	0.18171475733790665	0.23625552827416474	0.21354121297885148	0.5591185480920713	0.5635496150562427	1.9238333134010195	1.32688889203255	2.5490178397502086	3.537121960296375	2.4741296303591627	0.1333750496888896	0.15412823123542896	0.2179214097635034	1.3345213475168887	0.1466294144762022	1.412471047278842	0.07717253591857216	0.06763209318715824	0.06382622909649768	0.006483072689749638	0.002381862210184854	2.636357776670505E-4	0.007921087503051009	0.004000048965309188	0.5	0.4953925546406275	-0.0
96.0	1.0	0.5305267525129269	0.015039826005234317	0.0860982841499918	0.4588437417452392	8.595660717277706	0.3991660702169331	0.0785578084223241	1.3394909460370192	0.39981458708049	0.03142211409577338	0.004089564772899409	0.013613423722308438	0.8424552612049703	2.4514	5.1694	3.3064	0.876738488	1.5283	1.817	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.036805783	0.26593318	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.538811228	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.40178	0.0857	0.1649	1.17803247	0.064455137	1.0237	3.6064	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.0	1.2	1.0	0.0	24.0	12.0	2.065194827317864	0.3586667067574745	0.3453864945298601	0.4400719412094729	0.014524780536103614	0.19463485628604804	0.2532150225719266	0.2330836272633447	0.6065053991836781	0.5785173153846045	1.984040339306414	0.8585663004296015	2.4057261805455057	2.7213861830901216	2.0107877231603375	0.09565876776629544	0.11970226131351107	0.16866361468272983	1.3200678221636537	0.14574144738559738	1.3866410273375223	0.07635580286029459	0.9676121674180345	0.07664138582879707	0.007808395352799685	0.0027254074292061494	3.0103695081616356E-4	0.009047344147085362	0.004572676563827591	0.0	0.4949661971295982	0.8424552612049703
97.0	1.0	1.3043858755825866	0.03765064074771938	0.20509701232888786	0.5253967368137407	6.670945245612784	0.27099304718622874	0.05623345156362644	1.2787944480476492	0.38474035540158075	0.11744945495673292	0.016657425005147903	0.030130946950905874	0.14524508994344676	2.4514	5.1694	3.3064	0.876738488	1.5283	1.817	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.036805783	0.26593318	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.538811228	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.40178	0.0857	0.1649	1.17803247	0.064455137	1.0237	3.6064	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.0	1.2	1.0	0.0	24.0	12.0	0.35605381348736537	0.31850406060363984	0.6386563575004306	1.0819880837957556	0.034599865979883376	0.4803712674926438	0.6338974828208278	0.5106394335188215	0.7646833184379928	0.6482013617253094	2.2718154899826146	0.5828789451928594	2.2486693883664612	2.1120212647610073	1.6246086156707207	0.06580189681734033	0.08597476323385858	0.12073322050710596	1.270297231429399	0.14348615183206012	1.3238080126189262	0.07354026273660715	0.1400772385967576	0.27313243502534224	0.02918618955674813	0.006032215579571356	0.001217805696751529	0.036851221338888705	0.01002980920878242	0.0	0.1295630879719199	0.14524508994344676
98.0	1.0	1.1321262762856228	0.03323936647647581	0.224811626429898	0.6368959811206683	5.591182320884035	0.20605102730662245	0.039807149496289586	1.1911892685999503	0.36079374895206273	0.03988577217192532	0.0103151419675843	0.04054740949517437	0.020667927025536312	2.4514	5.1694	3.3064	0.876738488	1.5283	1.817	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.036805783	0.26593318	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.538811228	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.40178	0.0857	0.1649	1.17803247	0.064455137	1.0237	3.6064	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.0	1.2	1.0	0.0	24.0	12.0	0.050665356310399715	0.26060939760251794	0.5866919304067619	0.9390987461789241	0.03792572137872379	0.4252603341125605	0.5596279458078898	0.5523737463797828	0.8573489808967614	0.7584711938531077	2.7539382223657696	0.4431951546338142	2.1288066406133774	1.7701683227918854	1.3669307762816962	0.04861968715001135	0.061012264989302345	0.08546594996853374	1.1912327209150255	0.1399706879364628	1.2331191308546685	0.06905756597322807	0.06527213734462224	0.09681987377656841	0.009911614384723441	0.00811759138093391	7.567333830408199E-4	0.022820188574886748	0.013421065388671343	0.0	0.020317984835629035	0.020667927025536312
99.0	1.0	0.8462418298786761	0.02491231937109113	0.17588839931858474	0.7258060627163812	5.170083271140794	0.1819509043077853	0.031027153390803083	1.0907779485352758	0.331839365087433	0.027810211404312092	0.00701336117679863	0.037881326533744354	0.002817737290298432	2.4514	5.1694	3.3064	0.876738488	1.5283	1.817	0.8295	16.8363	0.1687	20.44	1.5644	3.6888	1.2765	3.0087	1.0258	0.036805783	0.26593318	1.0258	3.8231	2.5734	4.324	0.3166	2.1509	0.0013	3.1741	2.7454	0.0492	4.0424	0.4033	0.2431	1.4422	0.538811228	10.1132	6.5585	2.147	1.0352	3.3017	0.2179	0.6632	3.3442	17.1111	2.40178	0.0857	0.1649	1.17803247	0.064455137	1.0237	3.6064	4.297	1.7303	0.2485	2.2123	0.2002	0.1347	1.8258	0.6114	1.8066	0.5	1.2	1.0	1.2	1.0	0.0	24.0	12.0	0.0069074011934375755	0.20007278135359666	0.4856154533523895	0.7019575978843619	0.029672372965045244	0.3203950549798808	0.4194312826275016	0.44672425620502076	0.9227437467554774	0.8410596687878168	3.138385415185632	0.3913582000756154	2.073197649315846	1.6368483636431754	1.256757281637586	0.042015269136347906	0.04761856205576216	0.06661529833005421	1.0956340317091775	0.13550940887502064	1.1291733323237174	0.06362099767121623	0.06774722743187034	0.06797098249539008	0.006910837533971555	0.007583841572055619	5.15436961845482E-4	0.015515658931431607	0.012556724055459057	0.0	0.0028111364203652826	0.002817737290298432
