time	cytoplasm	nucleus	cLc	cLm	cLn	cP7c	cP7m	cP7n	cP9c	cP9m	cP9n	cPn	cTc	cTm	cTn	cXc	cXm	cXn	cYc	cYm	cYn	q1	n1	g1	m1	k1	p1	r1	r2	m2	k2	m3	k3	n2	g2	g3	m4	k4	p2	p3	r5	r6	m10	k8	m11	k9	q2	n4	n5	g5	g6	m12	k10	r3	r4	m5	m6	k5	m7	m8	k6	n3	g4	m9	k7	p4	r7	r8	m13	k11	m14	k12	p5	k13	q3	m15	g7	g8	n6	g9	m16	k14	p6	r9	r10	m17	k15	m18	k16	n7	g10	m19	k17	p7	r11	r12	m20	k18	m21	k19	q4	n8	ld	lmax	a	b	c	d	e	f	h	i	j	k	Day_in_hours	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	R24	R25	R26	R27	R28	R29	R30	R31a	R31b	R32	R33	R34	R35	R36	R37	R38	R39	R40	R41	R42	R43	R44	R45
10.0	1.0	1.0	0.40001523288068286	0.6890446347371169	1.3083595019344223	0.02074590100432771	0.04318608707876066	0.7872883767179181	0.4430582231691962	0.01757298372436912	0.6693307484691586	0.0	4.522148577457698	3.1529184236065744	3.9257840102200423	2.5131926989838154	0.6264421398083666	15.391679689997803	47.59911492486505	0.338276242221523	16.840082483206853	7.9798	2.3023	16.3389	8.0568	22.3951	1.2294	31.5166	9.1138	10.4609	32.7881	12.7853	29.0823	7.5433	16.7487	11.5922	8.5185	4.0551	1.0494	8.583	27.818	4.2863	9.2511	13.4324	7.9066	14.605	2.5505	1.5293	2.6296	0.5061	7.8469	8.4753	16.1162	29.4222	33.6178	9.3024	10.899	16.9133	0.7527	13.7459	43.7049	0.6703	11.3625	2.6345	8.6873	14.6828	9.1917	25.8963	6.8544	48.5862	3.2581	23.2876	0.5	1.2	1.0	1.2	0.4444	11.0459	11.3117	14.5219	9.531	50.9418	6.7738	31.0318	0.4557	5.4062	49.4094	8.671	42.4837	0.0833	5.6855	6.1155	18.6089	10.4532	34.6266	22.838	3.4152	16.2407	0.028	26.5795	7.4548	2.0738	1.0	1.0	2.2802	3.1075	1.6808	1.0164	1.4943	1.9491	2.2116	1.1065	2.5579	3.3953	24.0	0.0	0.2260437011377354	0.2404895178483716	0.8471114739458115	12.60712008860733	11.924126828729937	0.12608487466910379	0.5504246704161657	3.7087441185676258	3.7261469121015334	3.3086725937327395	133.05155987567588	131.97622169877536	2.299317281260134	1.132955269223193	0.16990205861319208	0.17719642572787594	5.37675288597521	69.91199450033177	65.97335665523758	1.4580704158491922	4.056977501997173	0.18055476100257473	0.17423785439876155	4.966842409290178	437.5167846548821	436.09582800986965	3.392028955728376	1.367302304624683	0.0	0.0	0.0	0.02392460785097326	0.008073094209433987	0.29253391665410894	0.6437826507860966	0.35876731327035527	0.002268989661374187	0.15776338305676713	0.014607529034241706	0.005769615217023828	0.1836939134675753	15.34159987039049	15.286175633538646	0.0906949395650022	6.877822072489965E-4
11.0	1.0	1.0	0.4266955016189065	0.6460028181591511	1.4047374024682462	0.026833043914675177	0.06013244193846426	0.9547429601905153	0.4981253577043393	0.0270631150772425	0.750493486637572	0.0	4.463149388852159	3.143323817876552	3.874178708167234	2.4909276753615908	0.6192214534773468	15.258062969218479	47.782998916762565	0.3443707190263442	16.904424446824965	7.9798	2.3023	16.3389	8.0568	22.3951	1.2294	31.5166	9.1138	10.4609	32.7881	12.7853	29.0823	7.5433	16.7487	11.5922	8.5185	4.0551	1.0494	8.583	27.818	4.2863	9.2511	13.4324	7.9066	14.605	2.5505	1.5293	2.6296	0.5061	7.8469	8.4753	16.1162	29.4222	33.6178	9.3024	10.899	16.9133	0.7527	13.7459	43.7049	0.6703	11.3625	2.6345	8.6873	14.6828	9.1917	25.8963	6.8544	48.5862	3.2581	23.2876	0.5	1.2	1.0	1.2	0.4444	11.0459	11.3117	14.5219	9.531	50.9418	6.7738	31.0318	0.4557	5.4062	49.4094	8.671	42.4837	0.0833	5.6855	6.1155	18.6089	10.4532	34.6266	22.838	3.4152	16.2407	0.028	26.5795	7.4548	2.0738	1.0	1.0	2.2802	3.1075	1.6808	1.0164	1.4943	1.9491	2.2116	1.1065	2.5579	3.3953	24.0	0.0	0.15716414238390145	0.2258882982477171	0.7941958646448604	13.44799144632243	12.802495738615102	0.13438646559385442	0.5891024724600895	3.718771572142866	3.719759300096354	3.298604014479654	131.315673948686	130.24136497542443	2.275582081206971	1.119274995449935	0.1682018445349861	0.17528986822208703	5.314777735196068	69.29262607320874	65.40063530496116	1.4471736993262827	4.039753082152777	0.18319155746766416	0.17731129769336548	5.056326393320007	439.2069911432065	437.76204680231336	3.398635575023831	1.3703292145203516	0.0	0.0	0.0	0.028682639778090376	0.011237266446089193	0.4073251352027692	0.8326776521514172	0.4350763669588178	0.0029343821945870046	0.1905817898537229	0.018560133927889993	0.008880919072058945	0.2828961545254313	17.248387511085078	17.13977024782887	0.10163184603923557	7.688921563821917E-4
12.0	1.0	1.0	0.4280281798788287	0.5605488038909843	1.4181116728733734	0.033958757017360286	0.07671921259136924	1.1961455214942067	0.5864247110344224	0.03586144594850241	0.8823881360070351	0.0	4.421180161343236	3.1523570159937297	3.8372400080503772	2.4648350668314203	0.6123912931811962	15.098668355642657	48.02236684510348	0.3500347494828186	16.988517606506726	7.9798	2.3023	16.3389	8.0568	22.3951	1.2294	31.5166	9.1138	10.4609	32.7881	12.7853	29.0823	7.5433	16.7487	11.5922	8.5185	4.0551	1.0494	8.583	27.818	4.2863	9.2511	13.4324	7.9066	14.605	2.5505	1.5293	2.6296	0.5061	7.8469	8.4753	16.1162	29.4222	33.6178	9.3024	10.899	16.9133	0.7527	13.7459	43.7049	0.6703	11.3625	2.6345	8.6873	14.6828	9.1917	25.8963	6.8544	48.5862	3.2581	23.2876	0.5	1.2	1.0	1.2	0.4444	11.0459	11.3117	14.5219	9.531	50.9418	6.7738	31.0318	0.4557	5.4062	49.4094	8.671	42.4837	0.0833	5.6855	6.1155	18.6089	10.4532	34.6266	22.838	3.4152	16.2407	0.028	26.5795	7.4548	2.0738	0.0	1.0	2.2802	3.1075	1.6808	1.0164	1.4943	1.9491	2.2116	1.1065	2.5579	3.3953	24.0	0.0	0.09941841833851979	0.19673717967071275	0.6891386995035761	13.489992933969093	12.924386164233349	0.1348007799899685	0.5944504410513702	3.745344557511098	3.725773623228493	3.3080834525838205	130.08084694307297	128.99956714263598	2.258618078062703	1.109464517535981	0.16697796116427474	0.1734837008050808	5.2561544693742075	68.56678188911646	64.71742217279112	1.4343648811194845	4.019002965943309	0.18559396662682262	0.18016562726247487	5.139490219706329	441.40718933013767	439.93974849338014	3.4071979540990442	1.3742707217842058	0.0	0.0	0.0	0.029384519350739616	0.01433226260765086	0.5196806022514169	1.0538013560113209	0.54508351414491	0.003713093867458935	0.23744996560879472	0.019161591367933096	0.011762589365053132	0.37486686678888537	20.305893899104532	20.15198025012867	0.11901960124010057	8.996784083393827E-4
13.0	1.0	1.0	0.4059616195951493	0.4601948311696336	1.3523555650567636	0.040913296805262754	0.08912765842439464	1.4852424773562796	0.694993146951723	0.04050152264394075	1.046248141229093	0.34020066949234745	3.5759379882346645	3.1742372811331316	3.1171173980323896	2.4292820483423645	0.5944945507082129	14.89524640810651	48.055574345246754	0.3179110618004029	17.005010812472594	7.9798	2.3023	16.3389	8.0568	22.3951	1.2294	31.5166	9.1138	10.4609	32.7881	12.7853	29.0823	7.5433	16.7487	11.5922	8.5185	4.0551	1.0494	8.583	27.818	4.2863	9.2511	13.4324	7.9066	14.605	2.5505	1.5293	2.6296	0.5061	7.8469	8.4753	16.1162	29.4222	33.6178	9.3024	10.899	16.9133	0.7527	13.7459	43.7049	0.6703	11.3625	2.6345	8.6873	14.6828	9.1917	25.8963	6.8544	48.5862	3.2581	23.2876	0.5	1.2	1.0	1.2	0.4444	11.0459	11.3117	14.5219	9.531	50.9418	6.7738	31.0318	0.4557	5.4062	49.4094	8.671	42.4837	0.0833	5.6855	6.1155	18.6089	10.4532	34.6266	22.838	3.4152	16.2407	0.028	26.5795	7.4548	2.0738	0.0	1.0	2.2802	3.1075	1.6808	1.0164	1.4943	1.9491	2.2116	1.1065	2.5579	3.3953	24.0	0.0	0.062228027035499955	0.1622248911316171	0.5657635254399476	12.794529980132483	12.32509814881433	0.12793625423397925	0.5681112956563861	3.759064325578943	3.7402792576713684	3.3310446028211085	105.21196267743794	104.79062926357328	3.525702308548752	0.9652262080661991	0.1419122236058181	0.16873847888836155	5.1025467287285915	67.5777680207879	63.84549467906693	1.4168441334863764	3.9921956454564445	0.15791830882018487	0.16395116303794632	4.6678245382029555	441.71242270920465	440.36686150303404	3.4083824621775505	1.3750418404499771	0.5	0.26505689257061144	0.0	0.026031842520813964	0.016646291796395953	0.6037329326351644	1.2696132438015528	0.6768249969312566	0.004472882989861688	0.292900779403295	0.01569977337436968	0.013281233793389038	0.4233705165016415	24.065249702238532	23.894215049390024	0.14015018900461956	0.0010604218863015829
14.0	1.0	1.0	0.367578830819527	0.36525361142158447	1.229781703672876	0.04660891855714864	0.09514136731304577	1.7814433935839444	0.804527371575125	0.04066875083520809	1.2128083091686124	0.5201235799704779	3.111513528952197	3.1901593012461142	2.706920205615252	2.3692013641880334	0.5632856023325596	14.554541263183454	48.00475423711291	0.32876368748278656	16.985497603695897	7.9798	2.3023	16.3389	8.0568	22.3951	1.2294	31.5166	9.1138	10.4609	32.7881	12.7853	29.0823	7.5433	16.7487	11.5922	8.5185	4.0551	1.0494	8.583	27.818	4.2863	9.2511	13.4324	7.9066	14.605	2.5505	1.5293	2.6296	0.5061	7.8469	8.4753	16.1162	29.4222	33.6178	9.3024	10.899	16.9133	0.7527	13.7459	43.7049	0.6703	11.3625	2.6345	8.6873	14.6828	9.1917	25.8963	6.8544	48.5862	3.2581	23.2876	0.5	1.2	1.0	1.2	0.4444	11.0459	11.3117	14.5219	9.531	50.9418	6.7738	31.0318	0.4557	5.4062	49.4094	8.671	42.4837	0.0833	5.6855	6.1155	18.6089	10.4532	34.6266	22.838	3.4152	16.2407	0.028	26.5795	7.4548	2.0738	0.0	1.0	2.2802	3.1075	1.6808	1.0164	1.4943	1.9491	2.2116	1.1065	2.5579	3.3953	24.0	0.0	0.04080212673260462	0.1292939181324793	0.44904278988169594	11.584834979406706	11.207984490933857	0.1159742622354551	0.5187082883213417	3.7671446714298815	3.7507797689160856	3.3477531707276724	91.54757335153734	91.00070208833243	3.1389520463147065	0.8456154729390456	0.12653144619624704	0.1604196732119251	4.83468032482036	65.90644354898272	62.38513021638324	1.387056807414035	3.946459065073883	0.1932149503051975	0.16943612241866665	4.827171470572258	441.2452995212708	439.86154159459005	3.406569383662213	1.3741294570180507	0.5	0.3628508458533459	0.0	0.02042557599094381	0.0177673729570597	0.6444685939051095	1.4463586388817251	0.8118037544562035	0.005094975130698603	0.3489629645705688	0.01139465245049205	0.013335951573763698	0.42511858623059723	27.858047484583224	27.698116164792772	0.1611959652697471	0.0012218716156627508
15.0	1.0	1.0	0.3209192704727485	0.28470780531321516	1.077181929396461	0.05044003540716905	0.09476946240877107	2.0444093549103535	0.8982738491372118	0.0371076893148456	1.3563822529710483	0.629790787659486	2.8618616338126803	3.215323193514217	2.486089402686202	2.283130918952321	0.5292125992676888	14.048609456622057	48.1940429885587	0.358893719228437	17.048239406519027	7.9798	2.3023	16.3389	8.0568	22.3951	1.2294	31.5166	9.1138	10.4609	32.7881	12.7853	29.0823	7.5433	16.7487	11.5922	8.5185	4.0551	1.0494	8.583	27.818	4.2863	9.2511	13.4324	7.9066	14.605	2.5505	1.5293	2.6296	0.5061	7.8469	8.4753	16.1162	29.4222	33.6178	9.3024	10.899	16.9133	0.7527	13.7459	43.7049	0.6703	11.3625	2.6345	8.6873	14.6828	9.1917	25.8963	6.8544	48.5862	3.2581	23.2876	0.5	1.2	1.0	1.2	0.4444	11.0459	11.3117	14.5219	9.531	50.9418	6.7738	31.0318	0.4557	5.4062	49.4094	8.671	42.4837	0.0833	5.6855	6.1155	18.6089	10.4532	34.6266	22.838	3.4152	16.2407	0.028	26.5795	7.4548	2.0738	0.0	1.0	2.2802	3.1075	1.6808	1.0164	1.4943	1.9491	2.2116	1.1065	2.5579	3.3953	24.0	0.0	0.02876177629945809	0.10113991553800268	0.35001977585206673	10.114284279781424	9.817220668133466	0.10139546475429141	0.45664226441797423	3.805355171972696	3.7672814765974865	3.3741601592738193	84.20226536236345	83.5768563216242	2.9235468553870394	0.7803430123471226	0.11789092009063551	0.15127311743505945	4.542231739514573	63.51213590341566	60.216554713919116	1.3439872030570814	3.8765355442526044	0.2185003625691814	0.1846260780311496	5.269564700687295	442.98518493793506	441.4863221430387	3.413312862831203	1.377059945389473	0.5	0.41302478419299155	0.0	0.014561994300215838	0.017698049765732953	0.6419493844645334	1.5652450907481885	0.9316373430326481	0.0055133401002313304	0.39810972828723556	0.007281223361120498	0.01217054491160499	0.38789409794594404	31.10416926453458	30.977057893352804	0.17899466307475811	0.001359495388020195
16.0	1.0	1.0	0.2725185300216759	0.22036003848047703	0.9169099588722841	0.05229694157673172	0.08950218686508891	2.245421936865198	0.9660009995908104	0.03147915896002182	1.4609522913871287	0.7008662379058312	2.742713770193684	3.2728273775525962	2.3800168321357424	2.1772870401441193	0.49775276431612053	13.408561033797655	48.72621431322678	0.3924385894441921	17.232087465751825	7.9798	2.3023	16.3389	8.0568	22.3951	1.2294	31.5166	9.1138	10.4609	32.7881	12.7853	29.0823	7.5433	16.7487	11.5922	8.5185	4.0551	1.0494	8.583	27.818	4.2863	9.2511	13.4324	7.9066	14.605	2.5505	1.5293	2.6296	0.5061	7.8469	8.4753	16.1162	29.4222	33.6178	9.3024	10.899	16.9133	0.7527	13.7459	43.7049	0.6703	11.3625	2.6345	8.6873	14.6828	9.1917	25.8963	6.8544	48.5862	3.2581	23.2876	0.5	1.2	1.0	1.2	0.4444	11.0459	11.3117	14.5219	9.531	50.9418	6.7738	31.0318	0.4557	5.4062	49.4094	8.671	42.4837	0.0833	5.6855	6.1155	18.6089	10.4532	34.6266	22.838	3.4152	16.2407	0.028	26.5795	7.4548	2.0738	0.0	1.0	2.2802	3.1075	1.6808	1.0164	1.4943	1.9491	2.2116	1.1065	2.5579	3.3953	24.0	0.0	0.021903097838197577	0.07850367646771937	0.27091063130789844	8.588857503281151	8.356533983170223	0.08622915170552559	0.3907759208739675	3.8836693005345033	3.8045655448339195	3.4345050500036947	80.69667308939262	80.01092985937296	2.8188145676418466	0.7487680224767393	0.11364675028909832	0.14276778710355678	4.272211976125263	60.567770882729114	57.47311515916689	1.2903718111244908	3.784457411248743	0.2331700812434045	0.20147238423664232	5.762097321091184	447.8767441028866	446.24730663934895	3.432131098027701	1.3855946993574446	0.5	0.4424506410369852	0.0	0.009648348141000502	0.016716119449343137	0.6062699133867393	1.6228682316208234	1.0232387766294708	0.00571609433226846	0.43528808014697806	0.0042199178970572845	0.010327622361022509	0.3290579444409001	33.44933021243116	33.36522843069925	0.1917326635640958	0.0014588446624808702
17.0	1.0	1.0	0.22673079347887667	0.1707545508353951	0.7641332160827558	0.05239531316920075	0.08126511660313514	2.371095102751275	1.0048089885969271	0.02532715199374031	1.521682167541967	0.7484895210321433	2.712471106217098	3.375564223484685	2.351814459450366	2.0606483704057466	0.47153742159222634	12.688670489774054	49.569011531934734	0.4200495107289291	17.527006363376188	7.9798	2.3023	16.3389	8.0568	22.3951	1.2294	31.5166	9.1138	10.4609	32.7881	12.7853	29.0823	7.5433	16.7487	11.5922	8.5185	4.0551	1.0494	8.583	27.818	4.2863	9.2511	13.4324	7.9066	14.605	2.5505	1.5293	2.6296	0.5061	7.8469	8.4753	16.1162	29.4222	33.6178	9.3024	10.899	16.9133	0.7527	13.7459	43.7049	0.6703	11.3625	2.6345	8.6873	14.6828	9.1917	25.8963	6.8544	48.5862	3.2581	23.2876	0.5	1.2	1.0	1.2	0.4444	11.0459	11.3117	14.5219	9.531	50.9418	6.7738	31.0318	0.4557	5.4062	49.4094	8.671	42.4837	0.0833	5.6855	6.1155	18.6089	10.4532	34.6266	22.838	3.4152	16.2407	0.028	26.5795	7.4548	2.0738	0.0	1.0	2.2802	3.1075	1.6808	1.0164	1.4943	1.9491	2.2116	1.1065	2.5579	3.3953	24.0	0.0	0.017923435284415777	0.060965351968896804	0.20992564479703474	7.145783725756365	6.964157304735019	0.07184068797262057	0.3273313208600908	3.9960298336874454	3.869740708626646	3.542317096124829	79.80686738134071	79.06282813491052	2.792028578575227	0.740348449123698	0.11250784367717076	0.1356357013452432	4.047205689526079	57.32311636794706	54.387448320318526	1.230439851712756	3.6757328821726407	0.23804507393967972	0.21528736706416352	6.16750295613072	455.6234832980845	453.88461488789875	3.4615159739526504	1.3991250809601647	0.5	0.4609660024051805	0.0	0.006054994715950805	0.015180150870482358	0.5504736468463167	1.6259208792040039	1.080508038323756	0.005726835030185717	0.4583627143733228	0.002274825788524668	0.008312026935935836	0.26474978522096626	34.79311892455036	34.75217734232344	0.19898651064026485	0.0015162031418161491
18.0	1.0	1.0	0.18596461104199327	0.1334069159240214	0.6274137507223185	0.051094124822811865	0.0717334874962365	2.4212131869940445	1.0169972081426424	0.019634942428216912	1.5417969671327476	0.7810445837199063	2.749942657236487	3.5234545775490314	2.3827706594467246	1.942452700437819	0.45171789793924405	11.947537136262275	50.61901993092484	0.43699240147768215	17.89702035020429	7.9798	2.3023	16.3389	8.0568	22.3951	1.2294	31.5166	9.1138	10.4609	32.7881	12.7853	29.0823	7.5433	16.7487	11.5922	8.5185	4.0551	1.0494	8.583	27.818	4.2863	9.2511	13.4324	7.9066	14.605	2.5505	1.5293	2.6296	0.5061	7.8469	8.4753	16.1162	29.4222	33.6178	9.3024	10.899	16.9133	0.7527	13.7459	43.7049	0.6703	11.3625	2.6345	8.6873	14.6828	9.1917	25.8963	6.8544	48.5862	3.2581	23.2876	0.5	1.2	1.0	1.2	0.4444	11.0459	11.3117	14.5219	9.531	50.9418	6.7738	31.0318	0.4557	5.4062	49.4094	8.671	42.4837	0.0833	5.6855	6.1155	18.6089	10.4532	34.6266	22.838	3.4152	16.2407	0.028	26.5795	7.4548	2.0738	0.0	1.0	2.2802	3.1075	1.6808	1.0164	1.4943	1.9491	2.2116	1.1065	2.5579	3.3953	24.0	0.0	0.01563425992103234	0.047709901247690874	0.1640104624369919	5.860972260366085	5.718123441333066	0.05899658481889877	0.27000169353415704	4.128212657839168	3.9604580941816456	3.697513233679954	80.90936284974336	80.1035074751481	2.8252050063295435	0.7495896014864686	0.11375772177807644	0.13021648665216892	3.8770947180125317	54.035149220779246	51.21072842716099	1.1687802496155681	3.557641088563366	0.23464347236429065	0.2237418384572864	6.4162720324165115	465.27484549908195	463.46660809499537	3.4974269545102223	1.4158266242877084	0.5	0.4731107558942262	0.0	0.0036577255991698684	0.013402166495567447	0.48590829760200677	1.5855426626765332	1.1033468493131862	0.00558476138390328	0.46752878592594665	0.0011654453062828266	0.006445890178205744	0.20524798019063703	35.21515552747202	35.21155913537769	0.2012579559925284	0.0015351466587822386
19.0	1.0	1.0	0.1512086996482867	0.1058206025823762	0.5104171715267106	0.04877319635532404	0.06208323931472886	2.404211240587866	1.0074062867630014	0.014842750921099586	1.5285364907860706	0.8035851495341186	2.84112868143119	3.706571903907309	2.4606547475796643	1.8309302279649855	0.4386323318749307	11.23857881421234	51.7455551803859	0.44183687560367707	18.295983123915597	7.9798	2.3023	16.3389	8.0568	22.3951	1.2294	31.5166	9.1138	10.4609	32.7881	12.7853	29.0823	7.5433	16.7487	11.5922	8.5185	4.0551	1.0494	8.583	27.818	4.2863	9.2511	13.4324	7.9066	14.605	2.5505	1.5293	2.6296	0.5061	7.8469	8.4753	16.1162	29.4222	33.6178	9.3024	10.899	16.9133	0.7527	13.7459	43.7049	0.6703	11.3625	2.6345	8.6873	14.6828	9.1917	25.8963	6.8544	48.5862	3.2581	23.2876	0.5	1.2	1.0	1.2	0.4444	11.0459	11.3117	14.5219	9.531	50.9418	6.7738	31.0318	0.4557	5.4062	49.4094	8.671	42.4837	0.0833	5.6855	6.1155	18.6089	10.4532	34.6266	22.838	3.4152	16.2407	0.028	26.5795	7.4548	2.0738	0.0	1.0	2.2802	3.1075	1.6808	1.0164	1.4943	1.9491	2.2116	1.1065	2.5579	3.3953	24.0	0.0	0.01443877104444897	0.03789069104967379	0.13009584881477332	4.7655841033351924	4.651840017860135	0.048021016487442315	0.22052171232858034	4.263834438777568	4.067993745978814	3.8896765559603304	83.59225629080476	82.72179917318364	2.905413154216609	0.77278501511192	0.11687886515542277	0.12662562424316054	3.7647813044825305	50.93281708152997	48.171920371358354	1.109726277224442	3.4383375418417073	0.22511810840237897	0.22615604131919892	6.48740247711367	475.6296195515531	473.7982677718555	3.5351193925667044	1.4335018326438145	0.5	0.48128834437865825	0.0	0.0021577808240635025	0.011601378489796551	0.4205394464701103	1.5135200746591446	1.0955990623358907	0.005331326191311566	0.46442160240879066	5.784933253393756E-4	0.004873931329055495	0.15515424392843818	34.88305452922775	34.90871637657228	0.19947082267190092	0.0015226613839084658
20.0	1.0	1.0	0.1225494257464697	0.08587293779506491	0.41365842679729437	0.045771768040984796	0.05301118868756336	2.332790835129939	0.9814615511311086	0.011034418255270345	1.4901284518527451	0.8193242112320674	2.973202548791451	3.9095079167406803	2.574347302087518	1.7326272720692766	0.43208495741547875	10.605086785401774	52.82149315202162	0.43556631342049185	18.67864969798158	7.9798	2.3023	16.3389	8.0568	22.3951	1.2294	31.5166	9.1138	10.4609	32.7881	12.7853	29.0823	7.5433	16.7487	11.5922	8.5185	4.0551	1.0494	8.583	27.818	4.2863	9.2511	13.4324	7.9066	14.605	2.5505	1.5293	2.6296	0.5061	7.8469	8.4753	16.1162	29.4222	33.6178	9.3024	10.899	16.9133	0.7527	13.7459	43.7049	0.6703	11.3625	2.6345	8.6873	14.6828	9.1917	25.8963	6.8544	48.5862	3.2581	23.2876	0.5	1.2	1.0	1.2	0.4444	11.0459	11.3117	14.5219	9.531	50.9418	6.7738	31.0318	0.4557	5.4062	49.4094	8.671	42.4837	0.0833	5.6855	6.1155	18.6089	10.4532	34.6266	22.838	3.4152	16.2407	0.028	26.5795	7.4548	2.0738	0.0	1.0	2.2802	3.1075	1.6808	1.0164	1.4943	1.9491	2.2116	1.1065	2.5579	3.3953	24.0	0.0	0.014058598813427402	0.030775406702443938	0.10557218972525281	3.862341231481187	3.770000170145181	0.03895326619681761	0.17930412728431913	4.388525943217977	4.181391417744011	4.1026376078276705	87.47816003105183	86.54389273211777	3.0202824162665936	0.8065047287915268	0.12137549829918934	0.12482506502650062	3.7085851894970543	48.19822545442314	45.45658348826762	1.0569521484581514	3.32605674431919	0.21195801873179343	0.22303089025245063	6.395333066690398	485.51931860543715	483.7079161738404	3.5703370366432514	1.4501393147818205	0.5	0.48689014275652115	0.0	0.001260514869372727	0.009907863714048783	0.35908718993181665	1.420380351494232	1.0630527835687131	0.0050035481333234495	0.4513434442206714	2.834168259502628E-4	0.0036241258064768694	0.11534498090599199	33.98467654639645	34.03155358341299	0.194626410829529	0.0014864320959375895
21.0	1.0	1.0	0.0995775574751597	0.07191767481678647	0.3358945843234429	0.04236712847142066	0.04485702928420154	2.2207099171980373	0.9441107561380802	0.008115301272332665	1.4341238609600266	0.830377080394693	3.132677590361787	4.115196360703561	2.7121720438438515	1.6520670312912114	0.4314750422413286	10.077766617291232	53.74374363906567	0.4206964487616639	19.00807149997524	7.9798	2.3023	16.3389	8.0568	22.3951	1.2294	31.5166	9.1138	10.4609	32.7881	12.7853	29.0823	7.5433	16.7487	11.5922	8.5185	4.0551	1.0494	8.583	27.818	4.2863	9.2511	13.4324	7.9066	14.605	2.5505	1.5293	2.6296	0.5061	7.8469	8.4753	16.1162	29.4222	33.6178	9.3024	10.899	16.9133	0.7527	13.7459	43.7049	0.6703	11.3625	2.6345	8.6873	14.6828	9.1917	25.8963	6.8544	48.5862	3.2581	23.2876	0.5	1.2	1.0	1.2	0.4444	11.0459	11.3117	14.5219	9.531	50.9418	6.7738	31.0318	0.4557	5.4062	49.4094	8.671	42.4837	0.0833	5.6855	6.1155	18.6089	10.4532	34.6266	22.838	3.4152	16.2407	0.028	26.5795	7.4548	2.0738	0.0	1.0	2.2802	3.1075	1.6808	1.0164	1.4943	1.9491	2.2116	1.1065	2.5579	3.3953	24.0	0.0	0.014401803815352172	0.02579008619881768	0.08841558941975729	3.138346047921618	3.0612760626069937	0.03167359170228587	0.14598152910576645	4.492127419292487	4.290578780869902	4.318487060922318	92.17026659914258	91.17725733553384	3.156966168831902	0.8471602335824133	0.12673378964686505	0.12465720379317333	3.7033502875573237	45.95720067645892	43.1963310516954	1.013190408482724	3.228198474333721	0.1974746232791802	0.21561050607272375	6.177001817877759	493.99636840719995	492.2387219848088	3.599934714114099	1.4642207005533792	0.5	0.4907721359226175	0.0	7.400045032798354E-4	0.00838518096729055	0.3038525449653244	1.3147282572994317	1.0119775092671457	0.00463168827409453	0.4307354851051591	1.39761839333478E-4	0.0026657938519048558	0.08483086725994782	32.69134550849085	32.75252073660509	0.18762656744480613	0.001433426403744989
22.0	1.0	1.0	0.08167234686693672	0.06277635211941542	0.27510561520308335	0.038773818124528424	0.037731860734869296	2.0808470238043806	0.8994142929920053	0.005928027331889454	1.3667417634439625	0.8381695798702345	3.30554548639526	4.307672711501235	2.8619828524709336	1.5916756581716307	0.43589359948552164	9.6740867441442	54.4434583887273	0.40036492424992337	19.259353954648077	7.9798	2.3023	16.3389	8.0568	22.3951	1.2294	31.5166	9.1138	10.4609	32.7881	12.7853	29.0823	7.5433	16.7487	11.5922	8.5185	4.0551	1.0494	8.583	27.818	4.2863	9.2511	13.4324	7.9066	14.605	2.5505	1.5293	2.6296	0.5061	7.8469	8.4753	16.1162	29.4222	33.6178	9.3024	10.899	16.9133	0.7527	13.7459	43.7049	0.6703	11.3625	2.6345	8.6873	14.6828	9.1917	25.8963	6.8544	48.5862	3.2581	23.2876	0.5	1.2	1.0	1.2	0.4444	11.0459	11.3117	14.5219	9.531	50.9418	6.7738	31.0318	0.4557	5.4062	49.4094	8.671	42.4837	0.0833	5.6855	6.1155	18.6089	10.4532	34.6266	22.838	3.4152	16.2407	0.028	26.5795	7.4548	2.0738	0.0	1.0	2.2802	3.1075	1.6808	1.0164	1.4943	1.9491	2.2116	1.1065	2.5579	3.3953	24.0	0.0	0.015503915463457727	0.022521119353654945	0.07717724729560932	2.574034687266498	2.5072575558378607	0.025992460316561165	0.11980989969476394	4.569074241366468	4.3878879958625605	4.520471743449397	97.25642040981862	96.21356713779736	3.3026933527830504	0.8910784240442946	0.13244557288047126	0.12587277419053847	3.7412747643842326	44.277233459018426	41.46603801142528	0.9800769788657676	3.1504123304678546	0.1834217495370891	0.20544301179196156	5.878478109776775	500.4279364716648	498.746007815753	3.622037062102135	1.4748153577932892	0.5	0.4934837148871188	0.0	4.4408563199068135E-4	0.007054250039926814	0.2555880782458576	1.203221369276741	0.9482419887476562	0.004239165966286761	0.40487395807636073	7.096079364048471E-5	0.0019475254401996305	0.06196685530570684	31.143658957716973	31.213648393533216	0.17920998897202214	0.0013693708692697894
