time	cytoplasm	nucleus	cLc	cLm	cLn	cP7c	cP7m	cP7n	cP9c	cP9m	cP9n	cPn	cTc	cTm	cTn	cXc	cXm	cXn	cYc	cYm	cYn	q1	n1	g1	m1	k1	p1	r1	r2	m2	k2	m3	k3	n2	g2	g3	m4	k4	p2	p3	r5	r6	m10	k8	m11	k9	q2	n4	n5	g5	g6	m12	k10	r3	r4	m5	m6	k5	m7	m8	k6	n3	g4	m9	k7	p4	r7	r8	m13	k11	m14	k12	p5	k13	q3	m15	g7	g8	n6	g9	m16	k14	p6	r9	r10	m17	k15	m18	k16	n7	g10	m19	k17	p7	r11	r12	m20	k18	m21	k19	ld	lmax	a	b	c	d	e	f	h	i	j	k	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	R24	R25	R26	R27	R28	R29	R30	R31a	R31b	R32	R33	R34	R35	R36	R37	R38	R39	R40	R41	R42	R43	R44	R45
39.0	1.0000000000000029	1.0	10.418669287880993	0.021964477199056323	10.952474186663505	85.91318864303473	8.517375013898079	9.061050206833718	26.551770917893688	4.683001550735872	16.599177177601646	1.7608107766706562E-8	0.2854132199775688	1.8837936984757906	6.523325858578914	2.34094945127874	2.7921843375602053	5.683317264617055	29.342067228374535	1.3637704522398162	4.447212377852647	13.1446	1.0988	11.7992	3.7622	4.1029	7.5408	9.9378	9.6442	22.5198	29.5681	4.5545	18.6335	13.5067	8.733	17.9887	7.1601	4.7728	1.4452	3.1473	31.0081	12.5039	35.1982	9.5343	7.0274	45.1336	12.7437	1.8828	1.506	1.5091	20.7577	3.4563	16.4042	14.7607	0.2559	1.5511	1.4189	3.0204	1.6789	11.3548	55.3798	1.7236	5.6552	5.7847	29.3208	2.8599	5.735	37.3301	9.1535	55.7326	7.5549	9.0406	0.5	1.2	1.0	1.2	4.6434	4.7985	4.6039	4.8052	10.1357	14.0306	2.0248	3.2996	30.7684	7.2481	19.799	7.8275	8.7977	4.4383	17.7951	10.1288	16.0706	1.0929	9.7804	15.4577	0.5315	48.4999	8.5942	57.4671	1.0	1.0	1.8775	1.5408	1.4723	4.0627	3.5723	2.0127	3.3286	3.5898	1.269	1.5212	2.314515333502511E-7	2.490232407543331E-4	0.02003332632503891	0.16562972966264441	103.53865164910403	105.62785155102017	5.867599528735434	1.6860368824915946	2.3810150146025335	2.026284293653823	2.722458653037221	4.212898916122912	1.669319087210344	0.12250323623211884	1.1965641384283443	1.1050189750805255	0.5029725225068157	8.78784176560326	72.5883946801965	71.06363074504519	6.9385664119356205	0.7859379493131649	0.014149368706604463	0.2652863379498858	3.900247116360662	168.27675555472845	166.01488278647713	3.1570221915055345	2.4910077225427747	0.0	1.7608107508335348E-8	1.7608107766706562E-8	3.406459275399195	3.8287055877592158	17.245980928140877	283.4791572465582	278.7940171839426	5.890592093465388	3.971463269968974	1.4352142362155778	2.2855399816332906	5.118052394799249	259.68694028536817	256.58510105821296	0.18803400470989265	1.926067488955484
40.0	1.0000000000000029	1.0	7.229427888480689	0.008953888079633673	7.613893186901414	92.01134919254018	7.953539189472188	9.714763171499557	28.046118412157647	3.762812321798657	17.566465708070535	2.379120234243765E-9	0.34196811579732833	2.2159278087367618	7.990625970291156	2.8104550528812897	3.489148880844924	6.780831016862476	27.619765754549878	1.1307873277171103	4.18686259631504	13.1446	1.0988	11.7992	3.7622	4.1029	7.5408	9.9378	9.6442	22.5198	29.5681	4.5545	18.6335	13.5067	8.733	17.9887	7.1601	4.7728	1.4452	3.1473	31.0081	12.5039	35.1982	9.5343	7.0274	45.1336	12.7437	1.8828	1.506	1.5091	20.7577	3.4563	16.4042	14.7607	0.2559	1.5511	1.4189	3.0204	1.6789	11.3548	55.3798	1.7236	5.6552	5.7847	29.3208	2.8599	5.735	37.3301	9.1535	55.7326	7.5549	9.0406	0.5	1.2	1.0	1.2	4.6434	4.7985	4.6039	4.8052	10.1357	14.0306	2.0248	3.2996	30.7684	7.2481	19.799	7.8275	8.7977	4.4383	17.7951	10.1288	16.0706	1.0929	9.7804	15.4577	0.5315	48.4999	8.5942	57.4671	1.0	1.0	1.8775	1.5408	1.4723	4.0627	3.5723	2.0127	3.3286	3.5898	1.269	1.5212	3.1272583831040596E-8	2.1268441878519084E-4	0.008192488996473166	0.0675194792309018	71.8446084701436	73.42990867311462	4.4243534689723925	1.3211779269968817	2.567084639348826	2.2702650807921465	3.2024588691863776	5.047688766849639	2.0448011857975072	0.14430857740565067	1.4317713409406192	1.3838594911940691	0.6151694903373426	10.98139827268326	87.14687132524857	84.78683295174672	8.013359407989038	0.9178875883744445	0.007742815998683026	0.22288811321869814	3.2339386785381734	158.39935660234403	156.29599940670008	3.033117579154887	2.3913375674721227	0.0	2.379120229526921E-9	2.379120234243765E-9	2.9557407095447523	3.666947632925204	16.10432615084333	303.60064779570644	298.90771916596697	5.964630867345037	4.107627819186265	0.9569528620946315	1.9216447894417525	4.112377586493764	274.3022565182674	271.5371569756419	0.19473922021389242	2.012029125413956
41.0	1.0000000000000029	1.0	4.848250283220965	0.0037242782557977945	5.113391115885952	96.64198032387809	7.0910883484474105	10.214052957865803	28.858111649767686	2.8052689072734776	18.1046762846338	3.2144361309218045E-10	0.3928425151490917	2.4532186112643477	9.619119119324758	3.537485155690907	4.286005260299885	8.522249543919486	25.5812344732934	0.9326437927522188	3.878023537317758	13.1446	1.0988	11.7992	3.7622	4.1029	7.5408	9.9378	9.6442	22.5198	29.5681	4.5545	18.6335	13.5067	8.733	17.9887	7.1601	4.7728	1.4452	3.1473	31.0081	12.5039	35.1982	9.5343	7.0274	45.1336	12.7437	1.8828	1.506	1.5091	20.7577	3.4563	16.4042	14.7607	0.2559	1.5511	1.4189	3.0204	1.6789	11.3548	55.3798	1.7236	5.6552	5.7847	29.3208	2.8599	5.735	37.3301	9.1535	55.7326	7.5549	9.0406	0.5	1.2	1.0	1.2	4.6434	4.7985	4.6039	4.8052	10.1357	14.0306	2.0248	3.2996	30.7684	7.2481	19.799	7.8275	8.7977	4.4383	17.7951	10.1288	16.0706	1.0929	9.7804	15.4577	0.5315	48.4999	8.5942	57.4671	1.0	1.0	1.8775	1.5408	1.4723	4.0627	3.5723	2.0127	3.3286	3.5898	1.269	1.5212	4.225247716651475E-9	2.2051761331949148E-4	0.0034119214967271226	0.028084037471320093	48.18094166459344	49.3145665998273	3.1723766706694994	0.9807153165292855	2.59833621630653	2.430839376905567	3.545391536999246	5.798630513361214	2.4615325826352055	0.16330636990225705	1.6803844626338673	1.5450613318357802	0.737745061966521	13.489344355741867	109.69069345617953	106.56135607221486	9.525333267341244	1.1161738553019838	0.004272667528362791	0.18593330939724434	2.6672679828920782	146.70837970433809	144.76700645042564	2.8796800847978488	2.267894868013545	0.0	3.2144361300607545E-10	3.2144361309218045E-10	2.3926990993527286	3.402812454556531	14.358035687936358	318.87987827666905	314.27006702879817	6.015671936436455	4.205319714856508	0.5789549140087044	1.5053085952002332	3.0658783887591925	282.2438751793887	279.85665460498393	0.19827405093209413	2.05890633481163
42.0	1.0000000000000029	1.0	3.160894182006068	0.0016454700246589038	3.337239690799995	99.32802556531328	5.955649351614215	10.507731210226044	29.038374370805826	1.9488766844744765	18.241861648989254	4.3424648306040113E-11	0.42942697063461044	2.5371030071442524	11.238367294809741	4.4576535473411605	5.078585302090514	10.752555427612586	23.35069658083481	0.7662795548606733	3.539714881863446	13.1446	1.0988	11.7992	3.7622	4.1029	7.5408	9.9378	9.6442	22.5198	29.5681	4.5545	18.6335	13.5067	8.733	17.9887	7.1601	4.7728	1.4452	3.1473	31.0081	12.5039	35.1982	9.5343	7.0274	45.1336	12.7437	1.8828	1.506	1.5091	20.7577	3.4563	16.4042	14.7607	0.2559	1.5511	1.4189	3.0204	1.6789	11.3548	55.3798	1.7236	5.6552	5.7847	29.3208	2.8599	5.735	37.3301	9.1535	55.7326	7.5549	9.0406	0.5	1.2	1.0	1.2	4.6434	4.7985	4.6039	4.8052	10.1357	14.0306	2.0248	3.2996	30.7684	7.2481	19.799	7.8275	8.7977	4.4383	17.7951	10.1288	16.0706	1.0929	9.7804	15.4577	0.5315	48.4999	8.5942	57.4671	1.0	1.0	1.8775	1.5408	1.4723	4.0627	3.5723	2.0127	3.3286	3.5898	1.269	1.5212	5.707996321235749E-10	2.5498827989748046E-4	0.0015082272500040147	0.012408160361947898	31.412334201939988	32.18500702601331	2.174912690689275	0.6918045721561746	2.4824035856136004	2.485109750936409	3.6666212659248845	6.338642685446312	2.875898190741813	0.17662159111747122	1.915534727852649	1.623869172898237	0.8540295746278244	15.983831521269519	138.22336696130984	134.44887781132502	11.213686534846984	1.3520791944594972	0.002534478184624842	0.15424682910007612	2.191482898946046	133.91624489108804	132.13791051145063	2.7027275087628344	2.125717218695641	0.0	4.34246483044687E-11	4.3424648306040113E-11	1.7787835671654562	3.0203103179176924	12.058998807148496	327.7427531553086	323.306076968719	6.043460404417057	4.260421078006126	0.3225994781261577	1.0954692251808182	2.1299273284621614	284.0069166962301	281.9772248115812	0.19904874209961015	2.070748349589027
43.0	1.0000000000000029	1.0	2.016598599285913	8.467341862121749E-4	2.1306196138032663	99.72212930721446	4.660448560300672	10.55793763062249	28.708093629002864	1.2741482079440096	18.052164276424662	5.865054650793578E-12	0.4463206434434253	2.4499706015579163	12.647180155375896	5.511846204290572	5.816165353361918	13.32436809647997	21.034332811045296	0.6278910949233075	3.1881958978331872	13.1446	1.0988	11.7992	3.7622	4.1029	7.5408	9.9378	9.6442	22.5198	29.5681	4.5545	18.6335	13.5067	8.733	17.9887	7.1601	4.7728	1.4452	3.1473	31.0081	12.5039	35.1982	9.5343	7.0274	45.1336	12.7437	1.8828	1.506	1.5091	20.7577	3.4563	16.4042	14.7607	0.2559	1.5511	1.4189	3.0204	1.6789	11.3548	55.3798	1.7236	5.6552	5.7847	29.3208	2.8599	5.735	37.3301	9.1535	55.7326	7.5549	9.0406	0.5	1.2	1.0	1.2	4.6434	4.7985	4.6039	4.8052	10.1357	14.0306	2.0248	3.2996	30.7684	7.2481	19.799	7.8275	8.7977	4.4383	17.7951	10.1288	16.0706	1.0929	9.7804	15.4577	0.5315	48.4999	8.5942	57.4671	1.0	1.0	1.8775	1.5408	1.4723	4.0627	3.5723	2.0127	3.3286	3.5898	1.269	1.5212	7.709379736282127E-11	3.180325284377026E-4	7.762621725239477E-4	0.006385053151388788	20.040553559983604	20.54812167944146	1.4378290485642236	0.4673401623354238	2.2619678639767664	2.42871267438995	3.5406975133715113	6.588005121675387	3.236413401760692	0.18267533675654035	2.111018318030006	1.6604845929810788	0.9575320856891686	18.305217216636017	170.91187828726297	166.6065662415759	12.894136640287181	1.6017605026343975	0.0016872802227017713	0.1274171197939568	1.7957057423711726	120.63189867134513	119.01567168570267	2.5080820391745697	1.969654362520501	0.0	5.865054650764912E-12	5.865054650793578E-12	1.2093753793404831	2.5272476458581115	9.436476244896827	329.04313786208576	324.850848194045	6.047432530308214	4.269673693051036	0.16908842029697568	0.7440634025873284	1.392516576462012	280.77663892910044	279.0449397356895	0.1976265804436515	2.0543620453792095
44.0	1.0000000000000029	1.0	1.2668600301868216	5.837913618772534E-4	1.33907640086812	97.75415638037636	3.3826259367071128	10.356056084770191	28.012938494065793	0.7936755940609534	17.627055541932926	7.914695326952134E-13	0.44282686331648685	2.218784099633901	13.671146387943676	6.657846353775318	6.482540570236125	16.1308897876883	18.719449743417353	0.5135233492027115	2.8368304933946487	13.1446	1.0988	11.7992	3.7622	4.1029	7.5408	9.9378	9.6442	22.5198	29.5681	4.5545	18.6335	13.5067	8.733	17.9887	7.1601	4.7728	1.4452	3.1473	31.0081	12.5039	35.1982	9.5343	7.0274	45.1336	12.7437	1.8828	1.506	1.5091	20.7577	3.4563	16.4042	14.7607	0.2559	1.5511	1.4189	3.0204	1.6789	11.3548	55.3798	1.7236	5.6552	5.7847	29.3208	2.8599	5.735	37.3301	9.1535	55.7326	7.5549	9.0406	0.5	1.2	1.0	1.2	4.6434	4.7985	4.6039	4.8052	10.1357	14.0306	2.0248	3.2996	30.7684	7.2481	19.799	7.8275	8.7977	4.4383	17.7951	10.1288	16.0706	1.0929	9.7804	15.4577	0.5315	48.4999	8.5942	57.4671	1.0	1.0	1.8775	1.5408	1.4723	4.0627	3.5723	2.0127	3.3286	3.5898	1.269	1.5212	1.0403550419465502E-11	4.2437350322424783E-4	5.352378547901305E-4	0.004402253901644005	12.58980160799063	12.914320625252323	0.9252301439622918	0.3053598767302131	1.986260218917813	2.2722627383714897	3.206586780790923	6.536434481355687	3.498446360674787	0.18142820587793107	2.2480956616248	1.6771373174287851	1.0473757990006909	20.402499936704213	206.44716552250102	201.69903281627575	14.472708090043664	1.850308641871383	0.0012856918673836118	0.10491309706474057	1.4686254263848388	107.35604427849884	105.89916600147158	2.3014609244055224	1.804428214205599	0.0	7.914695326946914E-13	7.914695326952134E-13	0.7596824606791225	1.968921889103204	6.849140996644581	322.5496143926907	318.6392760386432	6.027331997517391	4.232174026064468	0.0850650951900832	0.4766870247279197	0.8674080567492185	273.9777436473619	272.4737364505366	0.1945931833485797	2.017339960017088
45.0	1.000000000000003	1.0	0.7879542804707952	5.734182837721732E-4	0.8330337472457309	93.67807577700465	2.285770538991969	9.928211301438663	27.08512327702593	0.47667534975523496	17.050744335401394	1.0660256366857642E-13	0.42226273050382046	1.8987169813144653	14.206937525483156	7.867601872452707	7.0765656379985336	19.100883630254486	16.47484684062195	0.41945935679887214	2.4961400376151373	13.1446	1.0988	11.7992	3.7622	4.1029	7.5408	9.9378	9.6442	22.5198	29.5681	4.5545	18.6335	13.5067	8.733	17.9887	7.1601	4.7728	1.4452	3.1473	31.0081	12.5039	35.1982	9.5343	7.0274	45.1336	12.7437	1.8828	1.506	1.5091	20.7577	3.4563	16.4042	14.7607	0.2559	1.5511	1.4189	3.0204	1.6789	11.3548	55.3798	1.7236	5.6552	5.7847	29.3208	2.8599	5.735	37.3301	9.1535	55.7326	7.5549	9.0406	0.5	1.2	1.0	1.2	4.6434	4.7985	4.6039	4.8052	10.1357	14.0306	2.0248	3.2996	30.7684	7.2481	19.799	7.8275	8.7977	4.4383	17.7951	10.1288	16.0706	1.0929	9.7804	15.4577	0.5315	48.4999	8.5942	57.4671	1.0	1.0	1.8775	1.5408	1.4723	4.0627	3.5723	2.0127	3.3286	3.5898	1.269	1.5212	1.4012480583979697E-12	6.028564211831257E-4	5.257288270944717E-4	0.0043240325942692165	7.8305320484626915	8.033944065187278	0.5845480654830041	0.1949012726709752	1.6941355901659696	2.0377679463286213	2.7440257813956737	6.232893486147762	3.6355553127711397	0.17403638846265654	2.3182137854254297	1.6837001331596737	1.1246915409557414	22.272075032472852	243.95938562120153	238.83553882433907	15.913514870770532	2.0896805272990187	0.0011235378788903383	0.08617491261305464	1.1996118145090982	94.48324663096719	93.18115721817684	2.0884620237091127	1.6346115374614028	0.0	1.0660256366856694E-13	1.0660256366857642E-13	0.4495070924467921	1.4199165431243155	4.628228187350953	309.1001788338055	305.47517660718535	5.9834821825475855	4.15002894711141	0.04173195410083531	0.2917791104909752	0.5209584897474978	264.9033396986252	263.56529071333415	0.19045761180727075	1.966475389542243
46.0	1.000000000000003	1.0	0.4875895525795031	7.288569901078569E-4	0.5154353020998328	87.97589027618817	1.4533912166743417	9.325415711398222	26.02604123668641	0.27876867591610527	16.388395547246642	1.4366097033089088E-14	0.390084873561557	1.550482691141551	14.237652980639616	9.121830577453396	7.602171429259839	22.18553079240017	14.351968503514064	0.34239499467418577	2.17398002530051	13.1446	1.0988	11.7992	3.7622	4.1029	7.5408	9.9378	9.6442	22.5198	29.5681	4.5545	18.6335	13.5067	8.733	17.9887	7.1601	4.7728	1.4452	3.1473	31.0081	12.5039	35.1982	9.5343	7.0274	45.1336	12.7437	1.8828	1.506	1.5091	20.7577	3.4563	16.4042	14.7607	0.2559	1.5511	1.4189	3.0204	1.6789	11.3548	55.3798	1.7236	5.6552	5.7847	29.3208	2.8599	5.735	37.3301	9.1535	55.7326	7.5549	9.0406	0.5	1.2	1.0	1.2	4.6434	4.7985	4.6039	4.8052	10.1357	14.0306	2.0248	3.2996	30.7684	7.2481	19.799	7.8275	8.7977	4.4383	17.7951	10.1288	16.0706	1.0929	9.7804	15.4577	0.5315	48.4999	8.5942	57.4671	1.0	1.0	1.8775	1.5408	1.4723	4.0627	3.5723	2.0127	3.3286	3.5898	1.269	1.5212	1.8883659906114282E-13	9.0420814240516E-4	6.682148565928142E-4	0.005496164791005344	4.8455674556246	4.970961140511207	0.365335793975738	0.1225942876916118	1.411039022722268	1.7556721182804544	2.2407575852377764	5.7579257931800925	3.6434153977456782	0.16229112505005364	2.3222007577543144	1.6840406870548388	1.1910276818075944	23.926314139309564	282.8506347287335	277.4056584750925	17.210000524939943	2.3159330379844065	0.0011159731825171432	0.07066629487777927	0.979215445268707	82.30853936765341	81.15489174247057	1.8744603341651367	1.464540059109589	0.0	1.4366097033088914E-14	1.4366097033089088E-14	0.2558312306398076	0.951378565688058	2.942826535522216	290.28524755531134	286.92812077458507	5.916573412199761	4.027712047054957	0.020204004733701895	0.172703437092248	0.30466628590871236	254.54509371128856	253.32690185067443	0.18561108639161292	1.9070368151825072
47.0	1.000000000000003	1.0	0.3018715414250434	0.001061575057878646	0.3189111101257844	81.19361598755336	0.8819917461094783	8.606075128983752	24.905310082485702	0.15994625901667717	15.68502098661675	1.9390022785398048E-15	0.3518917622883552	1.222024205029481	13.820079074307982	10.405769147775517	8.064037529025493	25.347756684020283	12.386524842829836	0.2794886760999233	1.875791257940898	13.1446	1.0988	11.7992	3.7622	4.1029	7.5408	9.9378	9.6442	22.5198	29.5681	4.5545	18.6335	13.5067	8.733	17.9887	7.1601	4.7728	1.4452	3.1473	31.0081	12.5039	35.1982	9.5343	7.0274	45.1336	12.7437	1.8828	1.506	1.5091	20.7577	3.4563	16.4042	14.7607	0.2559	1.5511	1.4189	3.0204	1.6789	11.3548	55.3798	1.7236	5.6552	5.7847	29.3208	2.8599	5.735	37.3301	9.1535	55.7326	7.5549	9.0406	0.5	1.2	1.0	1.2	4.6434	4.7985	4.6039	4.8052	10.1357	14.0306	2.0248	3.2996	30.7684	7.2481	19.799	7.8275	8.7977	4.4383	17.7951	10.1288	16.0706	1.0929	9.7804	15.4577	0.5315	48.4999	8.5942	57.4671	1.0	1.0	1.8775	1.5408	1.4723	4.0627	3.5723	2.0127	3.3286	3.5898	1.269	1.5212	2.548740935049432E-14	0.001416401518937935	9.731713150103547E-4	0.008005125196451319	2.9999390043738052	3.0756425282750897	0.2275893276013275	0.07663830436286082	1.1517721434168426	1.4595616503801312	1.7660693811086114	5.1941687356097415	3.536558235115413	0.14805931891614754	2.267695203693122	1.6790865432371456	1.2477796073859182	25.379945315102013	322.663130311139	316.9458148013212	18.368258450001072	2.5273183392292724	0.0012415899059548341	0.05790066752971693	0.7993096647781731	71.03671997362933	70.02347523805952	1.6644379300298298	1.2981776706023607	0.0	1.9390022785398016E-15	1.9390022785398048E-15	0.14272950283394747	0.5994668058537899	1.785856887522477	267.9064553125319	264.79516199862366	5.827153225854807	3.8706575195822963	0.00975632332321421	0.09981572046154107	0.174805266479327	243.5838947307439	242.45434890482576	0.18033014678340317	1.8427381946703025
48.0	1.0000000000000036	1.0	0.1887914758089838	0.0016558402268091914	0.19907770641957298	73.81307949714868	0.5182892303175387	7.82204339515896	23.7672639598364	0.09054647501096505	14.969401734521801	2.619414123585312E-16	0.31206810380799666	0.9402337557752568	13.055105525790506	11.706128337455402	8.465562397087588	28.554589833835035	10.600447482674136	0.22835576464507323	1.6049029391362948	13.1446	1.0988	11.7992	3.7622	4.1029	7.5408	9.9378	9.6442	22.5198	29.5681	4.5545	18.6335	13.5067	8.733	17.9887	7.1601	4.7728	1.4452	3.1473	31.0081	12.5039	35.1982	9.5343	7.0274	45.1336	12.7437	1.8828	1.506	1.5091	20.7577	3.4563	16.4042	14.7607	0.2559	1.5511	1.4189	3.0204	1.6789	11.3548	55.3798	1.7236	5.6552	5.7847	29.3208	2.8599	5.735	37.3301	9.1535	55.7326	7.5549	9.0406	0.5	1.2	1.0	1.2	4.6434	4.7985	4.6039	4.8052	10.1357	14.0306	2.0248	3.2996	30.7684	7.2481	19.799	7.8275	8.7977	4.4383	17.7951	10.1288	16.0706	1.0929	9.7804	15.4577	0.5315	48.4999	8.5942	57.4671	1.0	1.0	1.8775	1.5408	1.4723	4.0627	3.5723	2.0127	3.3286	3.5898	1.269	1.5212	3.44311508888795E-15	0.0022905028833270294	0.0015177286760843056	0.012486359982322795	1.876171928294526	1.9199452162516457	0.14287602185797818	0.04814526338467586	0.9237982639515228	1.1783875262282366	1.358825823846406	4.606343659878712	3.3408015040497907	0.13287251931599584	2.1661184608252397	1.6678746514229583	1.2959897616979144	26.64366453235386	362.98479810065214	357.04373582328986	19.39860345098793	2.723157198606529	0.0015217569899264704	0.04745308180601246	0.6530746513084473	60.79356631313639	59.9111872082518	1.4627881533409437	1.138967438570312	0.0	2.6194141235853117E-16	2.619414123585312E-16	0.07960111478608253	0.361073898396491	1.049432033546956	243.55363710879263	240.67175999960892	5.715123351357459	3.6839945852257334	0.0047694237726881635	0.056748890773879374	0.09895824253948404	232.45334843278476	231.39252119171766	0.17480000739580273	1.7760387277995124
49.0	1.0000000000000036	1.0	0.12182919832319361	0.0026802545327768794	0.1278482273728777	66.20090726217076	0.29900943126799867	7.012913435554276	22.638650311668314	0.05081445926811781	14.258952188439949	3.540722041329988E-17	0.2733782142684294	0.712906981128187	12.056152757659378	13.0085234843758	8.80744164177686	31.77081887179714	9.004093062261655	0.1870460514323752	1.3628738695759384	13.1446	1.0988	11.7992	3.7622	4.1029	7.5408	9.9378	9.6442	22.5198	29.5681	4.5545	18.6335	13.5067	8.733	17.9887	7.1601	4.7728	1.4452	3.1473	31.0081	12.5039	35.1982	9.5343	7.0274	45.1336	12.7437	1.8828	1.506	1.5091	20.7577	3.4563	16.4042	14.7607	0.2559	1.5511	1.4189	3.0204	1.6789	11.3548	55.3798	1.7236	5.6552	5.7847	29.3208	2.8599	5.735	37.3301	9.1535	55.7326	7.5549	9.0406	0.5	1.2	1.0	1.2	4.6434	4.7985	4.6039	4.8052	10.1357	14.0306	2.0248	3.2996	30.7684	7.2481	19.799	7.8275	8.7977	4.4383	17.7951	10.1288	16.0706	1.0929	9.7804	15.4577	0.5315	48.4999	8.5942	57.4671	1.0	1.0	1.8775	1.5408	1.4723	4.0627	3.5723	2.0127	3.3286	3.5898	1.269	1.5212	4.654137494446617E-16	0.00377905700954202	0.0024560848840015467	0.020211263380763962	1.2107142070962378	1.2329938744295073	0.09240740057250169	0.031036402315704363	0.729690164863167	0.930506367390069	1.0302931691264594	4.035253807352021	3.085169490685035	0.11776638346356612	2.030003251005038	1.6475361073421013	1.3362380605918833	27.71966107916441	403.3695970558747	397.25914209106423	20.311413591341275	2.9031654593458582	0.002022104774293721	0.03896556446463557	0.5349330024914518	51.63847371207078	50.876217838656736	1.2731414279401705	0.9897055470452153	0.0	3.540722041329988E-17	3.540722041329988E-17	0.04571885185158808	0.21149703395892738	0.6054342964314459	218.4365136022594	215.77612575050819	5.579433876180555	3.4719449780081653	0.002432906961437918	0.031925827372983356	0.055535122534126145	221.41505550824158	220.4106052432482	0.16914095926801817	1.7085045553035612
