time	cytoplasm	nucleus	R	JAK	RJ	IFNRJ	IFNRJ2	IFNRJ2_star	STAT1c	IFNRJ2_star_STAT1c	STAT1c_star	IFNRJ2_star_STAT1c_star	STAT1c_star_STAT1c_star	SHP2	IFNRJ2_star_SHP2	PPX	STAT1c_star_PPX	STAT1c_STAT1c_star	STAT1n_star_STAT1n_star	STAT1n_star	PPN	STAT1n_star_PPN	STAT1n	STAT1n_STAT1n_star	mRNAn	mRNAc	SOCS1	IFNRJ2_star_SOCS1	IFNRJ2_star_SHP2_SOCS1_STAT1c	STAT1c_star_STAT1c_star_PPX	STAT1n_star_STAT1n_star_PPN	IFNRJ2_star_SOCS1_STAT1c	IFN	IFNRJ2_star_SHP2_STAT1c	IFNRJ2_star_SHP2_SOCS1	IFNR	v1	v2	v3	v4	v5	v6	v7	v8	v9	v10	v11	v12	v13	v14	v15	v16	v17	v18	v19	v20	v21	v22	v23	v25	v26	v27	v28	v29	v30	v31	v32	v33	v34	v35	v36	v37	v38	v39	v40	v41	v42	v43	v44	v45	v46
71.0	1.0	1.0	0.12016552229002977	1.318150791570562	0.3163874893060969	3.1383357839596746	1.954032997856982	0.060077820254486984	994.1860204681242	0.39115733751873694	2.562001868673984	0.0014446572089274522	0.8264000561063235	99.79314984525725	0.027561358047005314	49.27154483919636	0.5663071799624003	0.004232917722861011	0.02492537493319782	0.054657454705474805	59.98274482988802	0.011588400872277986	5.736301040141856E-4	1.0700422333089091E-4	0.0	0.0	0.0	0.0	0.0	0.16214798084119605	0.0056667692397499875	0.0	10.0	0.17928879669569342	0.0	1.1979852692805228	2.0253367304431252E-5	5.107821820258818E-4	0.003159460143875026	0.00977016498928491	0.1649023622826719	0.15646293500749478	4.7268834325550754E-5	0.048637065891147344	4.8308330963138697E-4	8.268407414101594E-5	0.012972353957994981	0.001698921539887201	0.008288411251317893	4.864439425235882E-4	-3.3716225612242503E-4	0.004132000280531617	-0.0024327887462221617	9.608239841940604E-4	5.7942004361389934E-5	3.6173855645729464E-4	2.8333846198749937E-5	-2.1400838395545898E-5	2.868150520070928E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003177063456940493	5.378663900870803E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.339907239549762E-5	9.957339012156563E-4
72.0	1.0	1.0	0.12007202282337869	1.3171361481881347	0.31589786807924164	3.1335313152776405	1.9480572540234673	0.060876653038450225	994.0227158810243	0.39640814096336835	2.608432759197355	0.0014922186225118817	0.8629929351974714	99.79011693242026	0.027960963305841892	49.25240031895874	0.5775575887636322	0.004383552425166526	0.026284122426972298	0.05868281711747296	59.98147718505561	0.012516699120565944	6.259986837316386E-4	1.1407796506205246E-4	0.0	0.0	0.0	0.0	0.0	0.17004209227758632	0.006006115823860988	0.0	10.0	0.18192210427385047	0.0	1.197064125364747	2.0226760712199754E-5	5.089473102955211E-4	0.003149289348331308	0.009740286270117337	0.16697569512552213	0.15856325638534735	4.7853969022982885E-5	0.04977913566533136	4.8269566399294656E-4	8.388288991752568E-5	0.012960056708347795	0.0017326727662908966	0.008496055061261817	5.101262768327589E-4	-3.5814220193522753E-4	0.004314964675987357	-0.0025595387822003744	0.001016542231973306	6.258349560282972E-5	3.7533732491044957E-4	3.0030579119304942E-5	-2.281558566533724E-5	3.129993418658193E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0031731938849277677	5.457663128215515E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.312205738079988E-5	9.930773578301078E-4
73.0	1.0	1.0	0.1199788204334171	1.316124173703506	0.3154100344056444	3.128742671978603	1.9421102548157636	0.06167240744377599	993.8574080503962	0.40163587900434233	2.6547129286356586	0.0015403615626142545	0.9003337741542499	99.78709734287033	0.02835898703241361	49.23311891428084	0.5887618465824406	0.004536878019744119	0.027685702530076645	0.06290968727067639	59.980145777344845	0.013496802189222282	6.818751694846377E-4	1.2143523888142146E-4	0.0	0.0	0.0	0.0	0.0	0.17811923913668284	0.006357420465964483	0.0	10.0	0.18454367009721215	0.0	1.1961453532700796	2.020087020301875E-5	5.071534415568291E-4	0.0031391773352395513	0.009710551274078818	0.16903992887891944	0.16065435160173694	4.843190559826352E-5	0.05091663725388132	4.823131184785133E-4	8.507696109724082E-5	0.01294742798230998	0.0017662855397473217	0.008702391938142887	5.343577174100485E-4	-3.7969438187448155E-4	0.00450166887077125	-0.002689417677957779	0.0010739717754578888	6.748401094611141E-5	3.891083805093055E-4	3.178710232982242E-5	-2.4287039196973558E-5	3.409375847423189E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0031693445351531624	5.536310102916364E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.285702128182608E-5	9.904478712570441E-4
74.0	1.0	1.0	0.11988590354745803	1.315114842431689	0.31492395123791844	3.1239698045300797	1.9361918730872039	0.06246510215146205	993.6901066291879	0.4068406582114001	2.700843229598364	0.0015890789044664777	0.9384155796359924	99.78409101145432	0.028755439035662498	49.21370265011581	0.5999197958483146	0.004692870988182414	0.029130568706409943	0.0673426087056982	59.97874905244667	0.014530150316962948	7.414002986973401E-4	1.2907910581386607E-4	0.0	0.0	0.0	0.0	0.0	0.1863775540358282	0.006720797236383472	0.0	10.0	0.18715354950996027	0.0	1.1952289388842214	2.0175553463671475E-5	5.053941569820933E-4	0.003129118967187372	0.00968095936543602	0.17109510557079544	0.16273626328456003	4.900278892649361E-5	0.052049525053747214	4.8193563098878137E-4	8.62663171069875E-5	0.012934536436369437	0.0017997593875449438	0.008907394491276165	5.591326621074847E-4	-4.018139582748192E-4	0.004692077898179962	-0.002822356331695219	0.001133095364703594	7.265075158481473E-5	4.030556229201237E-4	3.360398618191736E-5	-2.5815811177207175E-5	3.7070014934867005E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003165515364134272	5.614606485298808E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.260193180717509E-5	9.878415365477677E-4
75.0	1.0	1.0	0.11979326256832913	1.314108132369181	0.31443958722915916	3.1192126633688835	1.9303019778562167	0.06325475570495051	993.5208212303659	0.4120225846006434	2.746824566784142	0.0016383636627861863	0.9772313789217001	99.78109787330816	0.0291503290530534	49.19415350663017	0.6110313429565726	0.004851507096440068	0.030619206493287487	0.07198600114023435	59.977285477781194	0.015618158133141007	8.047155008889884E-4	1.370125976380445E-4	0.0	0.0	0.0	0.0	0.0	0.19481515041321168	0.007096364085678475	0.0	10.0	0.1897517976387367	0.0	1.1943148698008423	2.015069294983643E-5	5.036641784541621E-4	0.003119110001588765	0.009651509889281084	0.17314126699715415	0.16480903384025736	4.956675328834405E-5	0.05317776612160777	4.8156315933718316E-4	8.74509871591602E-5	0.012921440802847475	0.0018330940288697178	0.009111040383527648	5.84445451239635E-4	-4.2449593941458886E-4	0.0048861568946085	-0.0029582809621255123	0.001193893314163516	7.809079066570503E-5	4.1718407181534005E-4	3.548182042839237E-5	-2.7402507941958706E-5	4.023577504444942E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0031617063123028505	5.692553929162102E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.235511764898048E-5	9.852551330284676E-4
76.0	1.0	1.0	0.1197008895239559	1.3131040245489696	0.31395691571973183	3.1144711989331832	1.924440435135546	0.0640413865120371	993.349561427208	0.4171817636400267	2.7926578825408312	0.0016882089817062303	1.0167742267478308	99.77811786387021	0.0295436667507832	49.17447342390756	0.6220964487681039	0.005012761487812964	0.032152137121135634	0.07684415364511601	59.97575354368197	0.01676221237685488	8.719627301821622E-4	1.4523874234415168E-4	0.0	0.0	0.0	0.0	0.0	0.20343012732429405	0.0074842439411854575	0.0	10.0	0.19233846937895704	0.0	1.193403135025004	2.0126191613213662E-5	5.019591652827074E-4	0.0031091469322628296	0.009622202175677731	0.1751784547273576	0.16687270545601068	5.0123923405307304E-5	0.054301338303565705	4.8119566140706563E-4	8.86310002523496E-5	0.012908191073449274	0.0018662893463043118	0.009313311726466551	6.102903819728821E-4	-4.4773520099495874E-4	0.0050838711337391545	-0.0030971132331248795	0.001256343544921333	8.38110618842744E-5	4.3149986364280756E-4	3.7421219705927286E-5	-2.9047735067782736E-5	4.359813650910811E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00315791730734042	5.770154081368711E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.2115204291099E-5	9.82686004409844E-4
77.0	1.0	1.0	0.11960877777913559	1.3121025025085042	0.31347591390473534	3.10974536168882	1.9186071086137209	0.0648250128466535	993.176336753577	0.4223183002545962	2.83834414482579	0.0017386081257048495	1.0570372109378399	99.77515091889167	0.029935461724125485	49.15466430608786	0.6331151202632523	0.005176608768864121	0.033729921041441104	0.08192121803777745	59.97415176453622	0.017963669670673713	9.432842999899224E-4	1.5376058992310702E-4	0.0	0.0	0.0	0.0	0.0	0.21222057364884098	0.007884565793116924	0.0	10.0	0.1949136193841681	0.0	1.1924937247293592	2.01019693619707E-5	5.002755471706713E-4	0.0030992268590609995	0.009593035543068604	0.17720671010866612	0.1689273201018385	5.067441540535303E-5	0.05542022859555289	4.808330952688466E-4	8.980638517237646E-5	0.012894829571411248	0.001899345360789757	0.009514194532924701	6.366617209465229E-4	-4.7152650573201583E-4	0.005285186054689199	-0.003238770384848249	0.0013204216291985843	8.981834835336857E-5	4.4601024492182733E-4	3.942282896558462E-5	-3.075210252962165E-5	4.716421499949612E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003154148266878515	5.847408581525043E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.188106123993607E-5	9.801319598669589E-4
78.0	1.0	1.0	0.11951692179846034	1.3111035518508878	0.3129965621499009	3.105035102150885	1.9128018602149455	0.0656056528505378	993.0011567041772	0.427432298831473	2.8838843372348366	0.001789554471465278	1.0980134569924491	99.77219697444423	0.030325723497874973	49.13472802499586	0.6440874032379518	0.005343023088473961	0.035353161353908744	0.08722120250447414	59.97247867988202	0.019223854351111482	0.0010188227201003053	1.6258123837191248E-4	0.0	0.0	0.0	0.0	0.0	0.221184571766142	0.0082974657668772	0.0	10.0	0.19747730205786546	0.0	1.191586630052418	2.007796012956989E-5	4.986103869624794E-4	0.003089347380577201	0.009564009301074728	0.17922607427015547	0.1709729195325892	5.121833771602085E-5	0.05653443171172333	4.8047541926587046E-4	9.097717049362492E-5	0.012881391917988788	0.0019322622097138554	0.00971367822388107	6.635537152984261E-4	-4.958645211597419E-4	0.005490067284962246	-0.0033831653720643447	0.0013861008374109513	9.611927175555741E-5	4.607235621882811E-4	4.1487328834385995E-5	-3.2516229901793944E-5	5.0941136005015266E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003150399100680136	5.924319061735964E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.165175864370585E-5	9.775911924312375E-4
79.0	1.0	1.0	0.11942531695130895	1.3101071598829739	0.3125188434294411	3.100340370901416	1.907024550558944	0.06638332453480693	992.8240307347961	0.43252386322458164	2.9292794508062614	0.0018410415005916912	1.139696131789932	99.76925596692581	0.03071446152686359	49.11466642331073	0.6550133759366421	0.005511978210235327	0.037022507123735164	0.09274796546374807	59.97073285546339	0.02054405635825342	0.0010987205363551468	1.7170385980593095E-4	0.0	0.0	0.0	0.0	0.0	0.2303202007525796	0.008723088178367486	0.0	10.0	0.2000295715472955	0.0	1.1906818429316557	2.0054109448282287E-5	4.96961267859905E-4	0.003079506505856311	0.00953512275279472	0.18123658812611948	0.17300954528983267	5.1755791884219664E-5	0.05764394883932346	4.8012259207593985E-4	9.214338458059076E-5	0.012867907899679953	0.001965040127809926	0.009911755186284163	6.909606022577388E-4	-5.20743835747449E-4	0.005698480658949659	-0.0035302070104202246	0.001453352188063496	1.0272028179126711E-4	4.756492486835146E-4	4.361544089183743E-5	-3.434075158036732E-5	5.493602681775734E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0031466697123977982	6.000887146418865E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.142653162867801E-5	9.75062211670874E-4
80.0	1.0	1.0	0.11933395935143909	1.3091133153169126	0.31204274286409484	3.0956611186038945	1.901275039338478	0.06715804578144309	992.6449682625305	0.43759309675913816	2.974530477341552	0.0018930627931085873	1.1820784465276604	99.7663278330646	0.031101685196526733	49.09448131732445	0.6658931435234147	0.005683447578469298	0.038738656579842864	0.09850520968468332	59.968912884243636	0.02192552918721925	0.001183120173102248	1.8113172657426515E-4	0.0	0.0	0.0	0.0	0.0	0.23962553915207038	0.009161586569154723	0.0	10.0	0.2025704817388533	0.0	1.189779355965464	2.0030372440870553E-5	4.953262007410739E-4	0.003069702581740996	0.00950637519669239	0.18323829237904254	0.17503723870365528	5.2286873323715015E-5	0.0587487865599092	4.797745727540652E-4	9.33050555895802E-5	0.012854402242974072	0.001997679430570244	0.010108420378250056	7.188766174562112E-4	-5.461589734385326E-4	0.005910392232638302	-0.003679800131283818	0.0015221445007810768	1.0962764593609625E-4	4.907978078582836E-4	4.580793284577361E-5	-3.6226322006152884E-5	5.91560086551124E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0031429600009874673	6.077114452165599E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.120475097854156E-5	9.725437881622223E-4
81.0	1.0	1.0	0.11924284572503856	1.3081220080240354	0.3115682473414985	3.0909972960151038	1.89555318562913	0.06792983434470448	992.4639786660034	0.44264010223590866	3.019638404016492	0.0019456120216723362	1.225153659019752	99.76341250992172	0.031487403823502964	49.074174499333765	0.6767268333000142	0.005857404378176162	0.040502360184860524	0.10449647667440277	59.967017387377126	0.023369487904429387	0.0012721637785851865	1.9086823727925732E-4	0.0	0.0	0.0	0.0	0.0	0.24909866736614888	0.009613124718455287	0.0	10.0	0.2051000862547615	0.0	1.1888791622989874	2.0006712158847015E-5	4.937035479976246E-4	0.0030599342330813184	0.009477765928145651	0.1852312275222166	0.17705604089436347	5.281167199257242E-5	0.059848955918250124	4.794313207608083E-4	9.44622114705089E-5	0.012840895303592226	0.0020301804999000423	0.01030367097800279	7.472960020984467E-4	-5.721044067186588E-4	0.006125768295098761	-0.0038318457457387723	0.001592444452767682	1.1684743952214694E-4	5.061807937442844E-4	4.806562359227644E-5	-3.817362086852494E-5	6.360818892925933E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0031392698618425766	6.153002587642846E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.098589902796576E-5	9.700349076932624E-4
82.0	1.0	1.0	0.11915197330218436	1.3071332288319097	0.3110953452041996	3.0863488539948247	1.8898588481433498	0.06869870785247044	992.2810712855676	0.4476649819352561	3.0646042090852266	0.0019986829464264163	1.2689150754508378	99.76050993489297	0.03187162665625453	49.05374773970666	0.6875145905865678	0.006033821589262545	0.04231442356759397	0.11072514135001371	59.965045015139154	0.024877107231914088	0.001365993073423328	2.0091694260540179E-4	0.0	0.0	0.0	0.0	0.0	0.25873766970669854	0.010077877628944628	0.0	10.0	0.20761843845077443	0.0	1.187981255529716	1.9983098207793787E-5	4.92091960943436E-4	0.003050200313536755	0.009449294240716749	0.18721543384206396	0.17906599277410246	5.333027300377809E-5	0.06094447162177394	4.7909279597978076E-4	9.56148799687636E-5	0.01282740367719637	0.0020625437717597035	0.010497506072936529	7.762130091200956E-4	-5.985745683210394E-4	0.0063445753772541896	-0.0039862412182197875	0.0016642166389784002	1.2438553615957043E-4	5.218107882315119E-4	5.0389388144723144E-5	-4.018335827112513E-5	6.829965367116641E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0031355991877009062	6.228553153523233E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.076954984255174E-5	9.675347334931472E-4
83.0	1.0	1.0	0.11906133972755516	1.3061469693569985	0.31062402599325317	3.0817157435137474	1.8841918854386432	0.06946468380752854	992.0962554234991	0.4526678376209938	3.109428858505871	0.002052269410435396	1.3133560516727076	99.7576200457096	0.032254362875699216	49.03320278866122	0.6982565751880844	0.006212672035402307	0.04417571030872523	0.11719440701079657	59.9629944478134	0.02644951970316416	0.0014647492023254942	2.1128157086669903E-4	0.0	0.0	0.0	0.0	0.0	0.26854063615062274	0.010556032483451789	0.0	10.0	0.21012559141469947	0.0	1.1870856296294336	1.9959505610359085E-5	4.90490328375684E-4	0.0030404998650909176	0.009420959427193216	0.18919095142021652	0.18106713504839753	5.384275717287574E-5	0.06203535135491173	4.787589587269452E-4	9.676308862709765E-5	0.012813940738416879	0.002094769725564253	0.010689926385258744	8.056219084518683E-4	-6.255638616745735E-4	0.006566780258363538	-0.004142880450180278	0.0017374236362703464	1.322475985158208E-4	5.377013752799467E-4	5.278016241725894E-5	-4.225627984125697E-5	7.323746011627472E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0031319478693681777	6.303767742440984E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.055535292235793E-5	9.65042575085534E-4
84.0	1.0	1.0	0.11897094298698065	1.305163221866683	0.3101542802374917	3.077097915659912	1.878552156088032	0.07022777958881121	991.909540344183	0.4576487705440608	3.154113303339382	0.002106365335636787	1.3584699941187643	99.75474278043859	0.03263562159584649	49.01254137779105	0.7089529583767192	0.006393928427896912	0.04608714457051528	0.12390730062683851	59.96086439653612	0.028087813894258767	0.0015685725891739905	2.2196605318473893E-4	0.0	0.0	0.0	0.0	0.0	0.27850566383215863	0.011047789569637782	0.0	10.0	0.21262159796556868	0.0	1.1861922788796926	1.9935913865927815E-5	4.88897734300095E-4	0.00303083208473659	0.00939276078044016	0.191157820135394	0.18305950821762432	5.4349201506883205E-5	0.06312161519417292	4.784297697539002E-4	9.790686478753946E-5	0.012800517114818832	0.0021268588751301577	0.01088093403080178	8.35516991496476E-4	-6.530666701976147E-4	0.006792349970593822	-0.0043016540740789325	0.001812026071774945	1.4043906947129383E-4	5.53867112088666E-4	5.523894784818891E-5	-4.439317176542872E-5	7.842862945869953E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0031283157962930103	6.37864793896706E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.034301980227836E-5	9.625578626046571E-4
85.0	1.0	1.0	0.11888078134701764	1.3041819791655043	0.30968609928032614	3.072495321643947	1.8729395188194708	0.07098801245258793	991.7209352742892	0.4626078814460399	3.198658477793984	0.0021609647192542773	1.404250360400738	99.75187807748225	0.03301541186443259	48.99176522136835	0.7196039203264857	0.006577563404902021	0.048049713561380936	0.13086666846053002	59.95865360409601	0.02979303273421444	0.0016776027956109407	2.3297454821263913E-4	0.0	0.0	0.0	0.0	0.0	0.2886308583051009	0.011553363169793348	0.0	10.0	0.21510651065332526	0.0	1.1853011978184766	1.9912306173196573E-5	4.8731342318629467E-4	0.0030211962970634887	0.009364697594097355	0.19311607966511524	0.18504315257841597	5.484967963893784E-5	0.06420328511119275	4.7810519024682474E-4	9.904623559329777E-5	0.012787141102125171	0.002158811760979457	0.011070532307754663	8.658925749153027E-4	-6.810773655362275E-4	0.00702125180200369	-0.004462449657858928	0.001887982695704107	1.489651636710722E-4	5.703234972442043E-4	5.776681584896674E-5	-4.659486573407005E-5	8.388013978054704E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003124702857022682	6.453195319599757E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.013231303399856E-5	9.600801256170188E-4
86.0	1.0	1.0	0.11879085330524163	1.3032032345013704	0.30921947513738923	3.0679079128033035	1.8673538326297299	0.07174539953361865	991.530449402941	0.467545270562532	3.2430652978055616	0.002216061630620338	1.4506906596428888	99.74902587557753	0.03339374266355117	48.97087601745257	0.7302096479434059	0.0067635495663823115	0.05006446982637784	0.1380751720373597	59.956360845688415	0.03156617189867466	0.0017919783832558232	2.4431146632245335E-4	0.0	0.0	0.0	0.0	0.0	0.29891433460395594	0.012072982412928715	0.0	10.0	0.21758038175891625	0.0	1.184412381196119	1.988866878740829E-5	4.8573677141177524E-4	0.0030115919316989204	0.009336769163148649	0.19506576948727405	0.1870181082250128	5.534426221320073E-5	0.06528038455232466	4.777851818223407E-4	1.001812279906535E-4	0.012773819026657862	0.002190628943830218	0.0112587255122572	8.967430038118679E-4	-7.095903148412161E-4	0.0072534532982144444	-0.004625151919974855	0.0019652504587675135	1.578308594933733E-4	5.870869358726464E-4	6.036491206464358E-5	-4.8862243778945964E-5	8.959891916279116E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0031211089395626473	6.527411452767487E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.992303712594766E-5	9.576089756600514E-4
87.0	1.0	1.0	0.11870115754935266	1.3022269814882312	0.3087544003795249	3.0633356406056764	1.8617949568772652	0.07249995784627278	991.3380918818754	0.472461037626404	3.287334660060326	0.0022716502083607024	1.4977844526008286	99.746186113795	0.03377062291027676	48.949875448829886	0.7407703330400355	0.006951859505147186	0.05213253335485541	0.1455352844822565	59.953984929622465	0.03340817829119598	0.0019118367796813985	2.559814931758809E-4	0.0	0.0	0.0	0.0	0.0	0.3093542181300074	0.012606892086369276	0.0	10.0	0.22004326329470425	0.0	1.1835258239388684	1.9864990489004697E-5	4.841672637914546E-4	0.003002018504746573	0.009308974784386326	0.19700692888160043	0.18898441505056163	5.583301722447416E-5	0.06635293808459591	4.7746970652126543E-4	1.0131186873083027E-4	0.012760555560567405	0.0022223109991201064	0.011445518778002928	9.280626543900222E-4	-7.38599887173166E-4	0.007488922263004143	-0.0047896429548989145	0.0020437845943383276	1.6704089145597992E-4	6.04174701826186E-4	6.303446043184638E-5	-5.119624298723426E-5	9.559183898406993E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0031175339316591444	6.601297898841127E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.971503109316768E-5	9.551440918446341E-4
88.0	1.0	1.0	0.11861169292353214	1.3012532140423296	0.30829086803660666	3.058778456651747	1.8562627513578107	0.07325170428561818	991.1438718255976	0.4773552818709245	3.331467441380024	0.0023277246578976177	1.5455253516050227	99.74335873153758	0.034146061457279324	48.92876518380569	0.7512861708087983	0.00714246583430712	0.05425509349686399	0.15324928723733403	59.95152469797942	0.03531994861648069	0.0020373141482745967	2.67989612600125E-4	0.0	0.0	0.0	0.0	0.0	0.3199486453854541	0.013155353404120211	0.0	10.0	0.22249520700512784	0.0	1.1826415211187873	1.9841262144472405E-5	4.826044742863994E-4	0.002992475603511513	0.009281313756789054	0.19893959693103103	0.1909421127483698	5.631601031686395E-5	0.067420971099001	4.7715872680105867E-4	1.0243818437183797E-4	0.012747353995017446	0.0022538585124263952	0.011630917937210064	9.598459361563623E-4	-7.681004591193613E-4	0.007727626758025114	-0.0049558024689113815	0.0021235387054606356	1.7659974308240346E-4	6.21604896944382E-4	6.577676702060106E-5	-5.359786007663678E-5	1.0186570741372984E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003113977721020296	6.674856210153835E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.950816233068646E-5	9.526852089858096E-4
89.0	1.0	1.0	0.11852245840076428	1.3002819263296481	0.3078288715184746	3.05423631267737	1.8507570763657526	0.07400065562848325	990.9477983115279	0.48222810203279926	3.375464498402013	0.0023842792492329893	1.5939070203628938	99.740543668539	0.03452006709342915	48.90754687687009	0.7617573585536673	0.007335341211474821	0.056433410680291514	0.16121926717628765	59.948979027220744	0.03730232804995405	0.002168545262109045	2.8034112869264663E-4	0.0	0.0	0.0	0.0	0.0	0.33069576457618205	0.013718644729322814	0.0	10.0	0.22493626436755573	0.0	1.1817594679288734	1.9817476343407525E-5	4.810480501475159E-4	0.0029829628739317937	0.009253785381828764	0.200863812523001	0.1928912408131197	5.679330504559693E-5	0.06848450956315769	4.7685220552742043E-4	1.0356020128028745E-4	0.012734216476073756	0.002285272075661002	0.01181492940053415	9.920872937285463E-4	-7.980864197009241E-4	0.00796953510181447	-0.005123508025851967	0.0022044648567443557	1.8651164024977026E-4	6.393964074427683E-4	6.859322364661407E-5	-5.606815581627373E-5	1.0842726310545226E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0031104401954879443	6.748087931026672E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.93023215753881E-5	9.502321078170284E-4
90.0	1.0	1.0	0.11843345306006425	1.2993131127225828	0.30736840454994147	3.049709160555302	1.8452777927438138	0.07474682853449549	990.7498803801425	0.4870795963551197	3.4193266674970615	0.0024413083149765406	1.6429231736481296	99.7377408648623	0.034892648544391176	48.88622216925421	0.7721840946443758	0.00753045836001787	0.05866881792119102	0.16944711412988456	59.946346828743735	0.03935610900808282	0.002305663381956507	2.930416870804153E-4	0.0	0.0	0.0	0.0	0.0	0.3415937361013528	0.014297062248198421	0.0	10.0	0.22736648659328948	0.0	1.1808796596625086	1.9793627098526473E-5	4.79497698882253E-4	0.0029734800102342307	0.009226388963719068	0.2027796143506757	0.19483183854204789	5.726496310588347E-5	0.06954357981631823	4.7655010596557145E-4	1.0467794563317353E-4	0.01272114420764181	0.0023165522839331274	0.011997560053708126	0.0010247812083040585	-8.285521746429051E-4	0.008214615868240648	-0.0052926353023801795	0.0022865136711432196	1.967805450404141E-4	6.575688574964487E-4	7.148531124099211E-5	-5.8608259278481814E-5	1.1528316909782536E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00310692124317076	6.820994597798685E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.909741876268138E-5	9.477846069227136E-4
91.0	1.0	1.0	0.118344676067743	1.2983467677642297	0.30690946111736067	3.045196952296553	1.839824761923118	0.07549023954709862	990.5501270351085	0.4919098625902341	3.4630547648767793	0.00249880624858786	1.692567576901203	99.7349502608981	0.03526381447320883	48.864792689392516	0.7825665776615968	0.007727790087650849	0.06096272212033112	0.17793451883597058	59.943627049383274	0.041482030023779655	0.0024488001385653273	3.060972952611459E-4	0.0	0.0	0.0	0.0	0.0	0.3526407329458294	0.014890920592964681	0.0	10.0	0.22978592462868014	0.0	1.1800020916964766	1.976970959785898E-5	4.779531775410753E-4	0.002964026746424986	0.00919912380961559	0.2046870409141272	0.19676394503609365	5.77310445324167E-5	0.070598208400595	4.762523917713965E-4	1.057914434196265E-4	0.012708137625397409	0.0023476997329847905	0.012178817168898834	0.0010579221988374883	-8.594921500745236E-4	0.008462837884506014	-0.005463058352165344	0.0023696344315589524	2.074101501188983E-4	6.761425601033801E-4	7.44546029648234E-5	-6.121937190701431E-5	1.2244000692826636E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0031034207525461946	6.893577738860405E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.889337961906924E-5	9.45342556087414E-4
