time	cell	EGF	NGF	freeEGFReceptor	boundEGFReceptor	freeNGFReceptor	boundNGFReceptor	SosInactive	SosActive	P90RskInactive	P90RskActive	RasInactive	RasActive	RasGapActive	Raf1Inactive	Raf1Active	BRafInactive	BRafActive	MekInactive	MekActive	ErkInactive	ErkActive	PI3KInactive	PI3KActive	AktInactive	AktActive	C3GInactive	C3GActive	Rap1Inactive	Rap1Active	RapGapActive	PP2AActive	Raf1PPtase	krbEGF	kruEGF	krbNGF	kruNGF	kEGF	KmEGF	kNGF	KmNGF	kdSos	KmdSos	kSos	KmSos	kRasGap	KmRasGap	kRasToRaf1	KmRasToRaf1	kpRaf1	KmpRaf1	kpBRaf	KmpBRaf	kdMek	KmdMek	kpMekCytoplasmic	KmpMekCytoplasmic	kdErk	KmdErk	kpP90Rsk	KmpP90Rsk	kPI3K	KmPI3K	kPI3KRas	KmPI3KRas	kAkt	KmAkt	kdRaf1ByAkt	KmRaf1ByAkt	kC3GNGF	KmC3GNGF	kC3G	KmC3G	kRapGap	KmRapGap	kRap1ToBRaf	KmRap1ToBRaf	kdRaf1	KmdRaf1	kdBRaf	KmdBRaf	EGFBindingReaction	EGFUnbindingReaction	NGFBindingReaction	NGFUnbindingReaction	SosActivationByEGFReaction	SosActivationByNGFReaction	SosDeactivationReaction	RasActivationReaction	RasDeactivationReaction	Raf1ByRasActivationReaction	MekbyRaf1ActivationReaction	MekbyBRafActivationReaction	ErkActivationReaction	MekDeactivationReaction	ErkDeactivationReaction	Raf1byPPtaseDeactivationReaction	P90RskActivationReaction	PI3KbyEGFRActivationReaction	PI3KbyRasActivationReaction	AktActivationReaction	Raf1ByAktDeactivationReaction	C3GActivationReaction	Rap1ActivationReaction	Rap1DeactivationReaction	BRafByRap1ActivationReaction	BRafbyPPtaseDeactivationReaction
44.0	1.0	9922004.465015877	447468.2010375605	4.465015881560922	79995.53498413211	1468.2010375610205	8531.798962492807	73395.13011462368	46604.86988537672	71114.79917308898	48885.2008269111	110938.75685896083	9061.243141039171	120000.0	119666.48799593782	333.51200406229674	119315.8938154473	684.1061845526013	466045.7275656946	133954.27243430517	110726.27035512339	489273.7296448773	6.014651540512123E-86	119999.99999999971	80891.32572827586	39108.6742717242	1.5070403141632715E-157	119999.99999999988	105544.62439152873	14455.375608471053	120000.0	120000.0	120000.0	2.18503E-5	0.0121008	1.38209E-7	0.00723811	694.731	6086070.0	389.428	2112.66	1611.97	896896.0	32.344	35954.3	1509.36	1432410.0	0.884096	62464.6	185.759	4768350.0	125.089	157948.0	2.83243	518753.0	9.85367	1007340.0	8.8912	3496490.0	0.0213697	763523.0	10.6737	184912.0	0.0771067	272056.0	0.0566279	653951.0	15.1212	119355.0	146.912	12876.2	1.40145	10965.6	27.265	295990.0	2.20995	1025460.0	0.126329	1061.71	441.287	1.08795E7	968.0099697359858	968.0099697359859	90.79961964627064	61.75409938840881	662226.67300154	3229559.368094938	3892452.787090359	1138431.8945357346	1138559.8994724338	5263.512675765769	5515.987999576085	63913.25618548603	130718.69669840093	69755.51507910379	130973.05952170314	3623.701848610296	890.8657491745656	2.77732123611842E-85	1.544657024583435E-88	748.0308213877225	1647.852571822012	1.467016643137339E-155	152345.957233531	152345.957233531	3329.581517184776	3329.581517184776
45.0	1.0	9922004.465015877	447440.138809383	4.465015881560923	79995.53498413213	1440.1388093835553	8559.861190670275	74053.2958811613	45946.70411883911	70229.24753233584	49770.75246766424	111065.03816076863	8934.961839231362	120000.0	119674.36138627499	325.6386137251162	119315.8938154473	684.1061845526013	466363.92443263397	133636.0755673658	110974.80068992263	489025.19931007805	5.276400863913837E-88	119999.99999999971	80146.36647505687	39853.6335249432	5.404926438068148E-159	119999.99999999988	105544.62439152873	14455.375608471053	120000.0	120000.0	120000.0	2.18503E-5	0.0121008	1.38209E-7	0.00723811	694.731	6086070.0	389.428	2112.66	1611.97	896896.0	32.344	35954.3	1509.36	1432410.0	0.884096	62464.6	185.759	4768350.0	125.089	157948.0	2.83243	518753.0	9.85367	1007340.0	8.8912	3496490.0	0.0213697	763523.0	10.6737	184912.0	0.0771067	272056.0	0.0566279	653951.0	15.1212	119355.0	146.912	12876.2	1.40145	10965.6	27.265	295990.0	2.20995	1025460.0	0.126329	1061.71	441.287	1.08795E7	968.009969735986	968.009969735986	89.05854997593339	61.95721688280243	668093.7562740792	3240987.767270004	3909725.624571514	1122667.1080732096	1122790.8120859547	5190.275257536324	5389.118798011826	63924.29622971398	130671.84648021091	69623.75864864187	130914.69387521413	3558.2347530796796	880.2593801409222	2.4364271264788405E-87	1.3361779266361145E-90	741.8940266039609	1639.7067325406867	5.278688892076275E-157	152345.957233531	152345.957233531	3329.581517184776	3329.581517184776
46.0	1.0	9922004.465015877	447413.95485272893	4.465015881560923	79995.53498413213	1413.9548527295153	8586.045147324307	74689.13950486657	45310.86049513384	69354.23713017613	50645.76286982394	111187.08630939639	8812.913690603607	120000.0	119681.86998029133	318.13001970877167	119315.8938154473	684.1061845526013	466666.740227624	133333.25977237572	111212.17782800937	488787.8221719914	4.6288162339148275E-90	119999.99999999971	79407.5249718631	40592.475028136956	1.933200920763897E-160	119999.99999999988	105544.62439152873	14455.375608471053	120000.0	120000.0	120000.0	2.18503E-5	0.0121008	1.38209E-7	0.00723811	694.731	6086070.0	389.428	2112.66	1611.97	896896.0	32.344	35954.3	1509.36	1432410.0	0.884096	62464.6	185.759	4768350.0	125.089	157948.0	2.83243	518753.0	9.85367	1007340.0	8.8912	3496490.0	0.0213697	763523.0	10.6737	184912.0	0.0771067	272056.0	0.0566279	653951.0	15.1212	119355.0	146.912	12876.2	1.40145	10965.6	27.265	295990.0	2.20995	1025460.0	0.126329	1061.71	441.287	1.08795E7	968.009969735986	968.009969735986	87.43421053944537	62.146739241299535	673760.662867952	3251669.5345707242	3926052.655590644	1107428.1131812893	1107547.7039692742	5119.48824090984	5267.969980505091	63934.79217199403	130626.89637946754	69498.25167772727	130858.9406836507	3495.1049413631326	869.7827870634851	2.1373989063124895E-89	1.1561741752246855E-92	735.7953137903478	1631.6980410416363	1.893824446724763E-158	152345.957233531	152345.957233531	3329.581517184776	3329.581517184776
47.0	1.0	9922004.465015877	447389.5232734599	4.465015881560923	79995.53498413213	1389.5232734605236	8610.476726593302	75303.64869253013	44696.35130747031	68489.63961478346	51510.3603852166	111305.08570022888	8694.914299771117	120000.0	119689.03692279484	310.96307720525846	119315.8938154473	684.1061845526013	466955.20019953145	133044.7998004683	111439.08490207506	488560.9150979257	4.06075492405953E-92	119999.99999999971	78674.7631600289	41325.23683997115	6.897075852596411E-162	119999.99999999988	105544.62439152873	14455.375608471053	120000.0	120000.0	120000.0	2.18503E-5	0.0121008	1.38209E-7	0.00723811	694.731	6086070.0	389.428	2112.66	1611.97	896896.0	32.344	35954.3	1509.36	1432410.0	0.884096	62464.6	185.759	4768350.0	125.089	157948.0	2.83243	518753.0	9.85367	1007340.0	8.8912	3496490.0	0.0213697	763523.0	10.6737	184912.0	0.0771067	272056.0	0.0566279	653951.0	15.1212	119355.0	146.912	12876.2	1.40145	10965.6	27.265	295990.0	2.20995	1025460.0	0.126329	1061.71	441.287	1.08795E7	968.009969735986	968.009969735986	85.91875192931379	62.32357769952225	679236.3165458735	3261654.319839237	3941492.3974902686	1092692.1525616406	1092807.807449272	5051.045224744884	5152.190368104442	63944.78106468447	130583.74403123022	69378.58625743148	130805.64040558362	3434.2034005863084	859.4331530804985	1.8750913181418822E-91	1.0007045942885917E-94	729.7346358446258	1623.8271326123963	6.775818383871646E-160	152345.957233531	152345.957233531	3329.581517184776	3329.581517184776
48.0	1.0	9922004.465015877	447366.72663856845	4.465015881560924	79995.53498413214	1366.7266385690532	8633.273361484777	75897.75567197005	44102.24432803039	67635.32936014862	52364.67063985146	111419.21056307203	8580.789436927953	120000.0	119695.88347277784	304.11652722225017	119315.8938154473	684.1061845526013	467230.2410481273	132769.7589518724	111656.15083225128	488343.8491677495	3.5624448381809165E-94	119999.99999999971	77948.04302946675	42051.95697053331	2.454862228764541E-163	119999.99999999988	105544.62439152873	14455.375608471053	120000.0	120000.0	120000.0	2.18503E-5	0.0121008	1.38209E-7	0.00723811	694.731	6086070.0	389.428	2112.66	1611.97	896896.0	32.344	35954.3	1509.36	1432410.0	0.884096	62464.6	185.759	4768350.0	125.089	157948.0	2.83243	518753.0	9.85367	1007340.0	8.8912	3496490.0	0.0213697	763523.0	10.6737	184912.0	0.0771067	272056.0	0.0566279	653951.0	15.1212	119355.0	146.912	12876.2	1.40145	10965.6	27.265	295990.0	2.20995	1025460.0	0.126329	1061.71	441.287	1.08795E7	968.0099697359863	968.0099697359863	84.50485556258305	62.48858225049658	684529.1356940087	3270988.4343263586	3956099.527691376	1078437.7145703065	1078549.6012433849	4984.845644877668	5041.456349591554	63954.29669069185	130542.29391906389	69264.38897447598	130754.64612288817	3375.427494054644	849.207840270791	1.6449920057609645E-93	8.663815627323272E-97	723.711942717862	1616.094303653254	2.418088399598284E-161	152345.957233531	152345.957233531	3329.581517184776	3329.581517184776
49.0	1.0	9922004.465015877	447345.455404564	4.465015881560925	79995.53498413216	1345.4554045645998	8654.544595489228	76472.34117824188	43527.65882175856	66791.18329620434	53208.81670379574	111529.6256796742	8470.374320325782	120000.0	119702.42919263146	297.5708073686262	119315.8938154473	684.1061845526013	467492.72043377435	132507.27956622542	111863.95573238468	488136.0442676161	3.1253157263247896E-96	119999.99999999971	77227.32662159675	42772.67337840332	8.718299828353479E-165	119999.99999999988	105544.62439152873	14455.375608471053	120000.0	120000.0	120000.0	2.18503E-5	0.0121008	1.38209E-7	0.00723811	694.731	6086070.0	389.428	2112.66	1611.97	896896.0	32.344	35954.3	1509.36	1432410.0	0.884096	62464.6	185.759	4768350.0	125.089	157948.0	2.83243	518753.0	9.85367	1007340.0	8.8912	3496490.0	0.0213697	763523.0	10.6737	184912.0	0.0771067	272056.0	0.0566279	653951.0	15.1212	119355.0	146.912	12876.2	1.40145	10965.6	27.265	295990.0	2.20995	1025460.0	0.126329	1061.71	441.287	1.08795E7	968.0099697359864	968.0099697359865	83.18569739642705	62.64254578205653	689647.0698917658	3279715.0785067067	3969925.147700068	1064644.4458405199	1064752.7230141612	4920.794364814903	4935.469223766046	63963.36992155962	130502.45683402847	69155.31727715605	130705.82228521127	3318.680495181294	839.1043719024894	1.443143576619842E-95	7.502919874098068E-99	717.7271814499546	1608.4995442391419	8.60885866849342E-163	152345.957233531	152345.957233531	3329.581517184776	3329.581517184776
50.0	1.0	9922004.465015877	447325.60738485743	4.465015881560925	79995.53498413216	1325.6073848580697	8674.392615195753	77028.2380695713	42971.761930429144	65957.08075561712	54042.919244382974	111636.48703534435	8363.512964655623	120000.0	119708.69211473624	291.30788526384276	119315.8938154473	684.1061845526013	467743.4252583839	132256.57474161583	112063.03565634838	487936.9643436524	2.741851214863838E-98	119999.99999999971	76512.5760322398	43487.42396776028	3.0898893510628876E-166	119999.99999999988	105544.62439152873	14455.375608471053	120000.0	120000.0	120000.0	2.18503E-5	0.0121008	1.38209E-7	0.00723811	694.731	6086070.0	389.428	2112.66	1611.97	896896.0	32.344	35954.3	1509.36	1432410.0	0.884096	62464.6	185.759	4768350.0	125.089	157948.0	2.83243	518753.0	9.85367	1007340.0	8.8912	3496490.0	0.0213697	763523.0	10.6737	184912.0	0.0771067	272056.0	0.0566279	653951.0	15.1212	119355.0	146.912	12876.2	1.40145	10965.6	27.265	295990.0	2.20995	1025460.0	0.126329	1061.71	441.287	1.08795E7	968.0099697359864	968.0099697359865	81.95491417367178	62.78620793197453	694597.633071547	3287874.5538971485	3983017.027753848	1051293.0719048504	1051397.8899312776	4858.801303766554	4833.952846567668	63972.02902850341	130464.14938128607	69051.05630326418	130659.04360739904	3263.8711643034712	829.120416796336	1.2660752753550281E-97	6.499297651912542E-101	711.7802962054602	1601.0425685246537	3.058099135468889E-164	152345.957233531	152345.957233531	3329.581517184776	3329.581517184776
51.0	1.0	9922004.465015877	447307.08725343406	4.465015881560926	79995.53498413217	1307.087253434698	8692.912746619128	77566.23461648206	42433.76538351839	65132.90333528441	54867.09666471567	111739.94241238057	8260.057587619414	120000.0	119714.6888885638	285.31111143628726	119315.8938154473	684.1061845526013	467983.0789032499	132016.92109674987	112253.88678037364	487746.11321962724	2.405459079243143E-100	119999.99999999971	75803.75341447478	44196.246585525296	1.0929999693312151E-167	119999.99999999988	105544.62439152873	14455.375608471053	120000.0	120000.0	120000.0	2.18503E-5	0.0121008	1.38209E-7	0.00723811	694.731	6086070.0	389.428	2112.66	1611.97	896896.0	32.344	35954.3	1509.36	1432410.0	0.884096	62464.6	185.759	4768350.0	125.089	157948.0	2.83243	518753.0	9.85367	1007340.0	8.8912	3496490.0	0.0213697	763523.0	10.6737	184912.0	0.0771067	272056.0	0.0566279	653951.0	15.1212	119355.0	146.912	12876.2	1.40145	10965.6	27.265	295990.0	2.20995	1025460.0	0.126329	1061.71	441.287	1.08795E7	968.0099697359866	968.0099697359866	80.80657201550837	62.920258680431374	699387.9336690184	3295504.460074266	3995419.833694723	1038365.3248806662	1038466.8263037867	4798.78109767223	4736.651542581246	63980.29995360023	130427.29353020199	68951.3161011279	130614.1940976668	3210.9133634768154	819.2537755059408	1.110743081024277E-99	5.63138029257063E-103	705.871228309735	1593.722843016222	1.0840642624574988E-165	152345.957233531	152345.957233531	3329.581517184776	3329.581517184776
52.0	1.0	9922004.465015877	447289.8060822997	4.465015881560926	79995.53498413217	1289.8060823003493	8710.193917753479	78087.07750142772	41912.922498572734	64318.53477084928	55681.4652291508	111840.131931926	8159.8680680739735	120000.0	119720.43491093235	279.56508906774565	119315.8938154473	684.1061845526013	468212.34757746005	131787.65242253972	112436.96910111448	487563.03089888644	2.1103575063661337E-102	119999.99999999971	75100.82098145972	44899.17901854036	3.8593942194627715E-169	119999.99999999988	105544.62439152873	14455.375608471053	120000.0	120000.0	120000.0	2.18503E-5	0.0121008	1.38209E-7	0.00723811	694.731	6086070.0	389.428	2112.66	1611.97	896896.0	32.344	35954.3	1509.36	1432410.0	0.884096	62464.6	185.759	4768350.0	125.089	157948.0	2.83243	518753.0	9.85367	1007340.0	8.8912	3496490.0	0.0213697	763523.0	10.6737	184912.0	0.0771067	272056.0	0.0566279	653951.0	15.1212	119355.0	146.912	12876.2	1.40145	10965.6	27.265	295990.0	2.20995	1025460.0	0.126329	1061.71	441.287	1.08795E7	968.0099697359866	968.0099697359866	79.73513719265246	63.04534169803063	704024.7021077336	3302639.8779844064	4007175.3375020623	1025843.8774160269	1025942.1974787107	4740.6527894900155	4643.32824653637	63988.206547084854	130391.81620385306	68855.8291865926	130571.16619805958	3159.7257050128146	809.5023680662514	9.744771877064602E-102	4.880597337574319E-105	699.9999162853711	1586.5396127685835	3.835451746614625E-167	152345.957233531	152345.957233531	3329.581517184776	3329.581517184776
53.0	1.0	9922004.465015877	447273.68091036513	4.465015881560926	79995.53498413217	1273.680910365831	8726.319089687995	78591.47456110113	41408.52543889932	63513.860822769886	56486.139177230194	111937.18854995744	8062.811450042533	120000.0	119725.94444165219	274.0555583478991	119315.8938154473	684.1061845526013	468431.8459046885	131568.15409531124	112612.70971625883	487387.290283742	1.8514753724961242E-104	119999.99999999971	74403.74100921609	45596.25899078398	1.3604790899326082E-170	119999.99999999988	105544.62439152873	14455.375608471053	120000.0	120000.0	120000.0	2.18503E-5	0.0121008	1.38209E-7	0.00723811	694.731	6086070.0	389.428	2112.66	1611.97	896896.0	32.344	35954.3	1509.36	1432410.0	0.884096	62464.6	185.759	4768350.0	125.089	157948.0	2.83243	518753.0	9.85367	1007340.0	8.8912	3496490.0	0.0213697	763523.0	10.6737	184912.0	0.0771067	272056.0	0.0566279	653951.0	15.1212	119355.0	146.912	12876.2	1.40145	10965.6	27.265	295990.0	2.20995	1025460.0	0.126329	1061.71	441.287	1.08795E7	968.0099697359866	968.0099697359866	78.73544891903211	63.16205746626157	708514.3159146823	3309313.5405489546	4018322.612780841	1013712.2822038754	1013807.5493131173	4684.3395455290865	4553.762845482263	63995.7707756924	130357.64890439989	68764.34838831627	130529.86002173276	3110.2312300986596	799.8642231008541	8.549359568960034E-104	4.2309534950901424E-107	694.1662958889092	1579.4919255888938	1.3545421322360034E-168	152345.957233531	152345.957233531	3329.581517184776	3329.581517184776
54.0	1.0	9922004.465015877	447258.63434159936	4.465015881560926	79995.53498413217	1258.6343416000966	8741.365658453726	79080.09729929628	40919.902700704166	62718.769172678694	57281.23082732139	112031.23851234937	7968.761487650607	120000.0	119731.23070646201	268.7692935380624	119315.8938154473	684.1061845526013	468642.1418551429	131357.85814485693	112781.50574355981	487218.4942564411	1.6243648068206468E-106	119999.99999999971	73712.4758393765	46287.524160623565	4.788360516320508E-172	119999.99999999988	105544.62439152873	14455.375608471053	120000.0	120000.0	120000.0	2.18503E-5	0.0121008	1.38209E-7	0.00723811	694.731	6086070.0	389.428	2112.66	1611.97	896896.0	32.344	35954.3	1509.36	1432410.0	0.884096	62464.6	185.759	4768350.0	125.089	157948.0	2.83243	518753.0	9.85367	1007340.0	8.8912	3496490.0	0.0213697	763523.0	10.6737	184912.0	0.0771067	272056.0	0.0566279	653951.0	15.1212	119355.0	146.912	12876.2	1.40145	10965.6	27.265	295990.0	2.20995	1025460.0	0.126329	1061.71	441.287	1.08795E7	968.0099697359866	968.0099697359866	77.80269402385335	63.27096618611049	712862.8227237219	3315555.9914858392	4028898.2163777044	1001954.9164650228	1002047.2526194027	4629.768395035229	4467.750696527735	64003.01290616452	130324.72737084117	68676.64494150036	130490.18267411442	3062.357114306962	790.3374681117122	7.500655429162661E-106	3.668666280340315E-109	688.3703001478154	1572.5786543386316	4.775685137556393E-170	152345.957233531	152345.957233531	3329.581517184776	3329.581517184776
55.0	1.0	9922004.465015877	447244.5941704363	4.465015881560926	79995.53498413217	1244.594170437027	8755.405829616791	79553.58319450787	40446.41680549259	61933.1493289228	58066.850671077285	112122.4017733006	7877.598226699384	120000.0	119736.30598887514	263.6940111249385	119315.8938154473	684.1061845526013	468843.7611123771	131156.23888762263	112943.72692572918	487056.27307427174	1.4251245247711633E-108	119999.99999999971	73026.98788189502	46973.01211810502	1.682865168079555E-173	119999.99999999988	105544.62439152873	14455.375608471053	120000.0	120000.0	120000.0	2.18503E-5	0.0121008	1.38209E-7	0.00723811	694.731	6086070.0	389.428	2112.66	1611.97	896896.0	32.344	35954.3	1509.36	1432410.0	0.884096	62464.6	185.759	4768350.0	125.089	157948.0	2.83243	518753.0	9.85367	1007340.0	8.8912	3496490.0	0.0213697	763523.0	10.6737	184912.0	0.0771067	272056.0	0.0566279	653951.0	15.1212	119355.0	146.912	12876.2	1.40145	10965.6	27.265	295990.0	2.20995	1025460.0	0.126329	1061.71	441.287	1.08795E7	968.0099697359866	968.0099697359866	76.93238336869663	63.37259048940759	717075.9613898913	3321395.733194802	4038936.357194275	990556.9308799655	990646.4520633463	4576.869990607615	4385.101298613089	64009.95166737053	130292.99126621828	68592.50679648289	130452.04764696024	3016.0343972215915	780.9203208010978	6.5806449136754425E-108	3.1818554739831207E-111	682.6118593976992	1565.798517439203	1.6811062395815213E-171	152345.957233531	152345.957233531	3329.581517184776	3329.581517184776
56.0	1.0	9922004.465015877	447231.4930325622	4.465015881560926	79995.53498413217	1231.4930325628593	8768.50696749096	80012.53782339091	39987.46217660954	61156.89254032104	58843.10745967905	112210.79238086921	7789.207619130789	120000.0	119741.18171232208	258.81828767798504	119315.8938154473	684.1061845526013	469037.19095062616	130962.80904937364	113099.71796126296	486900.282038738	1.2503326026061819E-110	119999.99999999971	72347.23961772058	47652.760382279455	5.906382425230098E-175	119999.99999999988	105544.62439152873	14455.375608471053	120000.0	120000.0	120000.0	2.18503E-5	0.0121008	1.38209E-7	0.00723811	694.731	6086070.0	389.428	2112.66	1611.97	896896.0	32.344	35954.3	1509.36	1432410.0	0.884096	62464.6	185.759	4768350.0	125.089	157948.0	2.83243	518753.0	9.85367	1007340.0	8.8912	3496490.0	0.0213697	763523.0	10.6737	184912.0	0.0771067	272056.0	0.0566279	653951.0	15.1212	119355.0	146.912	12876.2	1.40145	10965.6	27.265	295990.0	2.20995	1025460.0	0.126329	1061.71	441.287	1.08795E7	968.0099697359866	968.0099697359866	76.12032988622633	63.46741796646599	721159.1814093698	3326859.364487552	4048469.053168856	979504.202515427	979591.0190602227	4525.578387329292	4305.637099752883	64016.60439394777	130262.38389144164	68511.73711382388	130415.3742760191	2971.197733740203	771.611081297972	5.773526971661753E-110	2.7602768550021027E-113	676.8909013197643	1559.1500976833383	5.9090378506237096E-173	152345.957233531	152345.957233531	3329.581517184776	3329.581517184776
57.0	1.0	9922004.465015877	447219.26807934255	4.465015881560926	79995.53498413217	1219.268079343183	8780.731920710636	80457.53681853169	39542.46318146874	60389.89171728869	59610.1082827114	112296.51883288605	7703.481167113953	120000.0	119745.8685137784	254.13148622166352	119315.8938154473	684.1061845526013	469222.8836866955	130777.11631330433	113249.80059536586	486750.1994046351	1.0969875289527125E-112	119999.99999999971	71673.19360143231	48326.80639856773	2.0703463150930462E-176	119999.99999999988	105544.62439152873	14455.375608471053	120000.0	120000.0	120000.0	2.18503E-5	0.0121008	1.38209E-7	0.00723811	694.731	6086070.0	389.428	2112.66	1611.97	896896.0	32.344	35954.3	1509.36	1432410.0	0.884096	62464.6	185.759	4768350.0	125.089	157948.0	2.83243	518753.0	9.85367	1007340.0	8.8912	3496490.0	0.0213697	763523.0	10.6737	184912.0	0.0771067	272056.0	0.0566279	653951.0	15.1212	119355.0	146.912	12876.2	1.40145	10965.6	27.265	295990.0	2.20995	1025460.0	0.126329	1061.71	441.287	1.08795E7	968.0099697359866	968.0099697359866	75.36262812622783	63.555903522614855	725117.6608152369	3331971.708883605	4057526.277316573	968783.2913490486	968867.508272081	4475.830838761706	4229.1924237401845	64022.98715391425	130232.8519232628	68434.15292182448	130380.08725439223	2927.7851649211493	762.408125179331	5.065441845460641E-112	2.395093784837283E-115	671.2073509784685	1552.631859462193	2.074164864421186E-174	152345.957233531	152345.957233531	3329.581517184776	3329.581517184776
58.0	1.0	9922004.465015877	447207.8606742701	4.465015881560926	79995.53498413217	1207.8606742706145	8792.139325783202	80889.12767674067	39110.87232325977	59632.04135958299	60367.95864041709	112379.68440612167	7620.315593878354	120000.0	119750.3763099016	249.62369009845884	119315.8938154473	684.1061845526013	469401.25976092234	130598.74023907747	113394.27550019593	486605.724499805	9.624565128502036E-115	119999.99999999971	71004.81246383747	48995.187536162564	7.248538088237293E-178	119999.99999999988	105544.62439152873	14455.375608471053	120000.0	120000.0	120000.0	2.18503E-5	0.0121008	1.38209E-7	0.00723811	694.731	6086070.0	389.428	2112.66	1611.97	896896.0	32.344	35954.3	1509.36	1432410.0	0.884096	62464.6	185.759	4768350.0	125.089	157948.0	2.83243	518753.0	9.85367	1007340.0	8.8912	3496490.0	0.0213697	763523.0	10.6737	184912.0	0.0771067	272056.0	0.0566279	653951.0	15.1212	119355.0	146.912	12876.2	1.40145	10965.6	27.265	295990.0	2.20995	1025460.0	0.126329	1061.71	441.287	1.08795E7	968.0099697359866	968.0099697359866	74.65563520309354	63.63847157534465	728956.3226985355	3336755.9341377574	4066136.0936412006	958381.4000437729	958463.1173573158	4427.567608176191	4155.612502437777	64029.11486233722	130204.34517409334	68359.58391595467	130346.11619481439	2885.7379064894294	753.309897192429	4.444232378176566E-114	2.078681169580895E-117	665.5611308593794	1546.2421645121308	7.271341539326468E-176	152345.957233531	152345.957233531	3329.581517184776	3329.581517184776
59.0	1.0	9922004.465015877	447197.216109927	4.465015881560926	79995.53498413217	1197.2161099275095	8802.783890126311	81307.83143215025	38692.16856785018	58883.23749001088	61116.7625099892	112460.3874612395	7539.6125387605225	120000.0	119754.71435656142	245.28564343864483	119315.8938154473	684.1061845526013	469572.7104937139	130427.28950628584	113533.42396954002	486466.5760304609	8.444301538737056E-117	119999.99999999971	70342.05891453147	49657.94108546858	2.5350013183454732E-179	119999.99999999988	105544.62439152873	14455.375608471053	120000.0	120000.0	120000.0	2.18503E-5	0.0121008	1.38209E-7	0.00723811	694.731	6086070.0	389.428	2112.66	1611.97	896896.0	32.344	35954.3	1509.36	1432410.0	0.884096	62464.6	185.759	4768350.0	125.089	157948.0	2.83243	518753.0	9.85367	1007340.0	8.8912	3496490.0	0.0213697	763523.0	10.6737	184912.0	0.0771067	272056.0	0.0566279	653951.0	15.1212	119355.0	146.912	12876.2	1.40145	10965.6	27.265	295990.0	2.20995	1025460.0	0.126329	1061.71	441.287	1.08795E7	968.0099697359866	968.0099697359866	73.9959530466236	63.71551810296215	732679.8504863632	3341233.6636150866	4074324.7836635704	948286.3366648619	948365.649665169	4380.731793587858	4084.752601613867	64035.001382831724	130176.81637164582	68287.87138264687	130313.39523503622	2845.000153338172	744.3149055966554	3.899234698761121E-116	1.8044571335296363E-119	659.9521609072159	1539.9792862841896	2.5460550338111192E-177	152345.957233531	152345.957233531	3329.581517184776	3329.581517184776
60.0	1.0	9922004.465015877	447187.28334406257	4.465015881560926	79995.53498413217	1187.283344063107	8812.716655990713	81714.1442067143	38285.85579328613	58143.37759351384	61856.62240648624	112538.72172576949	7461.278274230557	120000.0	119758.89130252875	241.10869747131446	119315.8938154473	684.1061845526013	469737.6005575133	130262.39944248652	113667.50944958665	486332.4905504143	7.40882690324545E-119	119999.99999999971	69684.89574441934	50315.104255580714	8.856422793424405E-181	119999.99999999988	105544.62439152873	14455.375608471053	120000.0	120000.0	120000.0	2.18503E-5	0.0121008	1.38209E-7	0.00723811	694.731	6086070.0	389.428	2112.66	1611.97	896896.0	32.344	35954.3	1509.36	1432410.0	0.884096	62464.6	185.759	4768350.0	125.089	157948.0	2.83243	518753.0	9.85367	1007340.0	8.8912	3496490.0	0.0213697	763523.0	10.6737	184912.0	0.0771067	272056.0	0.0566279	653951.0	15.1212	119355.0	146.912	12876.2	1.40145	10965.6	27.265	295990.0	2.20995	1025460.0	0.126329	1061.71	441.287	1.08795E7	968.0099697359866	968.0099697359866	73.38041186514737	63.78741255489294	736292.7020931689	3345425.0800835183	4082116.9642527997	938486.4800687579	938563.4796041352	4335.269165326145	4016.477229839846	64040.659618405865	130150.22095658988	68218.86723239355	130281.86268128466	2805.5188985518225	735.421717054674	3.4210946643397824E-118	1.5667384224517136E-121	654.3803585640454	1533.8414230357755	8.905077539097944E-179	152345.957233531	152345.957233531	3329.581517184776	3329.581517184776
