time	cytoplasm	nucleus	cLc	cLm	cLn	cP7c	cP7m	cP7n	cP9c	cP9m	cP9n	cPn	cTc	cTm	cTn	cXc	cXm	cXn	cYc	cYm	cYn	q1	n1	g1	m1	k1	p1	r1	r2	m2	k2	m3	k3	n2	g2	g3	m4	k4	p2	p3	r5	r6	m10	k8	m11	k9	n4	n5	g5	g6	m12	k10	r3	r4	m5	m6	k5	m7	m8	k6	n3	g4	m9	k7	p4	r7	r8	m13	k11	m14	k12	p5	k13	q3	m15	g7	g8	n6	g9	m16	k14	p6	r9	r10	m17	k15	m18	k16	n7	g10	m19	k17	p7	r11	r12	m20	k18	m21	k19	q4	n8	a	b	c	d	e	f	h	i	j	k	ld	lmax	Day_in_hours	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	R24	R25	R26	R27	R28	R29	R30	R31a	R31b	R32	R33	R34	R35	R36	R37	R38	R39	R40	R41	R42	R43	R44	R45
10.0	1.0000000000000002	1.0	0.03764320031652654	0.16680152316173677	0.21751459838928866	0.050794669536404796	0.033503640344409086	1.8311177438011723	0.00659802128152354	2.3252746650769543E-4	0.006247480883000222	0.5201191398169771	1.504514679386561	2.9353833868468304	8.548567071729927	1.8907887067207472	1.7386235973113675	9.999417632917947	15.202673776322536	0.5724755755532389	19.408013503782254	13.4334	3.2016	9.041	6.8248	13.0594	0.6926	25.6818	3.9781	9.4099	30.5639	13.7795	33.514	11.6086	16.6598	13.4112	12.1232	1.3722	0.5403	6.9124	29.4607	4.5034	8.5523	12.528	23.5996	15.0626	1.7832	7.4615	1.5987	16.489	5.9504	11.5688	51.1965	8.9147	7.2129	9.5754	34.2078	1.1032	2.2006	56.7596	2.4751	20.5277	4.2193	14.9114	6.0042	35.7842	27.9229	7.5959	26.9638	8.1796	21.8348	0.5	1.2	1.0	1.2	0.2778	0.9187	11.0924	20.3795	9.3186	51.261	9.8416	24.5689	0.5024	3.6143	32.939	6.7455	24.451	0.1031	5.8418	1.9234	9.8065	1.5323	25.7542	27.2451	3.7484	25.9739	0.0193	21.6441	6.274	3.5262	1.2497	4.2126	1.4509	1.3058	2.4146	2.1349	1.4176	2.0074	1.7615	3.8877	0.0	1.0	24.0	0.0	0.10985508731050925	0.08607059504428967	0.1155267349418189	0.9667451418889716	0.8652948238524292	0.0115751924123493	0.08885585020983092	7.589999172222934	8.261300288250666	1.585987643913343	77.0258857832141	76.20791087435077	0.7072698596746144	0.43245366020702225	0.5979985109602183	0.4405864352841174	12.0180617540551	55.70395885208793	45.03137736808268	1.1214945017503841	9.415932101965215	0.1279781492566224	0.28056843315796093	3.437257850736758	544.015518946681	541.9280202647615	2.7386209800263637	3.8491502826541857	0.5	0.36284868491538447	0.0	0.0037301036086568925	0.0060865590025488015	0.3297294268135365	1.2479691563729762	0.9199535544857089	0.005564968680297875	0.4699699187567969	9.80744494546934E-6	4.5605743587710884E-5	3.563018369297418E-4	0.1699267596886136	0.17021324140542934	9.519456844670178E-4	5.5692584679470756E-6
11.0	1.0000000000000002	1.0	0.0409428248124319	0.19409145417905307	0.2347231231908979	0.04723792530294195	0.031576515129627086	1.6953888573374667	0.006287606676738338	2.0138411001585958E-4	0.0059541151460630595	0.6297794284623043	1.5306025874178242	2.104055476290696	8.742095017048275	2.1274246144041498	1.8878179254699348	11.349788599058884	13.720123400705434	0.44697183979126864	17.523024835535928	13.4334	3.2016	9.041	6.8248	13.0594	0.6926	25.6818	3.9781	9.4099	30.5639	13.7795	33.514	11.6086	16.6598	13.4112	12.1232	1.3722	0.5403	6.9124	29.4607	4.5034	8.5523	12.528	23.5996	15.0626	1.7832	7.4615	1.5987	16.489	5.9504	11.5688	51.1965	8.9147	7.2129	9.5754	34.2078	1.1032	2.2006	56.7596	2.4751	20.5277	4.2193	14.9114	6.0042	35.7842	27.9229	7.5959	26.9638	8.1796	21.8348	0.5	1.2	1.0	1.2	0.2778	0.9187	11.0924	20.3795	9.3186	51.261	9.8416	24.5689	0.5024	3.6143	32.939	6.7455	24.451	0.1031	5.8418	1.9234	9.8065	1.5323	25.7542	27.2451	3.7484	25.9739	0.0193	21.6441	6.274	3.5262	1.2497	4.2126	1.4509	1.3058	2.4146	2.1349	1.4176	2.0074	1.7615	3.8877	0.0	1.0	24.0	0.0	0.13058038131437613	0.09994614332840733	0.13442774116441217	1.051485438267914	0.9337520563657109	0.012588461551913368	0.09583673030244032	6.401502114670893	7.337747620720127	1.1368211738398633	78.36149536673666	77.93315444848025	0.7190085050805645	0.4409371926910726	0.6113556558177943	0.4741452970175977	13.04935262801838	62.675418337576346	51.11263797700178	1.2414770645325548	10.141092314229164	0.12135155148309153	0.22134751482932347	2.683708320474736	490.9636397955235	489.29367018018615	2.5616183648996693	3.6417493736934556	0.5	0.413019898682468	0.0	0.004265287149041693	0.005736676413596598	0.310763431299738	1.1605838629754508	0.8517633619263432	0.005175856483211101	0.43739292640255084	1.3185962862095722E-5	3.949770488903866E-5	3.085808717773017E-4	0.16193227987405456	0.16222046256600267	9.071706957585269E-4	5.30781224415622E-6
12.0	0.9999999999999999	1.0	0.04584507339005671	0.22755486332562289	0.26131871906095727	0.04439055876330859	0.030619810226564573	1.575863821648502	0.005979777981050745	1.8032476494371895E-4	0.005662925182699495	0.7008529896507306	1.4855048347254272	1.216861191265975	8.527300372083097	2.3715198768421213	2.0059838897282156	12.79027394690965	12.15765300344241	0.3697717027867326	15.529825355980487	13.4334	3.2016	9.041	6.8248	13.0594	0.6926	25.6818	3.9781	9.4099	30.5639	13.7795	33.514	11.6086	16.6598	13.4112	12.1232	1.3722	0.5403	6.9124	29.4607	4.5034	8.5523	12.528	23.5996	15.0626	1.7832	7.4615	1.5987	16.489	5.9504	11.5688	51.1965	8.9147	7.2129	9.5754	34.2078	1.1032	2.2006	56.7596	2.4751	20.5277	4.2193	14.9114	6.0042	35.7842	27.9229	7.5959	26.9638	8.1796	21.8348	0.5	1.2	1.0	1.2	0.2778	0.9187	11.0924	20.3795	9.3186	51.261	9.8416	24.5689	0.5024	3.6143	32.939	6.7455	24.451	0.1031	5.8418	1.9234	9.8065	1.5323	25.7542	27.2451	3.7484	25.9739	0.0193	21.6441	6.274	3.5262	1.2497	4.2126	1.4509	1.3058	2.4146	2.1349	1.4176	2.0074	1.7615	3.8877	0.0	1.0	24.0	0.0	0.15282101002233986	0.11688279573458286	0.15760449833932638	1.1773840057887581	1.0395519962963942	0.014093471051744268	0.10661161540034086	4.93554208535621	5.697915384820337	0.6574701016410062	76.05264827102032	76.01832462700918	0.698705287512577	0.4315183414854658	0.5965246582449852	0.5003047682253803	13.866163039357316	69.86663563568267	57.59971969251292	1.3612485241380494	10.837134782314969	0.1287308694175673	0.1843009025735111	2.2201832578720997	435.0518866057838	433.6377604325075	2.360554359796457	3.3996797310707216	0.5	0.44244536119303435	0.0	0.005152585625273749	0.005562970415693025	0.30134792432575785	1.0906271991998522	0.7917139839962073	0.004864290596577219	0.4084237533101551	2.0014040051329615E-5	3.5367386455626345E-5	2.763116373232605E-4	0.15400439807957708	0.15428696289516602	8.627676484926558E-4	5.0482980531380546E-6
13.0	0.9999999999999999	1.0	0.052226559886544864	0.26502999434539537	0.2968230548087095	0.042445619609673683	0.03082226079817236	1.478357901491848	0.005682832510770455	1.717885654244917E-4	0.005381709822737306	0.7484769447394258	1.3905653969359413	0.6408047981790442	8.00841760076749	2.593350031569562	2.0766355588662284	14.148221825365201	10.650962902978373	0.3337298508194081	13.603232079397857	13.4334	3.2016	9.041	6.8248	13.0594	0.6926	25.6818	3.9781	9.4099	30.5639	13.7795	33.514	11.6086	16.6598	13.4112	12.1232	1.3722	0.5403	6.9124	29.4607	4.5034	8.5523	12.528	23.5996	15.0626	1.7832	7.4615	1.5987	16.489	5.9504	11.5688	51.1965	8.9147	7.2129	9.5754	34.2078	1.1032	2.2006	56.7596	2.4751	20.5277	4.2193	14.9114	6.0042	35.7842	27.9229	7.5959	26.9638	8.1796	21.8348	0.5	1.2	1.0	1.2	0.2778	0.9187	11.0924	20.3795	9.3186	51.261	9.8416	24.5689	0.5024	3.6143	32.939	6.7455	24.451	0.1031	5.8418	1.9234	9.8065	1.5323	25.7542	27.2451	3.7484	25.9739	0.0193	21.6441	6.274	3.5262	1.2497	4.2126	1.4509	1.3058	2.4146	2.1349	1.4176	2.0074	1.7615	3.8877	0.0	1.0	24.0	0.0	0.17418195184675864	0.1357488992907059	0.1835597740836208	1.3412720656942676	1.1807917943345274	0.01605189033025148	0.12096934987670778	3.4529026216333705	3.8592082524153133	0.34622683245613756	71.19208134423091	71.39264038556195	0.6557949724115437	0.40850733200613054	0.560200336324996	0.5157717255278128	14.354535637106915	76.40190727506139	63.71510216834965	1.466741225399054	11.430434165325446	0.14937298445305178	0.1668406741428248	2.0037807702898895	381.1361867127586	379.84168902981844	2.1508483071769513	3.1398187367556933	0.5	0.4609612323677895	0.0	0.006448120895357656	0.005599729290440292	0.30334036187129304	1.0428421836281117	0.7427270097095043	0.004651439622283577	0.3845935276299111	3.2841908669442126E-5	3.369319722953661E-5	2.632316187999486E-4	0.14635680504888443	0.1466252222914602	8.199334654717897E-4	4.7976667973397165E-6
14.0	0.9999999999999998	1.0	0.05974518000136942	0.3030401678458034	0.33954566663610924	0.04160503389807606	0.032377878829920506	1.4089886633669662	0.005407251086597984	1.8066882464946353E-4	0.0051202707058952985	0.7810335723316635	1.2753142322054687	0.34663901714897294	7.357386924467532	2.765494563808069	2.095323614073378	15.249866162174888	9.304194520135153	0.3332299104459282	11.87740424504555	13.4334	3.2016	9.041	6.8248	13.0594	0.6926	25.6818	3.9781	9.4099	30.5639	13.7795	33.514	11.6086	16.6598	13.4112	12.1232	1.3722	0.5403	6.9124	29.4607	4.5034	8.5523	12.528	23.5996	15.0626	1.7832	7.4615	1.5987	16.489	5.9504	11.5688	51.1965	8.9147	7.2129	9.5754	34.2078	1.1032	2.2006	56.7596	2.4751	20.5277	4.2193	14.9114	6.0042	35.7842	27.9229	7.5959	26.9638	8.1796	21.8348	0.5	1.2	1.0	1.2	0.2778	0.9187	11.0924	20.3795	9.3186	51.261	9.8416	24.5689	0.5024	3.6143	32.939	6.7455	24.451	0.1031	5.8418	1.9234	9.8065	1.5323	25.7542	27.2451	3.7484	25.9739	0.0193	21.6441	6.274	3.5262	1.2497	4.2126	1.4509	1.3058	2.4146	2.1349	1.4176	2.0074	1.7615	3.8877	0.0	1.0	24.0	0.0	0.19157711158835486	0.1547762617856838	0.2098856202500034	1.5343637637591687	1.350746616445106	0.018358238086628096	0.13820618848865107	2.23917072921754	2.4448910519094915	0.18728906096559003	65.29162508910726	65.5888972155507	0.6033956823638221	0.3791091267231706	0.5136721836274558	0.519841394820098	14.483714949920813	81.47340569598036	68.67624727473839	1.5464967185476657	11.872697508523691	0.182468027624248	0.16659773786799034	2.0007790282994415	332.9431575474203	331.6515709939824	1.948652857445927	2.881817369656343	0.5	0.4731067155489296	0.0	0.008170305372739122	0.005882172595012957	0.3186501322925456	1.0221899173384406	0.7078759044755637	0.004559439520993021	0.36753044065350365	5.539486084294628E-5	3.543486619641573E-5	2.768388400103729E-4	0.13925942593446178	0.139502287409188	7.801801555796349E-4	4.564655141760313E-6
15.0	0.9999999999999998	1.0	0.06780544718069553	0.33691962121901625	0.38634390601206325	0.042053483895031545	0.035430046716041684	1.3739430875560612	0.005167573424001271	2.1456944315716842E-4	0.004892182262639682	0.8035759639621892	1.1566004715724645	0.19715698702919848	6.6787557667854776	2.868591995389336	2.0667655338312483	15.961788062155636	8.193094293887409	0.3647723964845021	10.449824471287364	13.4334	3.2016	9.041	6.8248	13.0594	0.6926	25.6818	3.9781	9.4099	30.5639	13.7795	33.514	11.6086	16.6598	13.4112	12.1232	1.3722	0.5403	6.9124	29.4607	4.5034	8.5523	12.528	23.5996	15.0626	1.7832	7.4615	1.5987	16.489	5.9504	11.5688	51.1965	8.9147	7.2129	9.5754	34.2078	1.1032	2.2006	56.7596	2.4751	20.5277	4.2193	14.9114	6.0042	35.7842	27.9229	7.5959	26.9638	8.1796	21.8348	0.5	1.2	1.0	1.2	0.2778	0.9187	11.0924	20.3795	9.3186	51.261	9.8416	24.5689	0.5024	3.6143	32.939	6.7455	24.451	0.1031	5.8418	1.9234	9.8065	1.5323	25.7542	27.2451	3.7484	25.9739	0.0193	21.6441	6.274	3.5262	1.2497	4.2126	1.4509	1.3058	2.4146	2.1349	1.4176	2.0074	1.7615	3.8877	0.0	1.0	24.0	0.0	0.2017133688586381	0.1716448320069497	0.2333505296562906	1.741365933405186	1.5369146925065889	0.020829479394342747	0.15703751760315052	1.4189854696123287	1.523027332154038	0.10652392009187592	59.21389604285966	59.5391040341625	0.5490650325744548	0.34782227621760986	0.46412953334435403	0.5136187298632365	14.286310076055116	84.5107281985666	71.88231635911168	1.593408419831797	12.141796730912693	0.22900540611725093	0.1818853228460573	2.190166422972247	293.18332483132576	291.7894037293099	1.7701769794199296	2.6475570227357133	0.5	0.4812850493812496	0.0	0.010254966681761145	0.006436284806319431	0.34868834776059576	1.0332078404686402	0.6902690071881651	0.004608521887150529	0.3588752573698888	9.151055789011483E-5	4.2083703369367236E-5	3.2878475774972905E-4	0.13308671947641348	0.1332879949638444	7.456053673897661E-4	4.3613631929852575E-6
16.0	0.9999999999999998	1.0	0.07557475277006269	0.36146667330091253	0.432633378139504	0.04390874476417073	0.039983849027466815	1.3787104586585632	0.00498367931260963	2.8215296831547796E-4	0.004716049900865227	0.8193167848991704	1.0423856207373983	0.12276983601013798	6.0221975428256895	2.892707353739583	1.9994488798409853	16.207326300266217	7.37136832304991	0.4277706334314873	9.389349107614096	13.4334	3.2016	9.041	6.8248	13.0594	0.6926	25.6818	3.9781	9.4099	30.5639	13.7795	33.514	11.6086	16.6598	13.4112	12.1232	1.3722	0.5403	6.9124	29.4607	4.5034	8.5523	12.528	23.5996	15.0626	1.7832	7.4615	1.5987	16.489	5.9504	11.5688	51.1965	8.9147	7.2129	9.5754	34.2078	1.1032	2.2006	56.7596	2.4751	20.5277	4.2193	14.9114	6.0042	35.7842	27.9229	7.5959	26.9638	8.1796	21.8348	0.5	1.2	1.0	1.2	0.2778	0.9187	11.0924	20.3795	9.3186	51.261	9.8416	24.5689	0.5024	3.6143	32.939	6.7455	24.451	0.1031	5.8418	1.9234	9.8065	1.5323	25.7542	27.2451	3.7484	25.9739	0.0193	21.6441	6.274	3.5262	1.2497	4.2126	1.4509	1.3058	2.4146	2.1349	1.4176	2.0074	1.7615	3.8877	0.0	1.0	24.0	0.0	0.20207643792814906	0.18381359505282344	0.250351817928212	1.9408956856901953	1.7210588415767607	0.02321028254659355	0.1756130443825479	0.9453153995998813	0.9955808070953023	0.06633254239627753	53.366495432082196	53.68608443502817	0.496447953633771	0.31690931162676017	0.4153105404327419	0.49886760378834366	13.820990437012822	85.2211835363157	72.98807326061889	1.6042909403496108	12.231765885310267	0.2914416751845735	0.2121778343952147	2.568420437249335	263.7785183456825	262.17785619699765	1.6307529387431632	2.4596705484573826	0.5	0.4868875201906951	0.0	0.012514580481202044	0.007262891812052756	0.3935050485887173	1.078789559236434	0.6926641344300621	0.004811563996044914	0.3600540321102898	1.4207894033677618E-4	5.533854130671477E-5	4.3234299334980676E-4	0.12835067375281092	0.1284892511540632	7.190772231010744E-4	4.204376021159628E-6
17.0	0.9999999999999998	1.0	0.0820901559612032	0.37228438255884877	0.47287869683049444	0.047155775717637655	0.04581020753496793	1.4267093240700348	0.004879480744912016	3.882547996335969E-4	0.0046144023373774845	0.8303712041317141	0.9362957448254199	0.0887202912062828	5.410498866564807	2.83682129759025	1.9027726632422608	15.967232238468652	6.879086197485607	0.5245147334266402	8.746995670865296	13.4334	3.2016	9.041	6.8248	13.0594	0.6926	25.6818	3.9781	9.4099	30.5639	13.7795	33.514	11.6086	16.6598	13.4112	12.1232	1.3722	0.5403	6.9124	29.4607	4.5034	8.5523	12.528	23.5996	15.0626	1.7832	7.4615	1.5987	16.489	5.9504	11.5688	51.1965	8.9147	7.2129	9.5754	34.2078	1.1032	2.2006	56.7596	2.4751	20.5277	4.2193	14.9114	6.0042	35.7842	27.9229	7.5959	26.9638	8.1796	21.8348	0.5	1.2	1.0	1.2	0.2778	0.9187	11.0924	20.3795	9.3186	51.261	9.8416	24.5689	0.5024	3.6143	32.939	6.7455	24.451	0.1031	5.8418	1.9234	9.8065	1.5323	25.7542	27.2451	3.7484	25.9739	0.0193	21.6441	6.274	3.5262	1.2497	4.2126	1.4509	1.3058	2.4146	2.1349	1.4176	2.0074	1.7615	3.8877	0.0	1.0	24.0	0.0	0.1921868703231888	0.18916216177524517	0.2578441633602586	2.1082229673644277	1.88115874386139	0.025205912899148676	0.19172198956838782	0.7158282059712098	0.7362303342805279	0.04793557333875459	47.9350650999546	48.232974245765284	0.44726755717329886	0.28752095430509483	0.3691879778617485	0.4774762849657789	13.1527257573958	83.57474120191705	71.90683366271973	1.5790191316566844	12.143806999633371	0.3731253744744311	0.25808246445079697	3.1492913624402323	246.1625963080644	244.24148541800454	1.5439832921626848	2.3395266438710527	0.5	0.49077008328838356	0.0	0.014634552790353977	0.008320279475738273	0.4508457384761403	1.1585655380290674	0.7167787644127854	0.005166868226024734	0.3718979769419862	2.0077205728259714E-4	7.614742436264435E-5	5.949228294785604E-4	0.125667123000613	0.1257198531220833	7.040456091397464E-4	4.113776155768862E-6
18.0	0.9999999999999999	1.0	0.08646490966031795	0.36738819228445835	0.5016827015217494	0.05158960458551679	0.05239360226646118	1.5175589066643396	0.004876972575072624	5.2692339003354E-4	0.004608242964250044	0.838165031291796	0.8398362242080964	0.07886268388433461	4.853215753413676	2.707752848654136	1.7857277047783287	15.274431147694388	6.751778047263288	0.6598609429807345	8.567659749312684	13.4334	3.2016	9.041	6.8248	13.0594	0.6926	25.6818	3.9781	9.4099	30.5639	13.7795	33.514	11.6086	16.6598	13.4112	12.1232	1.3722	0.5403	6.9124	29.4607	4.5034	8.5523	12.528	23.5996	15.0626	1.7832	7.4615	1.5987	16.489	5.9504	11.5688	51.1965	8.9147	7.2129	9.5754	34.2078	1.1032	2.2006	56.7596	2.4751	20.5277	4.2193	14.9114	6.0042	35.7842	27.9229	7.5959	26.9638	8.1796	21.8348	0.5	1.2	1.0	1.2	0.2778	0.9187	11.0924	20.3795	9.3186	51.261	9.8416	24.5689	0.5024	3.6143	32.939	6.7455	24.451	0.1031	5.8418	1.9234	9.8065	1.5323	25.7542	27.2451	3.7484	25.9739	0.0193	21.6441	6.274	3.5262	1.2497	4.2126	1.4509	1.3058	2.4146	2.1349	1.4176	2.0074	1.7615	3.8877	0.0	1.0	24.0	0.0	0.17414401237677563	0.18674242110587475	0.2544530619762158	2.220574516914353	1.9957439549236713	0.0265453985885887	0.2032279300779603	0.6589758456944476	0.658874423472373	0.04260950810270598	42.9966752526698	43.264962476956896	0.40229310737749646	0.26023894558397503	0.3267845714286657	0.45124652802499665	12.343664186509717	79.7722943483449	68.78687323052691	1.5199455463462972	11.88219320335583	0.4779029968059252	0.3210847510958542	3.9619370738449255	241.6069759988789	239.23390641408312	1.5211315907831546	2.305077624091332	0.5	0.49348213815280545	0.0	0.016238682290126472	0.009514767740067775	0.5156368760656042	1.2674998361011034	0.7624215947081642	0.005651924081633155	0.39419567491969093	2.526565677831715E-4	1.0334268033600703E-4	8.074047105483932E-4	0.12560252709293537	0.12555204038528886	7.036837807915554E-4	4.10828619480937E-6
19.0	1.0	1.0	0.08812458261659228	0.34803636114607417	0.5151766594720493	0.056802895753285336	0.05897970324543499	1.6456558178368652	0.004986301185939362	6.777431062671987E-4	0.004707740575191276	0.8436749906238505	0.7536986887060426	0.08964343480903364	4.354546081242024	2.518724638971445	1.6563446581799581	14.205340409750582	7.029547821867256	0.8406750403388538	8.901883198313506	13.4334	3.2016	9.041	6.8248	13.0594	0.6926	25.6818	3.9781	9.4099	30.5639	13.7795	33.514	11.6086	16.6598	13.4112	12.1232	1.3722	0.5403	6.9124	29.4607	4.5034	8.5523	12.528	23.5996	15.0626	1.7832	7.4615	1.5987	16.489	5.9504	11.5688	51.1965	8.9147	7.2129	9.5754	34.2078	1.1032	2.2006	56.7596	2.4751	20.5277	4.2193	14.9114	6.0042	35.7842	27.9229	7.5959	26.9638	8.1796	21.8348	0.5	1.2	1.0	1.2	0.2778	0.9187	11.0924	20.3795	9.3186	51.261	9.8416	24.5689	0.5024	3.6143	32.939	6.7455	24.451	0.1031	5.8418	1.9234	9.8065	1.5323	25.7542	27.2451	3.7484	25.9739	0.0193	21.6441	6.274	3.5262	1.2497	4.2126	1.4509	1.3058	2.4146	2.1349	1.4176	2.0074	1.7615	3.8877	0.0	1.0	24.0	0.0	0.15172760847724	0.1771612777841063	0.24104998372977096	2.2631979058428	2.049424269045759	0.02705346616595607	0.2086114762702942	0.7663201053022388	0.7434211236300042	0.048434347827320874	38.58673491633891	38.81947195044827	0.3619215471358263	0.23540457104780052	0.2886768104554742	0.4218205410842219	11.449316815203142	74.20339097134604	63.97233000127077	1.4315998495834752	11.454183206627853	0.6092148904619328	0.4031075241919114	5.047581077202546	251.54674516726226	248.56639435818818	1.5707703336525465	2.3689557958849763	0.5	0.49538698344572546	0.0	0.01701473766407951	0.010709440374703689	0.580454647460273	1.395584665472892	0.826777482881241	0.0062220854806816234	0.4253714114446526	2.8011794453751426E-4	1.329201045133138E-4	0.0010385057617332285	0.12841819800291954	0.12826286274514384	7.194554511954531E-4	4.19696983732267E-6
20.0	1.0	1.0	0.08695078405085067	0.31810336464100875	0.5120317840963435	0.06224012928239086	0.06473293134493316	1.7998804507228154	0.005197064618902614	8.109237814042173E-4	0.004903848973704718	0.8475776950010412	0.678778691001965	0.13071760683438075	3.919188817964668	2.2875868958216388	1.521616417992193	12.868256951084847	7.7646153071687785	1.074307902837309	9.815718352381689	13.4334	3.2016	9.041	6.8248	13.0594	0.6926	25.6818	3.9781	9.4099	30.5639	13.7795	33.514	11.6086	16.6598	13.4112	12.1232	1.3722	0.5403	6.9124	29.4607	4.5034	8.5523	12.528	23.5996	15.0626	1.7832	7.4615	1.5987	16.489	5.9504	11.5688	51.1965	8.9147	7.2129	9.5754	34.2078	1.1032	2.2006	56.7596	2.4751	20.5277	4.2193	14.9114	6.0042	35.7842	27.9229	7.5959	26.9638	8.1796	21.8348	0.5	1.2	1.0	1.2	0.2778	0.9187	11.0924	20.3795	9.3186	51.261	9.8416	24.5689	0.5024	3.6143	32.939	6.7455	24.451	0.1031	5.8418	1.9234	9.8065	1.5323	25.7542	27.2451	3.7484	25.9739	0.0193	21.6441	6.274	3.5262	1.2497	4.2126	1.4509	1.3058	2.4146	2.1349	1.4176	2.0074	1.7615	3.8877	0.0	1.0	24.0	0.0	0.12869408397227314	0.16228677233901906	0.22031839035036266	2.233052645837137	2.036913640313664	0.02669414263912859	0.20735717916578514	1.118769847317307	1.0544261934042256	0.07062672297261592	34.7510932538821	34.93839255550963	0.3266453956142009	0.2133894935779964	0.25540792008517416	0.39068640772519125	10.518021327729235	67.39391126173255	57.9509083535155	1.3205099161244143	10.87276760876564	0.7674990528821716	0.5056163242590482	6.450359510215771	277.850547074789	274.08332198171865	1.6982992425671841	2.536724641955179	0.5	0.4967299831817772	0.0	0.016832480525647613	0.011752784803634122	0.6370756171242942	1.5291715123261327	0.9042599384431425	0.006816546844424203	0.46250233789840167	2.7352897874474317E-4	1.5903756017062077E-4	0.0012425785102456821	0.1338462416081417	0.13360585567348243	7.498596648312854E-4	4.3717616687008805E-6
21.0	0.9999999999999998	1.0	0.08326157034938754	0.2824800872197976	0.493568916641672	0.06730387853302958	0.06894107662063201	1.964874442352049	0.005477336536200553	8.99634713444783E-4	0.005167046195180582	0.850345722651158	0.6175500113296797	0.2353413804459314	3.559765925153352	2.034768624211896	1.3878359843801116	11.389344028525954	9.022489873126185	1.363871905261032	11.392799498914355	13.4334	3.2016	9.041	6.8248	13.0594	0.6926	25.6818	3.9781	9.4099	30.5639	13.7795	33.514	11.6086	16.6598	13.4112	12.1232	1.3722	0.5403	6.9124	29.4607	4.5034	8.5523	12.528	23.5996	15.0626	1.7832	7.4615	1.5987	16.489	5.9504	11.5688	51.1965	8.9147	7.2129	9.5754	34.2078	1.1032	2.2006	56.7596	2.4751	20.5277	4.2193	14.9114	6.0042	35.7842	27.9229	7.5959	26.9638	8.1796	21.8348	0.5	1.2	1.0	1.2	0.2778	0.9187	11.0924	20.3795	9.3186	51.261	9.8416	24.5689	0.5024	3.6143	32.939	6.7455	24.451	0.1031	5.8418	1.9234	9.8065	1.5323	25.7542	27.2451	3.7484	25.9739	0.0193	21.6441	6.274	3.5262	1.2497	4.2126	1.4509	1.3058	2.4146	2.1349	1.4176	2.0074	1.7615	3.8877	0.0	1.0	24.0	0.0	0.10758978973753193	0.14449763351601277	0.1956457084084318	2.1383069973989004	1.9634665072922355	0.025564620365649403	0.19998879965617805	1.9325900916681464	1.7748162866144503	0.1271549478549367	31.616399155039936	31.734245292964587	0.29770310569263997	0.19497477274736033	0.22803799858620905	0.35926201537953295	9.59327745842908	59.94570800731939	51.29077189806378	1.1949617654375901	10.161217755706069	0.9428332994473382	0.6275256532073479	8.188959693568286	322.86258211792193	318.12000112823563	1.9044455838293823	2.8045523657032345	0.5	0.49767941860164083	0.0	0.015779565210552262	0.012515781298834034	0.6784904996696118	1.6535822612901498	0.9871529198376693	0.007369998442635082	0.501746045916836	2.3713870091446383E-4	1.7643386343869056E-4	0.0013785102714114405	0.14106442062061625	0.1407766902923145	7.902902369957861E-4	4.606344933257755E-6
22.0	0.9999999999999998	1.0	0.07766330893567691	0.2455786752936205	0.46303007635877813	0.07146939592668333	0.07117204975135452	2.1235674952396812	0.005782203572298055	9.309152965944987E-4	0.005455124835552179	0.8523108362694953	0.5766767294764591	0.4835818943001856	3.3107390421651828	1.7812840319143202	1.2615471821717688	9.898128350299109	10.862832802265498	1.6946475397073482	13.711419654569202	13.4334	3.2016	9.041	6.8248	13.0594	0.6926	25.6818	3.9781	9.4099	30.5639	13.7795	33.514	11.6086	16.6598	13.4112	12.1232	1.3722	0.5403	6.9124	29.4607	4.5034	8.5523	12.528	23.5996	15.0626	1.7832	7.4615	1.5987	16.489	5.9504	11.5688	51.1965	8.9147	7.2129	9.5754	34.2078	1.1032	2.2006	56.7596	2.4751	20.5277	4.2193	14.9114	6.0042	35.7842	27.9229	7.5959	26.9638	8.1796	21.8348	0.5	1.2	1.0	1.2	0.2778	0.9187	11.0924	20.3795	9.3186	51.261	9.8416	24.5689	0.5024	3.6143	32.939	6.7455	24.451	0.1031	5.8418	1.9234	9.8065	1.5323	25.7542	27.2451	3.7484	25.9739	0.0193	21.6441	6.274	3.5262	1.2497	4.2126	1.4509	1.3058	2.4146	2.1349	1.4176	2.0074	1.7615	3.8877	0.0	1.0	24.0	0.0	0.08960866176803278	0.12596978800545983	0.17008779050836154	1.9945335674242666	1.8419799467628553	0.023850087653351205	0.18778342082421184	3.521637297780604	3.159078143280829	0.26127929749039025	29.52383018064153	29.514245339189955	0.27832593293736607	0.18208686386516987	0.2091749118196732	0.32912034929570394	8.720318742044132	52.4778744790182	44.57523121273701	1.0646287677401565	9.358375546477982	1.0968162740585121	0.7602722210862758	10.175002757910857	388.7177815628289	382.86259987257034	2.181346463325349	3.1551576875516694	0.5	0.4983518994532517	0.0	0.014102601526109182	0.01292023766635421	0.7004468448329305	1.7559244415830895	1.0668803096084158	0.007825148882302346	0.5390313329353424	1.849990526414045E-4	1.8256794230150436E-4	0.0014264415089717498	0.14891602724167852	0.14862542165710269	8.342677828222922E-4	4.863098050702175E-6
