time	cellMembrane	nucleus	Ctelo	Utelo	Cdc13	Rad17Utelo	Rad17	Rad24	RPA	Mec1	ssDNA	RPAssDNA	RPAssDNA1	RPAssDNA2	Mec1RPAssDNA	ExoXI	ExoXA	Exo1I	Exo1A	Rad9I	Rad9A	Rad53I	Rad53A	Chk1I	Chk1A	Dun1I	Dun1A	ATP	ADP	Rad9Kin	recovery	G1	S	G2	M	G1cyclin	Scyclin	G2cyclin	Mcyclin	G1CdkI	G1CdkA	SCdkI	SCdkA	G2CdkI	G2CdkA	MCdkI	MCdkA	G1Soff	G1Son	SG2off	SG2on	G2Moff	G2Mon	MG1off	MG1on	sink	budscar	kalive	Capping	Uncapping	Rad17binding	ExoXactivation	ExoXactivity	Exo1activation	Exo1Rad24dependentActivation	Exo1Rad17independentActivity	Exo1Rad17dependentActivity	RPAbinding1	RPAbinding2	RPAbinding	Mec1binding	Rad9activation	ExoXinhibition	ExoXinhibition2	Rad53activation	Chk1Activation	Exo1inhibition	Dun1activation	Chk1cellArrest	Dun1cellArrest	SDNArepair1	G2DNArepair1	SDNArepair2	G2DNArepair2	Recovery	G1cyclinSynthesis	ScyclinSynthesis	G2cyclinSynthesis	McyclinSynthesis	G1toSGenesOn	StoG2GenesOn	G2toMGenesOn	MtoG1GenesOn	G1cyclinDegradation	ScyclinDegradation	G2cyclinDegradation	McyclinDegradation	G1toSProgession	StoG2Progession	G2toMProgession	MtoG1Progession
86.0	1.0	1.0	63.83566194617895	0.16370149130183365	300.164338053822	6.36562519173775E-4	69.99936343748091	70.0	3999.903189286693	3999.967523029294	3.0126212887427296E-4	5.239070586308649E-5	0.03644359320345747	0.027837758687870515	0.03247697070697776	69.99956002387624	4.3997612372744714E-4	32.8837028407696	637.116297159229	20.0	0.0	6900.0	0.0	60.0	0.0	3000.0	0.0	9999.999363437491	1000.0006365625188	0.0	0.0	1.0	0.0	0.0	0.0	13.073791183001516	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0245686748875192	0.024576729849278896	8.021299959224299E-6	4.455909626985453E-4	8.402169290887687E-11	0.0016441851420384802	1.150929599426936	0.0031289066393300397	1.2166930653790387E-5	0.001205019350095503	0.0010979074472301583	8.38646244539616E-4	8.382444878437057E-4	0.0	0.0	4.3997612372744714E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015688549419601818	0.0	0.0	0.0	0.0	0.0	0.0	0.0
87.0	1.0	1.0	63.83565389540961	0.16370152077092692	300.1643461045914	6.445838194274507E-4	69.99935541618066	70.0	3999.9019852607476	3999.9666815954624	3.007669336663712E-4	5.2787820558936236E-5	0.03654902190906044	0.028094524981622793	0.03331840453854664	69.99955440903734	4.455909626253916E-4	31.751093746795462	638.2489062532031	20.0	0.0	6900.0	0.0	60.0	0.0	3000.0	0.0	9999.99935541619	1000.000644583819	0.0	0.0	1.0	0.0	0.0	0.0	13.21801608133713	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.024568679969266236	0.024576726749732696	8.021300481882684E-6	4.512058013919694E-4	8.61662173774288E-11	0.0015875546873397731	1.111288281137841	0.003134469497520904	1.2342147532142478E-5	0.0012030382550729057	0.0010992737248093128	8.449904131535951E-4	8.445980937191396E-4	0.0	0.0	4.4559096262539166E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015861619297604553	0.0	0.0	0.0	0.0	0.0	0.0	0.0
88.0	1.0	1.0	63.835645852235565	0.16370154264438064	300.16435414776544	6.526051200130622E-4	69.99934739488009	70.0	3999.9007831984914	3999.965833882999	3.002804272006224E-4	5.3175597791725746E-5	0.036651159673209054	0.028346349233570756	0.03416611700146001	69.9995487941988	4.5120580116164174E-4	30.65749496032728	639.3425050396713	20.0	0.0	6900.0	0.0	60.0	0.0	3000.0	0.0	9999.999347394889	1000.0006526051195	0.0	0.0	1.0	0.0	0.0	0.0	13.362068013595144	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.024568683910421697	0.024576723653110692	8.02130063235784E-6	4.5682063941698315E-4	8.833776480530492E-11	0.0015328747480163642	1.0730123236114548	0.003139840630593507	1.2517145766925996E-5	0.0012010919159389474	0.0011005625884069439	8.511853857434662E-4	8.50802297452829E-4	0.0	0.0	4.5120580116164174E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01603448161631417	0.0	0.0	0.0	0.0	0.0	0.0	0.0
89.0	1.0	1.0	63.83563781559525	0.16370155798413039	300.1643621844058	6.606264205850914E-4	69.99933937357952	70.0	3999.8995830653503	3999.9649800396646	2.9980251791232305E-4	5.3554242407350095E-5	0.036750116613334285	0.028593303455025417	0.03501996033605283	69.99954317936091	4.5682063905145605E-4	29.601562854424564	640.3984371455741	20.0	0.0	6900.0	0.0	60.0	0.0	3000.0	0.0	9999.999339373588	1000.0006606264201	0.0	0.0	1.0	0.0	0.0	0.0	13.505947187210362	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.02456868687045001	0.02457672055900417	8.021300462684284E-6	4.6243547653172746E-4	9.053633508778722E-11	0.0014800781427212282	1.0360546999048597	0.00314502665673998	1.269192381839302E-5	0.0011991799663994432	0.0011017777494249112	8.572344371247746E-4	8.56860376647822E-4	0.0	0.0	4.568206390514561E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016207136624652434	0.0	0.0	0.0	0.0	0.0	0.0	0.0
90.0	1.0	1.0	63.835629784575474	0.1637015677036442	300.1643702154256	6.68647720846326E-4	69.99933135227926	70.0	3999.8983848271237	3999.964120209963	2.993331112033029E-4	5.392395640036387E-5	0.03684599884973878	0.02883546002980946	0.035879790037613775	69.9995375645239	4.624354760499028E-4	28.58200008051453	641.417999919484	20.0	0.0	6900.0	0.0	60.0	0.0	3000.0	0.0	9999.999331352286	1000.0006686477203	0.0	0.0	1.0	0.0	0.0	0.0	13.649653809368822	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.02456868898652111	0.024576717467061557	8.021300017621666E-6	4.6805031252815686E-4	9.276192812977598E-11	0.0014291000040257266	1.0003700028180085	0.003150033964204664	1.2866480512679156E-5	0.0011973020280273692	0.0011029227471085628	8.631407963701352E-4	8.627755632848875E-4	0.0	0.0	4.624354760499028E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016379584571242584	0.0	0.0	0.0	0.0	0.0	0.0	0.0
91.0	1.0	1.0	63.83562175839074	0.1637015725886796	300.1643782416103	6.76669020541107E-4	69.99932333097954	70.0	3999.8971884499933	3999.963254535191	2.98872109869661E-4	5.428493880222819E-5	0.036938908662318456	0.029072891592925	0.0367454648098452	69.999531949688	4.680503119462944E-4	27.597553974432312	642.4024460255662	20.0	0.0	6900.0	0.0	60.0	0.0	3000.0	0.0	9999.999323330987	1000.0006766690201	0.0	0.0	1.0	0.0	0.0	0.0	13.793188087008081	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.024568690376627424	0.024576714376980432	8.021299335671857E-6	4.736651472273131E-4	9.501454384459758E-11	0.0013798776987216158	0.9659143891051309	0.0031548687194759865	1.3040815018359937E-5	0.0011954577119737745	0.0011040009568189814	8.689076450389424E-4	8.685510419344173E-4	0.0	0.0	4.6805031194629444E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016551825704409696	0.0	0.0	0.0	0.0	0.0	0.0	0.0
92.0	1.0	1.0	63.83561373636537	0.16370157331513857	300.16438626363566	6.846903194495188E-4	69.99931530968064	70.0	3999.895993900535	3999.9623831534846	2.984194144873388E-4	5.463738558659092E-5	0.03702894464085117	0.029305670918912025	0.037616846516673325	69.99952633485339	4.736651465593989E-4	26.64701501736173	643.3529849826368	20.0	0.0	6900.0	0.0	60.0	0.0	3000.0	0.0	9999.99931530969	1000.0006846903191	0.0	0.0	1.0	0.0	0.0	0.0	13.936550226817529	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.024568691142265064	0.024576711288500665	8.021298449953842E-6	4.7927998047525767E-4	9.729418215295737E-11	0.0013323507508680866	0.9326455256076607	0.0031595368751594507	1.3214926824196892E-5	0.0011936466205100496	0.0011050155978806887	8.745381156780358E-4	8.741899482408643E-4	0.0	0.0	4.7366514655939896E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016723860272181035	0.0	0.0	0.0	0.0	0.0	0.0	0.0
93.0	1.0	1.0	63.83560571791815	0.16370157046442635	300.16439428208287	6.927116173823918E-4	69.99930728838271	70.0	3999.894801145726	3999.961506199869	2.9797492375982184E-4	5.4981489590080324E-5	0.03711620182910531	0.029533870819226083	0.03849380013266895	69.9995207200202	4.7927997973332267E-4	25.729215349785644	644.270784650213	20.0	0.0	6900.0	0.0	60.0	0.0	3000.0	0.0	9999.999307288394	1000.0006927116169	0.0	0.0	1.0	0.0	0.0	0.0	14.079740435238667	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.02456869137074012	0.024576708201398487	8.021297388956277E-6	4.848948121395744E-4	9.960084298202097E-11	0.0012864607674892823	0.9005225372424975	0.0031640441775476437	1.3388815718018153E-5	0.0011918683484187054	0.0011059697410281814	8.80035290569132E-4	8.796953676554004E-4	0.0	0.0	4.792799797333227E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0168956885222864	0.0	0.0	0.0	0.0	0.0	0.0	0.0
94.0	1.0	1.0	63.83559770254912	0.1637015645366628	300.1644022974519	7.007329141770044E-4	69.99929926708592	70.0	3999.893610152953	3999.960623806309	2.9753853483179286E-4	5.531744044721607E-5	0.03720077186301468	0.029757564048009683	0.039376193692315514	69.99951510518859	4.848948113339675E-4	24.843027336620146	645.1569726633784	20.0	0.0	6900.0	0.0	60.0	0.0	3000.0	0.0	9999.999299267098	1000.0007007329136	0.0	0.0	1.0	0.0	0.0	0.0	14.222758918465422	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.024568691137152567	0.02457670511548141	8.021296177184876E-6	4.905096421063605E-4	1.0193452626460792E-10	0.0012421513668310073	0.8695059567817051	0.003168396173901961	1.3562481766680694E-5	0.0011901224842479601	0.0011068663154733174	8.854022007008036E-4	8.850703343944589E-4	0.0	0.0	4.848948113339675E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017067310702158504	0.0	0.0	0.0	0.0	0.0	0.0	0.0
95.0	1.0	1.0	63.835589689828225	0.16370155596204677	300.1644103101728	7.087542096933849E-4	69.99929124579042	70.0	3999.8924208900153	3999.9597361017627	2.971101435721454E-4	5.564542453815452E-5	0.03728274310315914	0.029976823215674502	0.040263898238340035	69.99950949035869	4.905096412459837E-4	23.987362181769672	646.0126378182289	20.0	0.0	6900.0	0.0	60.0	0.0	3000.0	0.0	9999.999291245804	1000.0007087542092	0.0	0.0	1.0	0.0	0.0	0.0	14.365605882444434	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.024568690506102765	0.024576702030583864	8.021294835719232E-6	4.961244702776377E-4	1.0429523193848486E-10	0.0011993681090884836	0.8395576763619386	0.0031725982194597073	1.3735925297063931E-5	0.0011884086114437686	0.0011077081156143026	8.906418249445872E-4	8.903178306036285E-4	0.0	0.0	4.905096412459837E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01723872705893332	0.0	0.0	0.0	0.0	0.0	0.0	0.0
96.0	1.0	1.0	63.83558167938552	0.1637015451106318	300.1644183206155	7.167755038111306E-4	69.9992832244963	70.0	3999.891233325131	3999.958843212232	2.966896448294022E-4	5.59656249480902E-5	0.037362200761783086	0.03019172070975131	0.04115678776930267	69.99950387553056	4.961244693701483E-4	23.16116859040076	646.8388314095979	20.0	0.0	6900.0	0.0	60.0	0.0	3000.0	0.0	9999.99928322451	1000.0007167755033	0.0	0.0	1.0	0.0	0.0	0.0	14.508281532875358	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.024568689533159396	0.024576698946563422	8.021293382691843E-6	5.017392965691261E-4	1.0668295994574537E-10	0.001158058429520038	0.8106409006640266	0.0031766554841792	1.3909146878046526E-5	0.0011867263093714728	0.0011084978074058244	8.957570894164625E-4	8.9544078570805E-4	0.0	0.0	4.961244693701483E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01740993783945043	0.0	0.0	0.0	0.0	0.0	0.0	0.0
97.0	1.0	1.0	63.83557367090281	0.16370153230073475	300.1644263290982	7.247967964266729E-4	69.99927520320368	70.0	3999.8900474269412	3999.957945260815	2.9627693266225764E-4	5.627822143722996E-5	0.037439227024576575	0.030402328622501387	0.042054739186622635	69.99949826070433	5.01739295621111E-4	22.36343147729096	647.6365685227078	20.0	0.0	6900.0	0.0	60.0	0.0	3000.0	0.0	9999.99927520322	1000.0007247967958	0.0	0.0	1.0	0.0	0.0	0.0	14.650786075211153	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.024568688266122195	0.024576695863297582	8.021291833700124E-6	5.073541209083296E-4	1.0909771023226696E-10	0.001118171573864548	0.7827201017051836	0.003180572959234712	1.408214730342066E-5	0.0011850751542379465	0.001109237934408745	9.00750867006467E-4	9.00442075931982E-4	0.0	0.0	5.017392956211111E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017580943290253382	0.0	0.0	0.0	0.0	0.0	0.0	0.0
98.0	1.0	1.0	63.83556566410635	0.16370151780616907	300.16443433589467	7.328180874509225E-4	69.99926718191266	70.0	3999.8888631645127	3999.9570423677606	2.958719005476784E-4	5.658339042034596E-5	0.03751390116743618	0.03060871868481763	0.04295763224120159	69.99949264588004	5.073541199254547E-4	21.593170719665945	648.4068292803329	20.0	0.0	6900.0	0.0	60.0	0.0	3000.0	0.0	9999.99926718193	1000.0007328180868	0.0	0.0	1.0	0.0	0.0	0.0	14.793119714658385	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.024568686746108064	0.024576692780680944	8.021290202160835E-6	5.129689432328872E-4	1.1153948274723528E-10	0.0010796585359832973	0.7557609751883081	0.003184355463272281	1.425492757569991E-5	0.001183454719923977	0.0011099309235367112	9.056259770606227E-4	9.053245239716292E-4	0.0	0.0	5.073541199254547E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01775174365759006	0.0	0.0	0.0	0.0	0.0	0.0	0.0
99.0	1.0	1.0	63.835557658760685	0.1637015018624668	300.16444234124026	7.408393768072459E-4	69.9992591606233	70.0	3999.8876805073373	3999.956134650522	2.954744415687411E-4	5.688130495499317E-5	0.037586299668415084	0.030810962205975633	0.04386534947979037	69.99948703105777	5.129689422200265E-4	20.849439952992427	649.1505600470063	20.0	0.0	6900.0	0.0	60.0	0.0	3000.0	0.0	9999.99925916064	1000.0007408393761	0.0	0.0	1.0	0.0	0.0	0.0	14.935282656177518	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.024568685008485427	0.024576689698622863	8.021288499614958E-6	5.185837634891573E-4	1.1400827744272696E-10	0.0010424719976496214	0.7297303983547349	0.0031880076484366907	1.4427488890778962E-5	0.0011818645787355926	0.0011105790905160304	9.103851852006238E-4	9.100908988066083E-4	0.0	0.0	5.129689422200265E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01792233918741302	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100.0	1.0	1.0	63.835549654663296	0.16370148467223058	300.1644503453377	7.488606644297239E-4	69.99925113933567	70.0	3999.8864994253368	3999.9552222238103	2.950844485841579E-4	5.717213473755249E-5	0.03765649631506431	0.031009130018824778	0.0447777761912308	69.99948141623754	5.185837624505032E-4	20.131325408247495	649.8686745917513	20.0	0.0	6900.0	0.0	60.0	0.0	3000.0	0.0	9999.999251139352	1000.0007488606637	0.0	0.0	1.0	0.0	0.0	0.0	15.077275104483215	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.024568683083677906	0.024576686617045367	8.021286735989956E-6	5.241985816309975E-4	1.1650409427334497E-10	0.0010065662704123748	0.7045963892886624	0.0031915340061793316	1.4599832623405286E-5	0.0011803043020821432	0.0011111846450742127	9.150312032679368E-4	9.147439156366256E-4	0.0	0.0	5.185837624505032E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018092730125379857	0.0	0.0	0.0	0.0	0.0	0.0	0.0
