time	Cell	UbE	UbE2	Wee1	Cdc25	G2K	R	G1K	IE	PG2	G1R	G2R	PG2R	SPF	MPF	IEB	UbEB	UbE2B	Wee1B	Cdc25B	Rum1Total	Cdc13Total	Cig2Total	mu	Mass	k1	k2prime	k3	k4	k5	k6prime	k7	k7r	k8	k8r	kc	kcr	ki	kir	kp	ku	kur	ku2	kur2	kw	kwr	V2	V2prime	V6	V6prime	V25	V25prime	Vw	Vwprime	Kmc	Kmcr	Kmi	Kmir	Kmp	Kmu	Kmur	Kmu2	Kmur2	Kmw	Kmwr	alpha	beta	Cig1	k2	k6	kwee	k25	G2K_Creation	G1K_Creation	Cdc2Phos	G2R_Creation	PG2R_Creation	Rum1DegInG2R	Rum1Deg	Rum1DegInPG2R	RumDegInG1R	G2K_dissoc	PG2_dissoc	G1K_Dissociation	PG2R_Dissociation	G2R_Dissociation	G1R_Dissociation	G1R_Binding	G2R_Dissociation_UbE	PG2R_Dissociation_UbE	Rum1_Production	Rum1_Deg_SPF	IE_Reaction	UbE_Reaction	UbE2_Reaction	Wee1_Reaction	Cdc25_Reaction
87.0	1.0	1.5003306483465036E-4	0.026031280621998356	0.9373150143462685	0.06268498549852948	0.0919192591183333	4.424170056665232E-4	0.009271860538925264	0.007492481577342582	0.33856891742184236	2.1997503195718944E-4	0.012244204691603236	0.04431354702139922	0.11116567012415673	0.10884770498942542	0.9925075184226574	0.9998499669351654	0.9739687193780017	0.06268498565373148	0.9373150145014705	0.057220143750626166	0.48704592825317816	0.009491835570882453	0.00495	0.3768729811098913	0.015	0.05	0.09375	0.1875	0.00175	0.0	100.0	0.1	10.0	0.1	1.0	0.25	0.4	0.1	6.5	0.2	0.1	1.0	0.3	1.0	0.25	0.25	0.0075	7.5	0.0375	0.5	0.025	0.35	0.035	0.1	0.1	0.01	0.01	0.001	0.01	0.01	0.05	0.05	0.1	0.1	0.25	0.05	0.0	0.0075363830182224026	0.23175843164166274	0.33025422951907457	0.0547753681118015	0.015	0.00175	0.011811487015093797	0.0028422438690615037	0.010547509963612867	0.002295788379675607	8.29531885624731E-5	0.008308790066512353	4.124531849197302E-5	6.927387434669919E-4	0.002551585039755916	0.002148831856901541	0.002215677351069961	6.122102345801619E-4	0.0	1.9022784570170165E-5	9.22770163094377E-5	3.33963863249273E-4	0.09375	0.08352568155416226	2.721978417544249E-4	5.504055045528391E-6	8.199334562112304E-4	-0.002025707636807164	0.002025707784980013
88.0	1.0	1.5576495899755934E-4	0.02687985402456177	0.9352157419302151	0.06478425792352117	0.09392529111739306	4.2795076086599534E-4	0.008908060121662913	0.007775572332207901	0.34554667654730953	1.9932476060358493E-4	0.012089355540373149	0.0439661159156951	0.11342963997517426	0.11120262494475854	0.9922244276677921	0.9998442350410024	0.9731201459754383	0.06478425806978494	0.9352157420764788	0.056682746977537835	0.49552743912077085	0.009107384882266497	0.00495	0.3787431271592479	0.015	0.05	0.09375	0.1875	0.00175	0.0	100.0	0.1	10.0	0.1	1.0	0.25	0.4	0.1	6.5	0.2	0.1	1.0	0.3	1.0	0.25	0.25	0.0075	7.5	0.0375	0.5	0.025	0.35	0.035	0.1	0.1	0.01	0.01	0.001	0.01	0.01	0.05	0.05	0.1	0.1	0.25	0.05	0.0	0.007537773002556907	0.23809091065829222	0.32959295870801775	0.05577252251367256	0.015	0.00175	0.011685104799633927	0.0028106044257875324	0.010391084722744201	0.0022667541638199656	8.024076766237413E-5	0.008243646734192832	3.7373392613172174E-5	7.079875236419835E-4	0.002604652409601574	0.0021209281465655403	0.002198305795784755	6.044677770186574E-4	0.0	1.8189635008698248E-5	9.112681781053649E-5	3.314066015766141E-4	0.09375	0.08368839552259891	2.9420576425136236E-4	5.955919333035676E-6	8.777714371597106E-4	-0.0021741701168285776	0.0021741702530083534
89.0	1.0	1.619684902649425E-4	0.027788146632053628	0.9329635818055599	0.06703641805656656	0.09604639570039086	4.137573486606522E-4	0.008566974403001509	0.008081618632132288	0.352432400980266	1.8141883156752963E-4	0.011940522731513133	0.0435517968034462	0.11580975935015454	0.11366801574940416	0.9919183813678677	0.999838031509735	0.9722118533679464	0.06703641819444006	0.9329635819434334	0.056087495715187514	0.5039711162156162	0.008748393234569038	0.00495	0.38062255338102546	0.015	0.05	0.09375	0.1875	0.00175	0.0	100.0	0.1	10.0	0.1	1.0	0.25	0.4	0.1	6.5	0.2	0.1	1.0	0.3	1.0	0.25	0.25	0.0075	7.5	0.0375	0.5	0.025	0.35	0.035	0.1	0.1	0.01	0.01	0.001	0.01	0.01	0.05	0.05	0.1	0.1	0.25	0.05	0.0	0.007539277358889248	0.2448690442417002	0.3288835282687514	0.056842298576869114	0.015	0.00175	0.011555009730758039	0.0027799379301892456	0.010226969900825653	0.0022388480121587123	7.757950287387229E-5	0.008165961900646163	3.401603091891181E-5	7.241204165068744E-4	0.0026570856212494963	0.0020977868341060897	0.0021775898401723104	5.970261365756567E-4	0.0	1.7304602993542822E-5	9.002291268299937E-5	3.283490755791671E-4	0.09375	0.0838540183271658	3.181880920714933E-4	6.448711301073207E-6	9.395465142150866E-4	-0.0023319079309187807	0.002331908055924925
90.0	1.0	1.68689663016905E-4	0.028760636695120263	0.9305479466078024	0.0694520532622061	0.09828650193900185	3.998590979445413E-4	0.008244705888255799	0.00841283575196631	0.35921756435910124	1.657527844108321E-4	0.011797312838012513	0.04307861615760568	0.11830855662902086	0.1162473801569569	0.9915871642480337	0.9998313103369831	0.9712393633048797	0.06945205339219762	0.930547946737794	0.055441540877973566	0.5123799952937212	0.00841045867266663	0.00495	0.38251130582595816	0.015	0.05	0.09375	0.1875	0.00175	0.0	100.0	0.1	10.0	0.1	1.0	0.25	0.4	0.1	6.5	0.2	0.1	1.0	0.3	1.0	0.25	0.25	0.0075	7.5	0.0375	0.5	0.025	0.35	0.035	0.1	0.1	0.01	0.01	0.001	0.01	0.01	0.05	0.05	0.1	0.1	0.25	0.05	0.0	0.007540907243281599	0.25212625133733496	0.3281226031814577	0.057989725299547906	0.015	0.00175	0.011419094993867725	0.002750343916744117	0.010055779509285975	0.0022119961571273462	7.49735808646015E-5	0.008077240529551066	3.107864707703102E-5	7.4116939438863E-4	0.0027088263329895206	0.002078706788984787	0.002153930807880284	5.898656419006257E-4	0.0	1.6391928151876905E-5	8.896244183142756E-5	3.248518486134364E-4	0.09375	0.08402266387171844	3.4463912024487037E-4	6.992795584118269E-6	0.0010063611715965537	-0.0025015861751615104	0.0025015862897622004
91.0	1.0	1.7598567341021114E-4	0.029802973442508516	0.9279554437936188	0.07204455608397496	0.10065148014121969	3.8626500438562614E-4	0.007937897178127132	0.008771975151471316	0.3658925480835736	1.5192687122810424E-4	0.011659472419036107	0.0425532300749956	0.12093058183993016	0.11894610754539837	0.9912280248485287	0.9998240143265897	0.9701970265574915	0.07204455620638117	0.927955443916025	0.054750894369645434	0.520756730718825	0.008089824049355236	0.00495	0.384409430773299	0.015	0.05	0.09375	0.1875	0.00175	0.0	100.0	0.1	10.0	0.1	1.0	0.25	0.4	0.1	6.5	0.2	0.1	1.0	0.3	1.0	0.25	0.25	0.0075	7.5	0.0375	0.5	0.025	0.35	0.035	0.1	0.1	0.01	0.01	0.001	0.01	0.01	0.05	0.05	0.1	0.1	0.25	0.05	0.0	0.007542676525801975	0.2599046893147198	0.3273059647949899	0.05922116413988811	0.015	0.00175	0.01127524716804646	0.0027218671999131878	0.009877825661517388	0.00218615107856927	7.24246883223049E-5	0.007978730639061675	2.8486288355269544E-5	7.591815565484014E-4	0.0027598091333958406	0.002063096699893323	0.00212766150374978	5.829736209518054E-4	0.0	1.5468631760408834E-5	8.79436289182992E-5	3.209652495837199E-4	0.09375	0.08419428939719242	3.7414155533501553E-4	7.600360076449094E-6	0.0010794631480964684	-0.0026861676693442915	0.002686167774108114
92.0	1.0	1.8392710163666072E-4	0.030922148906090557	0.9251695219314581	0.07483047795323751	0.10314922588992416	3.729745676820778E-4	0.007643652408563985	0.009162427747602914	0.37244654826199314	1.3962273408555832E-4	0.011526834129075831	0.041981047759831906	0.12368246640516481	0.12177155330302382	0.9908375722523971	0.9998160728983634	0.9690778510939094	0.07483047806854193	0.9251695220467625	0.054020479190675375	0.529103656040825	0.007783275142649543	0.00495	0.3863169747319562	0.015	0.05	0.09375	0.1875	0.00175	0.0	100.0	0.1	10.0	0.1	1.0	0.25	0.4	0.1	6.5	0.2	0.1	1.0	0.3	1.0	0.25	0.25	0.0075	7.5	0.0375	0.5	0.025	0.35	0.035	0.1	0.1	0.01	0.01	0.001	0.01	0.01	0.05	0.05	0.1	0.1	0.25	0.05	0.0	0.007544602322146891	0.26825653621170076	0.3264283994084093	0.06054447702778782	0.015	0.00175	0.011121255222137284	0.0026945203803959627	0.009693204256286711	0.0021612813992017183	6.993273144038959E-5	0.007871446454968482	2.6179262641042183E-5	7.78219889176776E-4	0.0028099610928930276	0.0020504597191275983	0.0020990523879915956	5.763417064537916E-4	0.0	1.4546606117406417E-5	8.696537953722755E-5	3.167303104149873E-4	0.09375	0.08436882713798431	4.073971669611917E-4	8.286013126667432E-6	0.0011603005325159094	-0.0028890285525954296	0.002889028648240116
93.0	1.0	1.9260082019915384E-4	0.03212673168388628	0.9221699891084933	0.0778300107829785	0.1057898189649849	3.5998269679642976E-4	0.007359467123966644	0.009588362313336025	0.37886738345975624	1.2858556665113751E-4	0.0113992817469658	0.04136635548477582	0.12657305491896437	0.12473318813797271	0.990411637686664	0.9998073991798009	0.9678732683161138	0.07783001089150665	0.9221699892170215	0.05325420549518919	0.5374228396564827	0.007488052690617781	0.00495	0.388233984441629	0.015	0.05	0.09375	0.1875	0.00175	0.0	100.0	0.1	10.0	0.1	1.0	0.25	0.4	0.1	6.5	0.2	0.1	1.0	0.3	1.0	0.25	0.25	0.0075	7.5	0.0375	0.5	0.025	0.35	0.035	0.1	0.1	0.01	0.01	0.001	0.01	0.01	0.05	0.05	0.1	0.1	0.25	0.05	0.0	0.007546705698898294	0.2772457351910014	0.3254835465691754	0.06196925512191479	0.015	0.00175	0.01095471592464434	0.0026683222577655553	0.00950193469412743	0.0021373653275560877	6.749675564933058E-5	0.007756191653395465	2.4109793747088282E-5	7.983646296684704E-4	0.0028592006418824275	0.002040380873398137	0.0020683177742387908	5.6996408734829E-4	0.0	1.3634251557588022E-5	8.602702452317411E-5	3.1217971067961037E-4	0.09375	0.0845466513763894	4.4526781211831623E-4	9.067905405279152E-6	0.001250591470145876	-0.003114099822542696	0.0031140999096353483
94.0	1.0	2.0211396471809729E-4	0.033427180137957146	0.9189323728547564	0.08106762704320411	0.10858576793660135	3.472785833706581E-4	0.007083165466227315	0.010054911291770255	0.38514120637930616	1.186104079786024E-4	0.01127672820188301	0.04071243231685425	0.1296136196221235	0.12784282825556667	0.9899450887082297	0.9997978860352819	0.9665728198620429	0.08106762714524363	0.9189323729567959	0.05245504951008652	0.5457161348346448	0.007201775874205917	0.00495	0.3901605068739293	0.015	0.05	0.09375	0.1875	0.00175	0.0	100.0	0.1	10.0	0.1	1.0	0.25	0.4	0.1	6.5	0.2	0.1	1.0	0.3	1.0	0.25	0.25	0.0075	7.5	0.0375	0.5	0.025	0.35	0.035	0.1	0.1	0.01	0.01	0.001	0.01	0.01	0.05	0.05	0.1	0.1	0.25	0.05	0.0	0.007549012636444138	0.28695033177950524	0.32446369744924825	0.06350712284552196	0.015	0.00175	0.010772929848672577	0.0026432783461354933	0.009303886023221745	0.0021143865378530644	6.51147343819984E-5	0.007633581059410172	2.223945149598795E-5	8.197153342913943E-4	0.0029074358337727218	0.002032516680583062	0.002035621615842713	5.638364100941505E-4	0.0	1.2737275891053648E-5	8.512816369376082E-5	3.073386660203094E-4	0.09375	0.08472818386775112	4.888295524358294E-4	9.968685316953316E-6	0.0013524145461316917	-0.0033660448448197267	0.003366044923884648
95.0	1.0	2.125992420067828E-4	0.034836259628074025	0.9154270792559683	0.08457292064829974	0.11155235595712457	3.348470974791415E-4	0.006812843695859827	0.010568420320307335	0.39125211300957435	1.0953156236244977E-4	0.011159102471310155	0.04002165256991745	0.13281817253156825	0.13111496160760328	0.9894315796796926	0.9997874007579932	0.965163740371926	0.08457292074403167	0.9154270793517003	0.0516251337010692	0.5539852240079265	0.006922375258222277	0.00495	0.3920965892335691	0.015	0.05	0.09375	0.1875	0.00175	0.0	100.0	0.1	10.0	0.1	1.0	0.25	0.4	0.1	6.5	0.2	0.1	1.0	0.3	1.0	0.25	0.25	0.0075	7.5	0.0375	0.5	0.025	0.35	0.035	0.1	0.1	0.01	0.01	0.001	0.01	0.01	0.05	0.05	0.1	0.1	0.25	0.05	0.0	0.007551555316186644	0.2974655874745024	0.32335952996563	0.06517213730794238	0.015	0.00175	0.010572780957771876	0.0026193880137893024	0.00909879818539196	0.002092331713370654	6.278383077733902E-5	0.007504059856859522	2.0537167942959334E-5	8.423937866611689E-4	0.002954561973966709	0.002026586552360904	0.0020010826284958725	5.579551235655077E-4	0.0	1.1859453135132321E-5	8.426857959109372E-5	3.02225723226935E-4	0.09375	0.08491392948203039	5.394472823155513E-4	1.1017198995026938E-5	0.0014683280478625799	-0.0036504858552065395	0.003650485926676203
96.0	1.0	2.242221700522966E-4	0.03636959833022839	0.9116182937557137	0.08838170615458728	0.11470810983492717	3.226674760990496E-4	0.006546819182410758	0.011136785922387099	0.3971816329309807	1.012143949898166E-4	0.01104634245928936	0.03929557221822205	0.1362038962770789	0.13456719148147622	0.9888632140776129	0.9997757778299478	0.9636304016697717	0.08838170624428632	0.9116182938454127	0.05076579654860028	0.5622316574434192	0.006648033577400575	0.00495	0.3940422789595029	0.015	0.05	0.09375	0.1875	0.00175	0.0	100.0	0.1	10.0	0.1	1.0	0.25	0.4	0.1	6.5	0.2	0.1	1.0	0.3	1.0	0.25	0.25	0.0075	7.5	0.0375	0.5	0.025	0.35	0.035	0.1	0.1	0.01	0.01	0.001	0.01	0.01	0.05	0.05	0.1	0.1	0.25	0.05	0.0	0.007554373876237683	0.3089081275393294	0.3221597625330498	0.06698131042342896	0.015	0.00175	0.010350591175200697	0.002596623382923916	0.008886202283251664	0.0020711892111167553	6.0500151768571804E-5	0.007367919790916635	1.897769906059061E-5	8.665479483295766E-4	0.003000458551935225	0.0020223656549770708	0.001964778610911103	5.52317122964468E-4	0.0	1.1003016721671568E-5	8.344820090243067E-5	2.968534442171479E-4	0.09375	0.08510404989374502	5.988779609335457E-4	1.2250559176351598E-5	0.0016015302732586556	-0.003974297669668073	0.003974297734037818
97.0	1.0	2.3719094571250413E-4	0.03804643088082857	0.9074625445510883	0.09253745536500181	0.11807542322489442	3.1071830917702993E-4	0.006283584099784207	0.0117699162101453	0.40290807335361567	9.354894212692006E-5	0.010938391887189904	0.038534998099167765	0.13979172291752126	0.1382208268925752	0.9882300837898547	0.9997628090542875	0.9619535691191714	0.09253745544891168	0.9074625446349982	0.04987765723766162	0.5704568865648677	0.0063771330419111275	0.00495	0.3959976237260911	0.015	0.05	0.09375	0.1875	0.00175	0.0	100.0	0.1	10.0	0.1	1.0	0.25	0.4	0.1	6.5	0.2	0.1	1.0	0.3	1.0	0.25	0.25	0.0075	7.5	0.0375	0.5	0.025	0.35	0.035	0.1	0.1	0.01	0.01	0.001	0.01	0.01	0.05	0.05	0.1	0.1	0.25	0.05	0.0	0.007557518804335282	0.3214214904481832	0.32085070153359285	0.06895529129837585	0.015	0.00175	0.010101938811017303	0.0025749803972611503	0.008665591720704243	0.002050948478848107	5.8259682970693115E-5	0.0072253121435939555	1.7540426648797514E-5	8.923572313519864E-4	0.0030449853407884496	0.002019678966709145	0.0019267499049583883	5.469195943594952E-4	0.0	1.0169352057874177E-5	8.266710237662618E-5	2.912289727594847E-4	0.09375	0.08529918328537046	6.694165777253111E-4	1.3717582708805583E-5	0.001756078352596696	-0.00434599353339489	0.0043459935911253356
98.0	1.0	2.517701826832886E-4	0.03989060044352912	0.9029068201212624	0.09709317980040094	0.12168137663209391	2.9897617556394593E-4	0.0060217631731665855	0.012480366675116178	0.4084056757622631	8.644491531267604E-5	0.010835199901166145	0.03774003977724052	0.1436071012134987	0.14210166042020705	0.9875196333248838	0.9997482298173167	0.9601093995564709	0.09709317987873756	0.9029068201995991	0.048960660769283286	0.5786622920727637	0.006108208088479262	0.00495	0.39796267144426606	0.015	0.05	0.09375	0.1875	0.00175	0.0	100.0	0.1	10.0	0.1	1.0	0.25	0.4	0.1	6.5	0.2	0.1	1.0	0.3	1.0	0.25	0.25	0.0075	7.5	0.0375	0.5	0.025	0.35	0.035	0.1	0.1	0.01	0.01	0.001	0.01	0.01	0.05	0.05	0.1	0.1	0.25	0.05	0.0	0.0075610542693006965	0.3351836058098361	0.31941564833819763	0.07111926040519045	0.015	0.00175	0.009821426202130518	0.0025544632721653387	0.008436352724076984	0.0020315999814686523	5.605803291823986E-5	0.007076257458232597	1.6208421621126756E-5	9.200394922784797E-4	0.0030879774783288956	0.0020183962937148567	0.001887001988862026	5.417599950583073E-4	0.0	9.359145705383968E-6	8.192553447143877E-5	2.8535448888128255E-4	0.09375	0.08550017554735997	7.541043549292581E-4	1.5483241014046557E-5	0.0019371916486745078	-0.00477623807148643	0.0047762381230083695
99.0	1.0	2.683001973447606E-4	0.04193192199595074	0.8978860905270245	0.10211390940006213	0.1255588134552729	2.8741438196621755E-4	0.005760074953429804	0.013284228028128486	0.4136435277079448	7.982778163245115E-5	0.010736722263271851	0.03691014349826702	0.14768100857902758	0.14624098984067013	0.9867157719718715	0.9997316998026552	0.9580680780040493	0.1021139094729755	0.8978860905999378	0.048014107925137536	0.5868492069247566	0.005839902735062255	0.00495	0.39993747026270754	0.015	0.05	0.09375	0.1875	0.00175	0.0	100.0	0.1	10.0	0.1	1.0	0.25	0.4	0.1	6.5	0.2	0.1	1.0	0.3	1.0	0.25	0.25	0.0075	7.5	0.0375	0.5	0.025	0.35	0.035	0.1	0.1	0.01	0.01	0.001	0.01	0.01	0.05	0.05	0.1	0.1	0.25	0.05	0.0	0.007565062797856104	0.3504169678947824	0.3178341185160127	0.07350410696502951	0.015	0.00175	0.009502376690436208	0.0025350686506387006	0.008197695537223793	0.002013135424363472	5.3890196618665794E-5	0.006920651905925066	1.4967709056084591E-5	9.498603086134395E-4	0.003129239263037334	0.002018428000027552	0.0018455071749133509	5.368361131635926E-4	0.0	8.57250566494605E-6	8.122397816479128E-5	2.7922755344227015E-4	0.09375	0.08570777901871837	8.570309799735137E-4	1.763534188886553E-5	0.002151678615063074	-0.005278536289338526	0.005278536335031919
100.0	1.0	2.872245020467018E-4	0.04420805778045898	0.8923200240105806	0.10767997592179855	0.1297477535089065	2.760042820268887E-4	0.0054972962975245905	0.014202382508274	0.41858414823746404	7.363568196671717E-5	0.010642923469223837	0.03604410865202149	0.15205128499516085	0.1506769609207797	0.985797617491726	0.9997127754979533	0.955791942219541	0.10767997598941936	0.8923200240782014	0.047036672085238936	0.5950189338676158	0.005570931979491308	0.00495	0.40192206856902407	0.015	0.05	0.09375	0.1875	0.00175	0.0	100.0	0.1	10.0	0.1	1.0	0.25	0.4	0.1	6.5	0.2	0.1	1.0	0.3	1.0	0.25	0.25	0.0075	7.5	0.0375	0.5	0.025	0.35	0.035	0.1	0.1	0.01	0.01	0.001	0.01	0.01	0.05	0.05	0.1	0.1	0.25	0.05	0.0	0.007569651941746325	0.3674026311866751	0.3160808075633329	0.07614798856285432	0.015	0.00175	0.009136433776044894	0.002516801208260363	0.007948690865009652	0.0019955481504794694	5.1750802880041636E-5	0.00675827037225403	1.380669036875947E-5	9.821453342859175E-4	0.0031685363104899515	0.002019721124123302	0.0018022054326010746	5.321461734611919E-4	0.0	7.809204980201765E-6	8.056322630466775E-5	2.7284135704629E-4	0.09375	0.08592291302902644	9.837792640231685E-4	2.0294482552813808E-5	0.002408546291461061	-0.0058701674523078395	0.0058701674925376035
