pSmad2_n	SnoN_n	Arkadia_n	pSmad3_n	TGF_RII	Ski_n	Smurf2_n	pSmad2_c	pSmad3_c	freePromoters	Smad3_n	Smad2_n	Smad2_c	Smad3_c	TGF_RI	pSmad2_Smad4_n	pSmad3_Smad4_n	SARA	Smad4_n	Ski_c	Rec_active	Smad7_c	Smad4_c	Smurf1_c	SnoN_c	Arkadia_c	Smurf2_c	Smad7_n	Smad7_Smurf2_c	Smad7_Smurf1_c	Smad4_Ski_n	pSmad3_Smad4_SnoN_n	pSmad2_Smad4_SnoN_n	Smurf1_n	pSmad3_Smad4_Ski_n	pSmad2_Smad4_c	pSmad3_Smad4_c	Smad2_SARA	Smad4_Smad2_n	pSmad3_SnoN_n	Smad4_Smad3_n	inactivePromoters	Smad7_Smurf2_n	Smad3_SARA	TGFbeta_TGF_RII	Smad2_Ski_c	Smad7_Smurf1_n	Smad3_Ski_c	Smad4_SnoN_n	Rec_Smad7	pSmad2_Smad4_Ski_n	pSmad2_SnoN_n	geneProduct	Values[allSnoN]	Values[allSmad7]	Values[allSmurf2]	Values[allSmad2]	Values[allSmad4]	Values[allPSmad3]	Values[allSmad3]	Values[allSmad4cyt]	Values[allSmad4nuc]
0.007951030568038078	4.588028195570824e-05	0.00018503271581024925	0.009320216516594065	0.04192747506738901	4.434478993014666e-05	0.00784337914707377	0.0032652519376744496	0.0038417990117254634	0.09444448163802949	0.1335781341423283	0.16751414716488217	0.045123894418398224	0.07191820020590561	0.3887227266602008	0.014203789574583087	0.01925019478043225	0.0023265822674905525	0.06790457318970139	9.445119323439766e-05	9.605223828106194e-05	0.004000561682924721	0.07479207868634755	0.00010068390583542292	9.474212518298336e-05	0.0001907497091540686	0.0011882399630691017	0.00021202708227778113	1.7732630904037518e-05	1.0394699481238545e-05	4.663566331946854e-05	6.109851584461048e-08	6.108834488275241e-08	0.00482815309146997	6.109600388320081e-08	0.003982368042410788	0.005738652978107961	0.0008305625399109845	0.0065895825986365736	6.014089332983411e-20	0.009206673662575724	4.944015187657024e-07	3.959829211806092e-06	0.0015258602959269565	0.0031137242180120464	4.4224606357791204e-06	2.421361378243755e-06	8.352241627946191e-06	5.4453103749307345e-05	3.2703998011584956e-05	6.108649831588225e-08	4.4756577518793365e-20	0.00555501914488924	0.0002495286146373063	0.004266985223329931	0.009053311570258715	0.24946068793287918	0.2017691855627287	0.03815098548137946	0.25438820602974405	0.08451309970686628	0.1365064028187969
0.008080656839699074	4.633464569877444e-05	0.00018559363436373218	0.00941971140138538	0.04209608910348532	4.4767539034681196e-05	0.007893172000775035	0.0033176928446791397	0.0038811229953725893	0.09411404633014613	0.1347052453288453	0.17047456528547134	0.045115942400510575	0.07053718359726485	0.3903764175956614	0.01498110697420707	0.020167871534289086	0.0024131927289098693	0.0671749609699758	9.519370109345633e-05	9.76148317653929e-05	0.004238079200627227	0.07418912949295221	0.00010171820042119267	9.552555490733397e-05	0.0001910963759996083	0.001199419737349597	0.0002246484416181834	1.8323028523073793e-05	1.0842134020617314e-05	4.678379149789869e-05	6.111992043408851e-08	6.110922904752639e-08	0.004886320643481214	6.111720370671339e-08	0.004139693379882949	0.005916991075650458	0.0008527756372215633	0.007106089769341423	6.421115010395424e-20	0.009889484839404092	4.944149552921306e-07	4.216670476541552e-06	0.0015403263179129439	0.003163264273735138	4.4087041546109e-06	2.5942178300686e-06	8.199926143220068e-06	5.468141531722298e-05	3.582820410219133e-05	6.110721891735631e-08	4.8598355164474136e-20	0.0058854544393360814	0.0002512230312405544	0.004521095545347217	0.009115131437124247	0.25406858424024215	0.2036669765888714	0.03938581924382166	0.25606625925339205	0.08424581394848561	0.13958915639909752
0.008199744146718965	4.679084367265789e-05	0.00018613353176896746	0.009504181235577166	0.04226070489521928	4.519110868476878e-05	0.007944960015007344	0.003365706342939871	0.00391413723490502	0.09378302305639206	0.1357155632007121	0.1733115283136598	0.04520079397999421	0.06935256983378968	0.3919841422929754	0.015758545012825947	0.0210661447734534	0.002501157324028636	0.0664875668987847	9.594244493383274e-05	9.896022301510142e-05	0.0044831917097542355	0.07361222454677868	0.00010275312397803125	9.632002297280558e-05	0.0001914300510346593	0.0012108658235531397	0.0002379262533098901	1.9004064374477557e-05	1.1345443321236548e-05	4.692127401694199e-05	6.11195709993138e-08	6.110838330817416e-08	0.0049444979209158114	6.111664120366542e-08	0.0042905844799744275	0.006079949237566922	0.0008766938690386017	0.007642157566776778	6.819734137231121e-20	0.01059130930155752	4.942693007142226e-07	4.490854833805108e-06	0.0015563137446951822	0.003212153792220634	4.3998141092789475e-06	2.7788153930776956e-06	8.055506551780619e-06	5.4895777479406046e-05	3.91782897828938e-05	6.11062006718514e-08	5.2523622311023276e-20	0.006216477858744718	0.0002529024216042755	0.004783791172055302	0.009179320757768764	0.2586458148203119	0.2056304822138102	0.04056453471771471	0.2577883463050209	0.08398275826432001	0.14271399094578543
0.00830771706056599	4.72472687706068e-05	0.00018665319581878036	0.009573646286831843	0.042421440717428205	4.561388244363402e-05	0.007998797840296945	0.003409070926877631	0.003940884382926497	0.09345288874135663	0.1366082711531713	0.1760149553554663	0.045381105003789654	0.06836561784729885	0.3935471502193595	0.016532946760702303	0.02194091373896931	0.002590077902305136	0.06584813999091657	9.669443670414692e-05	0.00010007705732269696	0.004735152377209692	0.07306570749136294	0.00010378760324411734	9.71224893565845e-05	0.00019175122114804228	0.0012225639988318454	0.000251840069674829	1.9779438787848092e-05	1.1907315339191026e-05	4.705015504565604e-05	6.110101528676985e-08	6.108936073567228e-08	0.005002673652529172	6.109786456520137e-08	0.00443418498851815	0.006226726136215081	0.0009024390694677392	0.008196761338662362	7.205394717359483e-20	0.01131000594661975	4.939941207501633e-07	4.782571235908911e-06	0.0015740189637168092	0.0032603833664298183	4.39621670234006e-06	2.9752635196242942e-06	7.919887913371243e-06	5.5098414835080126e-05	4.275541821747783e-05	6.10869967443049e-08	5.649474470867307e-20	0.00654661244896011	0.00025456658779735155	0.0050543098751257565	0.009245923849152548	0.2631792415934109	0.2076577182500878	0.04168229274382258	0.25954812654254267	0.08372661861609618	0.14587213555782225
0.008404027480865963	4.770226190379472e-05	0.00018715338478282948	0.00962819382893295	0.042578409893065605	4.603420185180704e-05	0.00805471717840555	0.003447576909391238	0.003961433151738294	0.09312509032324141	0.13738312161878674	0.1785748952380723	0.04565903462119464	0.06757605113663666	0.39506665637826727	0.01730115432151107	0.022788429627307923	0.002679534437870805	0.06526188760766906	9.744663013739684e-05	0.00010095663855192061	0.004993153635564281	0.07255356500665076	0.00010482054451979249	9.792980990786567e-05	0.00019206035498085702	0.00123449735661559	0.0002663640131057842	2.065290533608095e-05	1.2530473923456447e-05	4.717254547986108e-05	6.10679082681889e-08	6.105582124048074e-08	0.0050608339763074574	6.106452928370532e-08	0.004569691492044747	0.006356744723150508	0.0009301340249757106	0.008768745453414991	7.573510801717528e-20	0.012043312817146148	4.936196523586583e-07	5.091908243682491e-06	0.001593640543165992	0.0033079443386002786	4.398327055424922e-06	3.183593840225273e-06	7.79391461918896e-06	5.529164452841847e-05	4.6558435023791137e-05	6.105326722207686e-08	6.04687712858298e-20	0.006874411241543717	0.0002562153608684973	0.005331820897273619	0.009314959348600903	0.2676553205972919	0.20974617842716228	0.04273492346356722	0.26133884349392195	0.08348000122184603	0.1490547289504207
0.00848815887955736	4.815413203665914e-05	0.0001876348285142937	0.009667960983323056	0.042731721012363895	4.645038696961157e-05	0.008112728838742466	0.0034810285065531364	0.003975871921454745	0.09280102874016412	0.13804029570406567	0.18098157157381145	0.046036238008385424	0.06698231730293383	0.3965438424160275	0.018060027990857652	0.023605309961491253	0.0027690912308186836	0.06473346314114602	9.819595784301132e-05	0.00010159312821303268	0.005256336730465269	0.07207941197882524	0.00010585084636493736	9.873877681770707e-05	0.00019235790361077566	0.0012466468027863813	0.00028146694192256844	2.162832427333236e-05	1.3217701440813747e-05	4.7290605254886564e-05	6.102397342450127e-08	6.101149274826982e-08	0.005118962605935533	6.10203594396549e-08	0.004696356485091693	0.006469638102107805	0.0009599012102169365	0.009356830122837449	7.919527949432659e-20	0.012788873485461604	4.931764933688104e-07	5.418849862242912e-06	0.0016153767022901771	0.003354828840094199	4.406546011405243e-06	3.403757159975943e-06	7.678364306447393e-06	5.5477856787851324e-05	5.058376960559281e-05	6.100874029954113e-08	6.439787520782139e-20	0.0071984732677800225	0.00025784862243006883	0.005615434616129006	0.009386422815664423	0.2720601737888038	0.211892862785687	0.04371890301270972	0.2631534445717674	0.08324540656602472	0.1522528882102533
0.008559633459207391	4.860117596800968e-05	0.00018809822951430284	0.009693124251165726	0.0428814781481193	4.686075628020754e-05	0.008172825110174307	0.0035092457042730355	0.003984302436813349	0.09248204578774953	0.13858028562530392	0.18322544334099025	0.04651384881272096	0.06658183298495557	0.3979798577073539	0.018806463547744186	0.024388540437984024	0.0028583033905520156	0.0642669679074039	9.893936642762199e-05	0.00010198366565714457	0.005523801610199866	0.07164648633847961	0.00010687741094277865	9.954615781586709e-05	0.00019264430121014486	0.001258991557328304	0.00029711269706061256	2.270970414884054e-05	1.3971855541284763e-05	4.7406525835199086e-05	6.097296568685416e-08	6.096013405024562e-08	0.005177041025739998	6.096911064511486e-08	0.004813490693488643	0.006565230650815262	0.0009918612728377482	0.009959618928370342	8.238992737520393e-20	0.013544262593551315	4.926953113033262e-07	5.763272699553516e-06	0.001639422788414201	0.0034010298351280855	4.421256821577633e-06	3.6356215592348513e-06	7.573943909503592e-06	5.565949547953253e-05	5.482539478127516e-05	6.095717513646556e-08	6.823005163050236e-20	0.007517456701376653	0.0002594663247429418	0.005904212678890148	0.009460289644351005	0.2763796667197666	0.21409431002136242	0.044631319718854694	0.26498469765498917	0.08302520768278351	0.15545776470284867
0.008618019918544658	4.904169749085102e-05	0.000188544263956664	0.009703891514393924	0.04302778106743764	4.7263645648768334e-05	0.008234982327066546	0.0035320674285458705	0.003986836742874519	0.09216941386351386	0.13900380956280273	0.1852972842561208	0.04709244918137847	0.06637119698307806	0.39937582041582886	0.019537408271810275	0.025135467077711443	0.002946723512625151	0.06386596342795864	9.967384915422822e-05	0.00010212840733081554	0.0057946168663622075	0.07125765128789073	0.00010789915387598101	0.00010034873307947585	0.00019291996567949262	0.0012715096447995528	0.00031326042121318525	2.3901230476575996e-05	1.479587921907021e-05	4.752251311862959e-05	6.091863690524173e-08	6.090550019989174e-08	0.0052350487075701665	6.091453551404965e-08	0.004920465145279217	0.006643516404196213	0.0010261312382591294	0.010575606933866033	8.527630923768517e-20	0.014307009996316249	4.922065768900103e-07	6.12494450074314e-06	0.001665968776844002	0.0034465411657882616	4.442821596266745e-06	3.878971602038259e-06	7.481287493902155e-06	5.583903896730406e-05	5.927484711668454e-05	6.090232726160116e-08	7.191009899884026e-20	0.007830089114346725	0.000261068508504935	0.006197178309669395	0.009536518146843417	0.28059949327930467	0.21634663283578737	0.04546983357234851	0.26682530017888345	0.08282163283736615	0.15866058889299542
0.00866294298509434	4.947402562438042e-05	0.0001889735826759639	0.0097004990622944	0.043170725440181676	4.7657426111940805e-05	0.008299163506628772	0.0035493551108242843	0.003983595582330835	0.09186432848533725	0.13931176215672442	0.18718828179740887	0.04777202668873789	0.06634635992944177	0.4007328185267176	0.02024987624690438	0.02584378137983606	0.003033908467919675	0.06353349058399212	0.00010039647577934827	0.00010203048548465119	0.006067829462095251	0.07091540245836675	0.00010891501256749525	0.00010114332902694389	0.00019318529925835645	0.0012841783585914035	0.0003298649409872804	2.520728078395842e-05	1.5692803547016976e-05	4.764077091651577e-05	6.086470448327657e-08	6.0851311095788e-08	0.005292963343287445	6.086035229762022e-08	0.00501671342103859	0.006704636657944955	0.0010628224155691444	0.011203189312942737	8.781433858845904e-20	0.015074623097889336	4.917403258608119e-07	6.503524118759568e-06	0.00169519679618559	0.0034913575956754825	4.47157740333423e-06	4.133508660996749e-06	7.400955454944052e-06	5.6018981482482e-05	6.39213084867658e-05	6.084791716069658e-08	7.53808790395986e-20	0.008135174958774385	0.0002626553176162883	0.006493326516472015	0.009615052670122894	0.28470526882983127	0.21864555548768178	0.04623263440746304	0.2686679773431591	0.08263675253735028	0.161852706038437
0.008694094141428963	4.9896531643854237e-05	0.00018938681211483813	0.009683212192697301	0.04331040304273458	4.804052032310488e-05	0.008365320922712308	0.0035609968445386594	0.003974708550853229	0.09156790332855509	0.1395051999099975	0.18889015548717086	0.048551918860132236	0.06650274610071402	0.40205191084170977	0.02094096347129017	0.026511501241689692	0.0031194262095928867	0.06327209215570963	0.00010110441928379694	0.00010169589140146108	0.00634247397714526	0.07062187778447691	0.00010992395301698493	0.00010192684831792806	0.00019344068911084057	0.0012969746843092644	0.00034687719776745773	2.6632426002913618e-05	1.6665742830287e-05	4.776348513618104e-05	6.081482363057398e-08	6.080122370111861e-08	0.005350761085185119	6.081021713568715e-08	0.005101734382812932	0.006748858393433853	0.0011020380095689928	0.011840670388296495	8.996752639905044e-20	0.015844607045434063	4.913259510225627e-07	6.898562808739125e-06	0.0017272786709412297	0.0035354748495293035	4.507831936519855e-06	4.398852269616321e-06	7.333434593858845e-06	5.620181517287461e-05	6.875174547405454e-05	6.079760249929106e-08	7.858483632377242e-20	0.008431600529931369	0.0002642270103075315	0.006791633909198425	0.009695826595833226	0.288682632386463	0.22098645258971727	0.04691840200371483	0.27050556716539553	0.0824724705607237	0.1650256048785029
0.00871124314877137	5.0307644944283076e-05	0.0001897845552400989	0.009652329025220082	0.04344690195852449	4.841141777870026e-05	0.008433398531324618	0.0035669119160560954	0.003960315635031537	0.09128116735600195	0.13958535834051683	0.19039529392224122	0.049430747334123705	0.06683532806365922	0.4033341279405324	0.02160786347639153	0.027136949836624562	0.0032028625824469235	0.06308383603730922	0.00010179497973909527	0.00010113328991839656	0.006617581293492728	0.07037886830099879	0.00011092497533669263	0.00010269629610389492	0.0001936865078919016	0.0013098756768230425	0.00036424471881600157	2.8181418640551333e-05	1.7717882145893737e-05	4.789280850869151e-05	6.077256299083979e-08	6.075880765824752e-08	0.005408416790929102	6.076769968244374e-08	0.00517509561841277	0.006776554478054504	0.001143870434325398	0.012486273148428217	9.170397957126315e-20	0.016614482896072546	4.909920214649151e-07	7.3095068208012794e-06	0.0017623734485305834	0.0035788896470939848	4.55185864692533e-06	4.6745424620444395e-06	7.279138624146378e-06	5.6390012671847465e-05	7.375110231116024e-05	6.075495373836228e-08	8.146574297705561e-20	0.008718336836414075	0.00026578396639187295	0.007091068040081241	0.009778765133609011	0.29251735975755794	0.22336438891254295	0.04752627051519336	0.2723310924025967	0.08233051839746605	0.16817094187435488
0.008714249900211756	5.070586754771229e-05	0.0001901673924212125	0.009608186386977845	0.04358030677321343	4.876868872359881e-05	0.008503334131687492	0.0035670555128551524	0.003940569722669604	0.09100506369382201	0.13955369496251874	0.19169690666499598	0.050406345779386734	0.06733865836732741	0.40458047309817063	0.022247883764941002	0.02771873443346291	0.003283828004171601	0.062970336787639	0.00010246560514743848	0.00010035377465556497	0.006892186527817481	0.07018782844585747	0.00011191711808208131	0.00010344880222117368	0.00019392311429034418	0.001322858780095408	0.0003819121135868883	2.985916822898257e-05	1.8852457404770484e-05	4.803084591376938e-05	6.074138372295099e-08	6.072752437435996e-08	0.005465904266380018	6.073626218338355e-08	0.005236437662622422	0.006788186497984984	0.001188398378605757	0.01313814919010332	9.299740835098575e-20	0.017381803609049586	4.907661283068758e-07	7.735701107829314e-06	0.00180062491534806	0.0036215997289828737	4.603891339777746e-06	4.9600429857458815e-06	7.238408710775855e-06	5.658601026077541e-05	7.89025399343977e-05	6.072343321867773e-08	8.397059715909724e-20	0.008994440724487157	0.00026732669029043676	0.007390596050675579	0.009863787781119713	0.2961954875812465	0.22577415945300547	0.04805579851874125	0.2741378187816958	0.08221245260646488	0.1712805627396989
0.008703076011228876	5.108978737305332e-05	0.0001905358822778261	0.009551167121038368	0.04371069876515421	4.911099691793249e-05	0.0085750612041684	0.003561423350687421	0.003915639718211449	0.09074044976290668	0.13941195117569022	0.19278918709986448	0.05147568628927052	0.06800686591583756	0.4057919231610293	0.022858463470298313	0.028255726557934395	0.003361963950172667	0.06293277400329542	0.00010311390960108767	9.937057536174206e-05	0.007165336212607578	0.07004988492359135	0.00011289946166649317	0.00010418163974219299	0.00019415085355267323	0.0013359020886419871	0.0003998215855679425	3.167070500178405e-05	2.0072728313815466e-05	4.817964009740162e-05	6.072462145604906e-08	6.071070899843776e-08	0.005523196503736022	6.071924142461722e-08	0.005285478957850193	0.006784290439272887	0.0012356836766447422	0.013794389165891284	9.382809218442044e-20	0.01814416814189645	4.906747516685459e-07	8.176393985546063e-06	0.0018421590951579728	0.003663603873425709	4.6641182453301454e-06	5.254745286696766e-06	7.211513727918392e-06	5.679219140265047e-05	8.418771233650955e-05	6.070637713399507e-08	8.60515922777297e-20	0.009259054746779124	0.0002688558099205472	0.007689192609499358	0.009950810391797715	0.2997034487324448	0.2282103296461022	0.04850694528031998	0.2759193011226301	0.08211965432071444	0.17434652330894068
0.00867779538759493	5.14580902543692e-05	0.0001908905624945048	0.009481707732207875	0.0438381560899423	4.943711129212002e-05	0.008648510364263482	0.0035500559139612295	0.0038857138442695218	0.09048809829452592	0.13916222564029596	0.19366747997993583	0.05263481074829468	0.06883362580307953	0.40696942937738845	0.023437192308867604	0.028747044495233756	0.003436949094465642	0.06297190658566565	0.00010373768884434897	9.819872893635406e-05	0.007436094684170285	0.0699658436545055	0.00011387113104642432	0.00010489224010103607	0.00019437005798666847	0.0013489845473727616	0.00041791344873220445	3.362113260141564e-05	2.1381944662988625e-05	4.834115771503875e-05	6.072547075802569e-08	6.071155492755553e-08	0.005580265911571262	6.071983319394419e-08	0.005322021357133196	0.006765465290406485	0.0012857680779995236	0.014453033764029071	9.418373713040062e-20	0.01889923377359689	4.907431454568239e-07	8.630742537910425e-06	0.0018870817598395362	0.0037049019027568385	4.732675660092533e-06	5.557973156348058e-06	7.198650029189687e-06	5.701087057117443e-05	8.958707059699713e-05	6.070698003104506e-08	8.76680477596166e-20	0.009511406146766087	0.0002703720714977541	0.007985847078638813	0.010039746786775569	0.303028218249371	0.23066727541458323	0.04888005280742159	0.2776694184342627	0.08205333030204519	0.17736111103458505
0.008638603048006904	5.180957079711533e-05	0.00019123195060550413	0.009400305568343667	0.04396275395881341	4.974591659300319e-05	0.00872361040675137	0.003533041999415076	0.0038510027706100767	0.09024869884341924	0.1388070513786892	0.19432844642877323	0.05387877413436057	0.0698121128083706	0.40811391818324994	0.02398183075405626	0.02919203869297507	0.0035085049551232686	0.06308808264669095	0.00010433493346897175	9.685472663983458e-05	0.007703549720446989	0.06993619473997324	0.0001148312979032575	0.00010557820529452934	0.00019458104744643148	0.0013620860913407125	0.00043612664010084793	3.571557085912993e-05	2.278330655540104e-05	4.8517275572432674e-05	6.074697152549051e-08	6.073310024907172e-08	0.005637084535121959	6.074107866183047e-08	0.005345955855208391	0.006732364297375545	0.0013386700335380251	0.015112085277080729	9.406015900520659e-20	0.01964472693084049	4.909952350687539e-07	9.09781854864913e-06	0.001935475997182806	0.003745494679161565	4.8096413137204455e-06	5.868987926250614e-06	7.199940626239895e-06	5.724427722534688e-05	9.508018411597381e-05	6.072828124287242e-08	8.878818265893178e-20	0.009750805345783159	0.0002718763305423384	0.00827956993407159	0.010130509887499861	0.3061574682635394	0.23313922296814887	0.04917583281735454	0.2793823998730638	0.08201451489255718	0.18031686823792667
0.008585821401094125	5.214314210754675e-05	0.00019156054474984033	0.009307524721213132	0.04408456481015238	5.003642304134975e-05	0.00880028893012366	0.003510521236608216	0.003811742227206127	0.0900228595037262	0.13834946936014847	0.1947702179454738	0.05520160728293864	0.07093494848496583	0.40922629194284327	0.024490331107648183	0.029590280270327864	0.003576400848182984	0.06328124532514097	0.00010490383985554426	9.535614945006219e-05	0.007966817475255034	0.0699611157367512	0.00011577918249620507	0.0001062373176024095	0.00019478412979906812	0.0013751877276226782	0.0004543992209927768	3.7959089605567e-05	2.4279919248003342e-05	4.870976701487923e-05	6.079199680464646e-08	6.077821562639116e-08	0.005693624265496148	6.078585219175433e-08	0.005357268123511478	0.0066856884829973925	0.0013943816441607168	0.015769519788623725	9.346172614141003e-20	0.020378452741261804	4.914535241710518e-07	9.576614751881968e-06	0.001987399910169323	0.003785384089479665	4.895027692023663e-06	6.186994109886284e-06	7.215433781470547e-06	5.749453986079769e-05	0.00010064606867225575	6.077315276321944e-08	8.939060621814893e-20	0.009976644227187095	0.00027336953943155165	0.008569398469277517	0.010223012362103788	0.3090797293082745	0.23562028823920286	0.0493953572795935	0.28105284320992047	0.08200407234326006	0.18320661772527563
0.008519903304654101	5.245784443176707e-05	0.00019187682439810025	0.009203999906842338	0.04420365847364852	5.030777499621466e-05	0.0088784725564267	0.0034826853065707624	0.003768194793182073	0.08981110858878628	0.13779309160162193	0.19499253036414887	0.0565963063418933	0.07219415191970581	0.4103074296450888	0.024960858933693663	0.02994155250418893	0.0036404579409186726	0.06355093530070181	0.00010544281895625704	9.372130307775401e-05	0.008225046784705129	0.07004047383808139	0.00011671405534044504	0.00010686754731301393	0.00019497960137389975	0.0013882715639541804	0.00047266886129050174	4.0356634589147064e-05	2.5874743413400558e-05	4.892028845088659e-05	6.086324155875028e-08	6.084959314174524e-08	0.005749857037310707	6.085685009564675e-08	0.0053560433491629655	0.00662618189197085	0.0014528659379786095	0.01642329998889028	9.24015072184753e-20	0.02109830355586401	4.921390069682428e-07	1.0066051203415641e-05	0.002042884540219111	0.0038245730192851125	4.988775611206648e-06	6.5111453925514664e-06	7.245101117645272e-06	5.7763670104139694e-05	0.00010626351125331998	6.08442880754769e-08	8.946540862954089e-20	0.010188394456644226	0.00027485273195306035	0.008854401843041513	0.010317166806173441	0.3117845543765857	0.23810451589079365	0.049540050816275834	0.28267572753480436	0.08202269907921521	0.18602349101690557
0.008441431349075415	5.275285271093195e-05	0.00019218125105211633	0.009090437825499348	0.044320102326646904	5.055925856649013e-05	0.008958086786675068	0.0034497776303125836	0.003720650654203478	0.08961389611821502	0.13714214788544882	0.19499682889721423	0.05805485497131914	0.07358110305491221	0.41135818755789355	0.025391814109138367	0.030245844860553008	0.0037005521947377214	0.063896291225623	0.0001059505029621059	9.196886323766043e-05	0.008477422934667475	0.07017382779339644	0.00011763523882168642	0.0001074670589093254	0.00019516774739490041	0.0014013207907967978	0.0004908733026218374	4.291294674218767e-05	2.7570541807013665e-05	4.915036607089802e-05	6.096321198494618e-08	6.094973569616274e-08	0.005805755014795041	6.095657993725628e-08	0.005342469847487159	0.0065546279536226205	0.0015140546513279182	0.017071388583214966	9.090108906936526e-20	0.0218022666579863	4.9307108330612e-07	1.0564981600227985e-05	0.0021019321213289663	0.0038630653169120554	5.090748395388741e-06	6.840550879745521e-06	7.288835445279657e-06	5.805354689791942e-05	0.0001119113823732821	6.094419153650499e-08	8.901475867291527e-20	0.010385605995139133	0.00027632700541609616	0.009133685548005007	0.010412885505814281	0.3142626809888254	0.2405859178135183	0.04961168321367037	0.2842464217687919	0.0820709255945062	0.18876095898033657
0.008351112986334185	5.3027483000322916e-05	0.0001924742689183393	0.00896761554057258	0.04443396144226855	5.079030803773439e-05	0.009039055542935794	0.0034120913722941793	0.0036694271339470954	0.08943159503712433	0.13640151130933487	0.1947863360248812	0.059568283985505406	0.07508652605829691	0.4123793998422401	0.02578185063037581	0.030503348994441237	0.00375661599382208	0.06431604947228711	0.00010642574980686216	9.011754014416517e-05	0.008723170967346143	0.0703604304813834	0.00011854210880860159	0.00010803421605151005	0.00019534884239687426	0.0014143196238147438	0.0005089507976783856	4.563247596878566e-05	2.9369823328407637e-05	4.940138289831847e-05	6.10942151293582e-08	6.108094671313019e-08	0.005861290766579069	6.108735013233015e-08	0.005316840937745741	0.006471846398228565	0.001577846686162831	0.01771176222410197	8.89900458203038e-20	0.022488431315373602	4.942674751944123e-07	1.1072199448232124e-05	0.0021645147788846917	0.0039008657482065678	5.2007270350866675e-06	7.174281543331822e-06	7.346448564496972e-06	5.836590090731579e-05	0.00011756892796725996	6.107516806191972e-08	8.805294156053714e-20	0.01056790587983793	0.00027779350086646454	0.009406395368408807	0.010510079842167555	0.316506185928348	0.24305851100025505	0.04961236024875473	0.28576069015920924	0.0821491178173577	0.19141286433985677
0.008249771464478644	5.3281197677194865e-05	0.00019275630555601328	0.008836375790265708	0.044545298729019994	5.1000510947728435e-05	0.009121300469340092	0.0033699657452622434	0.0036148669814267524	0.08926450215642902	0.13557669910169287	0.1943660754918644	0.061126770558452705	0.07670049853403466	0.4133718791290164	0.026129894207550186	0.030714455960021973	0.003808638300107101	0.06480854480545113	0.00010686764544637867	8.818576997414889e-05	0.008961558608797332	0.07059923311252128	0.00011943409628983451	0.00010856758564026857	0.00019552315062605865	0.0014272532155361185	0.0005268405240624058	4.851929088893001e-05	3.127478565638161e-05	4.9674566377698565e-05	6.125834864891047e-08	6.124531999114997e-08	0.005916437429686892	6.12512596941552e-08	0.0052795546377858976	0.006378690156536905	0.0016441073984247662	0.018342425840812124	8.670507211465472e-20	0.023154995305650523	4.957441442298906e-07	1.1586443987740154e-05	0.0022305737796929135	0.0039379799431611415	5.318406719308174e-06	7.511376795553614e-06	7.4176693553364305e-06	5.8702299358583313e-05	0.00012321603416715415	6.123931295831852e-08	8.660581864513725e-20	0.010734997283864225	0.00027925338203463004	0.00967172090190356	0.01060865941975288	0.318508626589951	0.2455163546469946	0.04954451139785969	0.28721469578828596	0.08225747790684408	0.19397345519074516
0.008138332648846707	5.351360931659794e-05	0.00019302777250104555	0.008697619153250197	0.04465417506167978	5.1189611598976013e-05	0.009204740071920832	0.0033237806668503004	0.00355733533312734	0.08911283886911446	0.13467384695986542	0.1937428478894547	0.06271977659036473	0.07841249021278936	0.41433641706162566	0.02643515669318532	0.030879753824342226	0.0038566632321983614	0.06537171354096631	0.00010727550381805113	8.619143928758374e-05	0.009191898882168537	0.07088889193666764	0.00012031068901756957	0.00010906594111830175	0.00019569092642570275	0.0014401075452413566	0.0005444829719508475	5.1576986031599654e-05	3.328725768074617e-05	4.997097677366592e-05	6.14574907202372e-08	6.14447297029034e-08	0.005971168863234736	6.145018812490469e-08	0.0052311108465426985	0.006276041797921368	0.0017126688371838054	0.01896142719436701	8.40888171443991e-20	0.023800270984064398	4.975152106243914e-07	1.210640587759166e-05	0.0023000194226987566	0.00397441433569688	5.4433951056997125e-06	7.85085114983491e-06	7.502142486410974e-06	5.906413160028766e-05	0.00012883345991113084	6.143850190039261e-08	8.470973215381642e-20	0.010886658800112378	0.000280707813635475	0.009928898705939704	0.01070853100907138	0.32026516281152495	0.24795358627883948	0.049410873016319974	0.2886050027382242	0.0823960445811317	0.19643741841074003
