pEGF-EGFR2	EPn	SHP	Raf1active	pSTAT3c	cbl	Ras-GTP	Grb2	Takt	pSTAT3n	ppMEK	pEGF-EGFR2-pShc-Grb2-SOS	pEGF-EGFR2-Grb2-SOS	EGF-EGFR	pShc	STAT3c	ppERK	Ras-GDP	PIP3	PP2	Pase2	Pase3	PP1	pPI3K	SOS	Ras-GAP	pEGF-EGFR2-PI3K	pEGF-EGFR2-pShc	Aktm-PDK1	EGF-EGFR2	PI3K	pAktm	pEGF-EGFR2-Ras-GAP	Shc	Grb2-SOS	STAT3n	pMEK	pERK	pSTAT3c-pSTAT3c	pEGF-EGFR2-STAT3c	Aktm	pEGF-EGFR2-Grb2	Pase	pAkt-Takt	pAktm-PDK1-Takt	EGFR	TP4-pPI3K	pEGF-EGFR2-pShc-Grb2	pAktm-Takt	pEGF-EGFR2-cbl	pEGF-EGFR2-Grb2-SOS-cbl-EPn	pSTAT3n-pSTAT3n	Raf1active-MEK	pEGF-EGFR2-pShc-Grb2-SOS-cbl	pEGF-EGFR2-STAT3c-cbl-EPn	ppMEK-ERK	Raf1	pAktm-PDK1	pRaf1active	pEGF-EGFR2-SHP2	ppERK-pEGF-EGFR2-Grb2-SOS	TP4	pEGF-EGFR2-pShc-Grb2-SHP2	ppMEK-Pase2	pERK-Pase3	pEGF-EGFR2-PI3K-cbl	pSTAT3c-PP1	pSTAT3n-pSTAT3n-PP2	PIP2	pEGF-EGFR2-Ras-GAP-Ras-GTP	pEGF-EGFR2-Shc	Aktm-Takt	pEGF-EGFR2-Grb2-SOS-Ras-GDP	Akt	pEGF-EGFR2-pSTAT3c	pEGF-EGFR2-cbl-EPn	STAT3c-pSTAT3c	MEK	ERK	EGF	pEGF-EGFR2-Grb2-SOS-cbl	pEGF-EGFR2-pPI3K	Ras-GTP-Ras-GAP	pEGF-EGFR2-STAT3c-cbl	pEGF-EGFR2-PI3K-cbl-EPn	pSOS	pEGF-EGFR2-pShc-Grb2-SOS-Ras-GDP	Aktm-PDK1-Takt	ppERK-pEGF-EGFR2-pShc-Grb2-SOS	ppMEK-pERK	pEGF-EGFR2-Grb2-SHP2	pAkt	Raf1active-pMEK	pShc-SHP2	STAT3n-pSTAT3n	pPI3K-PIP2	Raf1-Ras-GTP	pEGF-EGFR2-pShc-Grb2-SOS-cbl-EPn	ProEGFR	pEGF-EGFR2-Ras-GAP-SHP2	pSTAT3c-pSTAT3c-PP1	Akt-Takt	pSTAT3n-PP2	TP4-PI3K	PDK1	ppERK-Pase3	Raf1active-Pase	pMEK-Pase2	pAkt_total
7.647721257425295e-07	0.49992472996836407	0.19990297853927416	1.8181435090929655e-05	8.511953644204901e-06	0.7999196216856339	0.0006717195533019136	0.7066018911725482	0.09836968465155993	2.4613673437466203e-10	1.5387734805132974e-06	6.540891830045226e-06	4.969569878493185e-07	0.0017243724369893389	6.814904009907211e-05	1.9999583379880503	1.901415331566301e-09	0.29731148195373674	4.235841702330342e-08	0.5999999989395485	0.019983240373576273	0.0019993605503247215	0.4999797744520609	6.652267058695564e-08	0.006611145551181878	0.0999780273748036	1.301326049333577e-07	3.6720644979471233e-06	4.121757560396099e-09	0.001304546868818262	0.3994932269515348	2.985342680969646e-08	1.3179704322116642e-08	0.9985241706700884	0.29204811696975447	5.146763003343803e-11	0.0019012934852766104	5.5229047036020535e-05	7.966766566365042e-09	6.846875035052468e-07	4.4299968032941796e-08	1.058601746751758e-06	0.4994617940921413	5.091545233982646e-07	2.912293531830282e-07	1.3412942541319928	2.1292213713490178e-08	4.922557352033423e-06	2.8154815664646114e-08	7.691288160310018e-07	3.798265573380409e-06	1.8237431797533628e-10	1.3977874728694207e-05	3.2236780943174642e-06	1.149363541252612e-05	2.296427212839403e-07	0.4987163507688945	3.087633426681249e-07	5.160943291440652e-12	1.0408305878920432e-06	7.1528680255396e-15	0.19998298670856074	2.6938775625712956e-06	4.851025009026225e-07	6.394229893841015e-07	1.2637305954414822e-07	2.0207877914028887e-05	4.6478778240517527e-10	0.49999811894299195	2.8882010324196473e-12	5.848698776369412e-05	9.428122315217603e-08	9.097727621041232e-05	0.1983687519515656	6.530188371815413e-11	1.3031474880314435e-05	1.6635273616456064e-08	0.678066153730695	0.7999438999154181	4.8855351338840204e-08	2.64711789014959e-07	0.00048726912405780035	2.195656619796653e-05	6.770405040905437e-07	2.1384197626931885e-06	2.8392996022442203e-14	0.0011906274624416573	1.0088098318662989e-06	9.400192190659261e-14	4.363281529913857e-11	5.793420005439946e-07	5.456614993703798e-07	4.682304218467628e-08	9.270453416909673e-05	9.973528942704534e-12	2.9184871592220404e-08	0.000713237185223034	4.4808236007098774e-05	0.650509094723359	2.8764057156824203e-09	1.7670024817987605e-08	0.0016283837186929402	5.956648213537654e-10	1.6991999225017758e-05	0.09999838707571468	2.6685897115590933e-11	0.0005382059078594596	1.6274523922845575e-05	5.755149261800762e-07
7.581652426732841e-07	0.4999234683182563	0.19990379731557462	1.835511913114271e-05	8.569824062182889e-06	0.7999182900042601	0.0006779544653524014	0.7065737043154329	0.09835177103568628	2.561843160648295e-10	1.613122062135666e-06	6.590452564039259e-06	4.998496124424668e-07	0.0017171077741243827	6.757472203486456e-05	1.999958032089281	2.1529786527681464e-09	0.29728824153443084	4.2016303788418517e-08	0.5999999988993899	0.019982797194285317	0.0019993189945214348	0.4999796214724347	6.598160296103211e-08	0.006582883406998061	0.09997782327763882	1.2909034063165655e-07	3.640762022885686e-06	4.0902363884097105e-09	0.0012931610380810994	0.39948880841896633	2.9649400981446715e-08	1.3065471942158396e-08	0.998515584061216	0.2920652023021331	5.390427622459049e-11	0.0019489634583475003	5.8751901156733206e-05	8.130230057971874e-09	6.787756310629474e-07	4.3940043418890845e-08	1.0498752671099742e-06	0.4994565677234579	5.112319599071944e-07	2.891682877483764e-07	1.344538681454041	2.1118513333940307e-08	4.882620134737858e-06	2.7958846041707538e-08	7.736345640139843e-07	3.871326165513033e-06	1.8753083847322895e-10	1.4111193989756983e-05	3.279409740325762e-06	1.1589657527338866e-05	2.407488809782499e-07	0.4987040420547682	3.0661990749800514e-07	5.230544559576455e-12	1.0318143686847665e-06	8.16073224355466e-15	0.19998279083500864	2.6720281217868206e-06	5.089790331317917e-07	6.809752027617225e-07	1.2712378622186997e-07	2.036046073534848e-05	4.790194028019952e-10	0.4999981097114216	2.88980257518359e-12	5.7980583737590157e-05	9.559346708415618e-08	9.153051086569126e-05	0.198350838910898	6.51952062382933e-11	1.3141861813761151e-05	1.6765122106750117e-08	0.6780178201571374	0.7999403241427163	4.853211858527909e-08	2.6880383826310423e-07	0.0004914745757384437	2.2160802525294606e-05	6.809178138953672e-07	2.156697097244642e-06	3.2942571627078926e-14	0.0012001017987937376	1.02230460694152e-06	1.0743749954172132e-13	4.867317085488039e-11	5.745680743285679e-07	5.47825200073188e-07	4.84651951123464e-08	9.192142238659333e-05	1.0305182686158174e-11	2.8947477993223427e-08	0.0007200108851422071	4.577213913994284e-05	0.647264667078078	2.8514739585920465e-09	1.8066829697731642e-08	0.0016462827071461372	6.215917979849557e-10	1.718804647745876e-05	0.09999837781696137	3.027580646647729e-11	0.0005434322765427811	1.669382668157281e-05	5.774746010546349e-07
7.516250709647683e-07	0.4999222014826221	0.19990460812229552	1.852686851985904e-05	8.626913758569156e-06	0.7999169529364369	0.0006841200974579925	0.7065474912576762	0.09833388079417962	2.66487262811152e-10	1.6897693051115403e-06	6.63947196280042e-06	5.027075991289211e-07	0.0017098874050694276	6.700604490462508e-05	1.9999577299494933	2.4332055887410908e-09	0.29726525977997276	4.16774887580381e-08	0.59999999885834	0.01998234932338511	0.0019992754453043663	0.49997947052232045	6.544594452670916e-08	0.0065565957325314245	0.09997762144925125	1.2805868192554128e-07	3.6097808101116044e-06	4.059022389690484e-09	0.001281889180128356	0.3994844265289492	2.9445279376907602e-08	1.2952395995953626e-08	0.9985070762416919	0.29208041759049114	5.6415464610322506e-11	0.0019970655795252257	6.244041230806248e-05	8.293912068604973e-09	6.729234582745782e-07	4.358361253743769e-08	1.041224924358566e-06	0.4994513996775022	5.131601836810099e-07	2.8710863574251e-07	1.3477669271290846	2.0946541884645933e-08	4.8430405968297945e-06	2.776271326032713e-08	7.780973052267117e-07	3.944785163601762e-06	1.9274075199681307e-10	1.4242988944452827e-05	3.3354076458466873e-06	1.1684710464207288e-05	2.521987084362417e-07	0.49869187068550114	3.044785569514707e-07	5.2984946949601184e-12	1.0228892724542774e-06	9.291608333318671e-15	0.19998259506568652	2.6503737334536628e-06	5.336095868506442e-07	7.245204137901106e-07	1.278675877902383e-07	2.05110129277624e-05	4.934255832789791e-10	0.4999981005947493	2.890903003046585e-12	5.74793047261705e-05	9.689456511821314e-08	9.207701242966523e-05	0.19833294939380805	6.508019981263454e-11	1.3251182735826996e-05	1.6893346438543658e-08	0.6779690485969233	0.7999365803467479	4.821227008373319e-08	2.7291046597766943e-07	0.0004956436494715995	2.2362768667194782e-05	6.847560446946867e-07	2.174802595193188e-06	3.813516245657639e-14	0.0012094713451210083	1.0356829185543875e-06	1.225383574323856e-13	5.4202550257249005e-11	5.698356385177859e-07	5.498339004189333e-07	5.0135776785673094e-08	9.114595226556291e-05	1.0641621803197462e-11	2.8712457513111314e-08	0.0007267089934604154	4.674303641913469e-05	0.6440364210831859	2.8267944719423737e-09	1.846475148327084e-08	0.001664158596804159	6.482354623171083e-10	1.7383987771018062e-05	0.09999836867086631	3.428184638485721e-11	0.0005486003224985733	1.7117067028060767e-05	5.79279179795841e-07
7.451508822370137e-07	0.4999209295315716	0.19990541101645232	1.8696704672496812e-05	8.683231088182127e-06	0.7999156105551727	0.0006902172100701669	0.7065231131840749	0.09831601389840655	2.770472868432765e-10	1.7687408483222508e-06	6.68795554805309e-06	5.05531361994226e-07	0.0017027107638902413	6.644296350948984e-05	1.9999574315293436	2.7448331369690997e-09	0.29724253386739247	4.1341953758153564e-08	0.5999999988163965	0.019981896803113047	0.0019992298428752543	0.4999793215800815	6.491565154289335e-08	0.006532143712094313	0.09997742186471245	1.2703751234157165e-07	3.5791169404596075e-06	4.028113873589922e-09	0.001270730139383789	0.3994800809109675	2.9241211361755332e-08	1.2840463847917567e-08	0.9984986463461729	0.29209390054253204	5.900199553223866e-11	0.002045594329100332	6.629944052170444e-05	8.457768732544804e-09	6.671303332717474e-07	4.323065641429745e-08	1.0326508003576123e-06	0.49944628930515383	5.149427972720921e-07	2.8505174679098674e-07	1.3509790718633872	2.077628657881111e-08	4.8038183037075525e-06	2.7566568419582356e-08	7.82517464559306e-07	4.018637034851402e-06	1.9800268240905094e-10	1.437327634233202e-05	3.391668329251068e-06	1.1778804013492948e-05	2.639960336670309e-07	0.49867983513451475	3.0234062395391593e-07	5.364789098837754e-12	1.0140543074271148e-06	1.0558176717588845e-14	0.19998239939956486	2.6289142087165897e-06	5.590028848010313e-07	7.701183802798586e-07	1.2860453294612596e-07	2.0659556244675876e-05	5.080025486241488e-10	0.49999809158982156	2.891517346896531e-12	5.698309463550729e-05	9.818452442159038e-08	9.261686714839711e-05	0.19831508336645282	6.495714557294604e-11	1.335944839037245e-05	1.7019962426052795e-08	0.6779198445658996	0.7999326636010774	4.789575142550053e-08	2.7703146063552113e-07	0.0004997767131152339	2.256248956750112e-05	6.885555838185619e-07	2.192737995579493e-06	4.404951952054246e-14	0.0012187372133018065	1.0489449879501402e-06	1.3947909453222774e-13	6.025920040863057e-11	5.651447505789718e-07	5.516913482259995e-07	5.1834630260542195e-08	9.037806791640032e-05	1.0982761092610797e-11	2.8479790990626635e-08	0.0007333323496281042	4.772084099424543e-05	0.6408242760323645	2.8023645034559523e-09	1.8863673535666777e-08	0.0016820114109687406	6.756019928755233e-10	1.757982414797664e-05	0.09999835963452738	3.874446903840105e-11	0.0005537106948469372	1.7544194002174192e-05	5.809325595877548e-07
7.387419560791427e-07	0.4999196525344938	0.19990620605708947	1.8864648719149865e-05	8.738784314497016e-06	0.7999142629327265	0.0006962465534371231	0.706500441064577	0.09829817031965046	2.878660164539775e-10	1.8500616807052485e-06	6.735908770619486e-06	5.083213049782947e-07	0.0016955773140111612	6.588543171104885e-05	1.999957136789917	3.0908081325534624e-09	0.2972200610127045	4.1009679096390875e-08	0.5999999987735573	0.01998143967535757	0.001999182126907017	0.4999791746243162	6.439067886209237e-08	0.006509398314622909	0.09997722449942856	1.2602671670733535e-07	3.5487665696632365e-06	3.997509000795403e-09	0.00125968276598296	0.39947577119856353	2.9037334886726954e-08	1.2729662993799837e-08	0.9984902935259337	0.2921057790975874	6.166464304455273e-11	0.00209454424894971	7.03338875776278e-05	8.621756949068881e-09	6.613956113052608e-07	4.288115439504873e-08	1.0241529049540203e-06	0.4994412359659041	5.165833869766358e-07	2.8299886479551406e-07	1.3541751959606891	2.0607734024613043e-08	4.7649525544605426e-06	2.7370551101139777e-08	7.86895462252292e-07	4.09287631340045e-06	2.033152430991876e-10	1.4502072716644681e-05	3.4481883429571364e-06	1.187194785925453e-05	2.76144588593767e-07	0.49866793389562636	3.0020733674319797e-07	5.429425179819915e-12	1.0053084919158414e-06	1.1974179313946035e-14	0.19998220383562276	2.6076492094579555e-06	5.851674327014576e-07	8.178293856991215e-07	1.2933468963171534e-07	2.0806112202511253e-05	5.227464738299499e-10	0.4999980826936505	2.8916602586916964e-12	5.649189797392367e-05	9.946335941277696e-08	9.3150159048142e-05	0.1982972407950441	6.482631740409625e-11	1.3466669404438076e-05	1.7144985714101176e-08	0.6778702135189458	0.7999285689368786	4.758250936009463e-08	2.811666125378836e-07	0.000503874130498128	2.2759989835262932e-05	6.923168143641858e-07	2.210505018458206e-06	5.077254325030796e-14	0.0012279005002648114	1.0620911009321757e-06	1.5844921231212753e-13	6.688360913003292e-11	5.604954276395588e-07	5.534012714314137e-07	5.3561593077214285e-08	8.961771160012744e-05	1.1328513571213893e-11	2.8249458643649078e-08	0.0007398817818184216	4.870546691082361e-05	0.6376281516218203	2.778181329143355e-09	1.926348097533243e-08	0.0016998411730864591	7.036973283161069e-10	1.7775556642647857e-05	0.09999835070518848	4.370728701791802e-11	0.0005587640340966324	1.7975157209752733e-05	5.824386063181408e-07
7.32397579930088e-07	0.49991837056006705	0.19990699330500242	1.9030721505621733e-05	8.793581610695437e-06	0.7999129101406208	0.000702208867694935	0.7064793549631402	0.09828035002911589	2.98944995967303e-10	1.9337561392876205e-06	6.7833370209609495e-06	5.110778248454043e-07	0.0016884865457009494	6.533340258102844e-05	1.99995684569272	3.4742991986350263e-09	0.297197838470254	4.0680643752345444e-08	0.5999999987298205	0.019980977981665815	0.001999132236566355	0.4999790296338558	6.38709801729509e-08	0.006488239602583051	0.09997702932913749	1.2502618106855466e-07	3.518725924232132e-06	3.967205802275209e-09	0.001248745916440117	0.39947149702929324	2.8833777226412185e-08	1.2619981062728231e-08	0.9984820169480474	0.2921161721172197	6.440415468679479e-11	0.0021439099417575602	7.454869528815831e-05	8.785834386506434e-09	6.55718654660433e-07	4.253508435709022e-08	1.0157311824386753e-06	0.49943623902782924	5.180855177287949e-07	2.809511348715162e-07	1.3573553793242177	2.044087032058065e-08	4.7264424068964955e-06	2.717479011250442e-08	7.912317139732471e-07	4.1674975988097486e-06	2.086770381644087e-10	1.4629394385193572e-05	3.504964273108514e-06	1.1964151580390403e-05	2.886480067251659e-07	0.49865616548294994	2.9807982575401945e-07	5.492402242996046e-12	9.966508545075372e-07	1.3554486793733887e-14	0.19998200837284807	2.5865782618208733e-06	6.121115184191783e-07	8.677142163911583e-07	1.3005812504745787e-07	2.095070208314502e-05	5.376534879730759e-10	0.4999980739034035	2.891346017766854e-12	5.600565985842293e-05	1.007310911979804e-07	9.367697005632365e-05	0.19827942164584972	6.468798213130998e-11	1.3572856289501997e-05	1.7268431780719275e-08	0.6778201608507616	0.7999242913446605	4.727249362496601e-08	2.8531571380972546e-07	0.0005079362614644943	2.2955293747654998e-05	6.960401152673676e-07	2.2281053651034348e-06	5.839996885143256e-14	0.0012369622883581825	1.075121602695707e-06	1.7965408276368012e-13	7.411858725123142e-11	5.558876500392334e-07	5.549673731170896e-07	5.531649748985355e-08	8.886482398890147e-05	1.167879058030834e-11	2.802144017617692e-08	0.0007463581069974801	4.969682909936412e-05	0.6344479679482763	2.754242253767165e-09	1.966406070591187e-08	0.0017176479067476371	7.325271663414987e-10	1.7971186281049964e-05	0.09999834188023082	4.921725699481695e-11	0.0005637609721715355	1.8409906815789088e-05	5.838011503435018e-07
7.261170494985456e-07	0.4999170836762683	0.1999077728224861	1.919494359677583e-05	8.847631060681589e-06	0.7999115522496494	0.000708104882975645	0.7064597433934412	0.09826255299793257	3.102856857634566e-10	2.0198479076676317e-06	6.830245608273803e-06	5.138013054765487e-07	0.0016814379737885763	6.478682853372806e-05	1.9999565581996779	3.898709097785778e-09	0.29717586353200826	4.0354825552536426e-08	0.5999999986851845	0.01998051176325113	0.001999080110536378	0.4999788865877619	6.335650821507158e-08	0.006468556087725117	0.0999768363299053	1.240357929041213e-07	3.488991302198998e-06	3.937202196412712e-09	0.0012379184542347134	0.3994672580446807	2.863065567677182e-08	1.2511405818360259e-08	0.9984738157946318	0.29212519002900456	6.722125128238795e-11	0.0021936860702403585	7.894884378396153e-05	8.949959485472787e-09	6.500988329287296e-07	4.219242290010163e-08	1.0073855174279576e-06	0.49943129786754303	5.194527284557974e-07	2.7890960989049274e-07	1.3605197014586765	2.027568114042193e-08	4.688286699309755e-06	2.6979404189119226e-08	7.955266308842196e-07	4.242495554626491e-06	2.1408666356158023e-10	1.475525745158851e-05	3.561992739335603e-06	1.2055424651789261e-05	3.0150982289284414e-07	0.49864452843075097	2.9595913010736093e-07	5.553721382960325e-12	9.880804341847797e-07	1.5315168661057964e-14	0.19998181301023768	2.5657007693613375e-06	6.398432112977732e-07	9.198341387553251e-07	1.3077490566203998e-07	2.1093346936365297e-05	5.527196780101879e-10	0.49999806521639406	2.8905885471947507e-12	5.552432601599015e-05	1.0198774704263875e-07	9.419738012262075e-05	0.1982616258851948	6.454239969824549e-11	1.3678019442745486e-05	1.7390315939710548e-08	0.6777696918966492	0.7999198257759924	4.6965651528555385e-08	2.8947855842124773e-07	0.0005119634619182705	2.3148425253490187e-05	6.997258613599472e-07	2.245540718215592e-06	6.703709409544425e-14	0.0012459236457311494	1.0880368929877573e-06	2.033159558988458e-13	8.200935311824299e-11	5.513213647234752e-07	5.563933269909035e-07	5.70991706839122e-08	8.811934440096299e-05	1.2033501890274185e-11	2.7795714872671765e-08	0.0007527621310182363	5.069484336451787e-05	0.6312836455069754	2.7305446112024075e-09	2.0065301435519673e-08	0.0017354316356850202	7.620969628099183e-10	1.816671408062864e-05	0.09999833315716476	5.532486972463742e-11	0.0005687021324577319	1.8848393537597915e-05	5.850239826676754e-07
7.198996678673538e-07	0.49991579195038266	0.19990854467311125	1.9357335276425968e-05	8.900940660135279e-06	0.7999101893298873	0.0007139353195310263	0.7064415027209182	0.09824477919715927	3.218894623614108e-10	2.1083600149421327e-06	6.87663981688731e-06	5.16492133414538e-07	0.001674431135575446	6.424566144947037e-05	1.9999562742731294	4.367687508613385e-09	0.2971541335269317	4.0032201318351694e-08	0.5999999986396481	0.019980041061000393	0.0019990256870392586	0.49997874546532367	6.284721496894524e-08	0.006450244133167343	0.09997664547812228	1.230554406423091e-07	3.4595590642268545e-06	3.907496004070639e-09	0.001227199250321558	0.39946305389017367	2.8428078211135363e-08	1.2403925160167335e-08	0.9984656892621504	0.2921329354240058	7.01166267636586e-11	0.0022438673563770902	8.35393498028379e-05	9.114091461279734e-09	6.445355225809079e-07	4.185314551672251e-08	9.991157404549387e-07	0.4994264118701258	5.206885278893324e-07	2.768752566260743e-07	1.3636682414722512	2.0112151807671505e-08	4.650484073221267e-06	2.6784502655090743e-08	7.997806197160378e-07	4.317864907023956e-06	2.1954270822781618e-10	1.4879677807277474e-05	3.619270394307848e-06	1.2145776445482805e-05	3.147334730580849e-07	0.49863302129325654	2.938462037035733e-07	5.613385380706893e-12	9.79596280440569e-07	1.7273565471138827e-14	0.1999816177467976	2.545016023883837e-06	6.68370361643835e-07	9.742508763979046e-07	1.314850972268813e-07	2.1234067582340576e-05	5.679410924854037e-10	0.4999980566300723	2.889401409643318e-12	5.504784278903701e-05	1.0323335987789654e-07	9.471146731055552e-05	0.19824385347946263	6.438982334637063e-11	1.3782169148322593e-05	1.7510653343176552e-08	0.67771881193329	0.7999151671452251	4.666194224992164e-08	2.936549421478425e-07	0.0005159560838684915	2.3339407977185724e-05	7.033744234438071e-07	2.262812742128743e-06	7.679955282419149e-14	0.001254785626623982	1.1008374215924439e-06	2.296750065271043e-13	9.060361445148977e-11	5.467964881781633e-07	5.576827733187391e-07	5.890943500256865e-08	8.738121101039474e-05	1.239255580318173e-11	2.757226168240133e-08	0.0007590946487360297	5.1699426374547005e-05	0.6281351051896913	2.707085764621431e-09	2.0467093695320992e-08	0.0017531923837722303	7.924119310407665e-10	1.8362141050027518e-05	0.09999832453362202	6.208434667117655e-11	0.0005735881298749829	1.929056863798973e-05	5.861108515298744e-07
7.137447474719929e-07	0.4999144954490123	0.1999093089215217	1.951791655718963e-05	8.953518317469725e-06	0.7999088214507007	0.000719700887868638	0.7064245366084333	0.0982270285977878	3.337576185579158e-10	2.199314835077843e-06	6.922524777305166e-06	5.191506624689005e-07	0.001667465588998161	6.370985277524092e-05	1.9999559938758205	4.885144223558017e-09	0.29713264582012566	3.9712747017513645e-08	0.5999999985932103	0.01997956591548119	0.0019989689038588943	0.4999786062460557	6.234305181961616e-08	0.006433207399094336	0.0999764567504985	1.2208501473472654e-07	3.430425643609889e-06	3.878084962427029e-09	0.0012165871835703942	0.3994588842150983	2.8226144096344337e-08	1.2297527122954858e-08	0.9984576365607811	0.2921395036106662	7.309094802279661e-11	0.002294448580646263	8.832526498233113e-05	9.278190305566753e-09	6.390281076527223e-07	4.151722674275432e-08	9.909216327477414e-07	0.49942158042904405	5.217963908088355e-07	2.748489615181788e-07	1.3668010780785464	1.995026736116857e-08	4.613032988900155e-06	2.6590186043923156e-08	8.039940828182582e-07	4.3936004435093774e-06	2.250437551697196e-10	1.5002671133293799e-05	3.6767939237938577e-06	1.2235216231804723e-05	3.2832229417917746e-07	0.4986216426444306	2.917419209358229e-07	5.671398604240144e-12	9.711974532764719e-07	1.9448365668581992e-14	0.19998142258154317	2.5245232175606295e-06	6.977006003666245e-07	1.0310265872651746e-06	1.3218876477901717e-07	2.1372884614102135e-05	5.833137451483904e-10	0.4999980481420169	2.8877978410554346e-12	5.457615712718113e-05	1.0446796784040653e-07	9.521930793184384e-05	0.1982261043950959	6.42304997717836e-11	1.3885315578633587e-05	1.7629458984004427e-08	0.6776675261795132	0.799910310331208	4.636129875726847e-08	2.978446626718567e-07	0.0005199144754724284	2.3528265223279654e-05	7.069861683253668e-07	2.279923083018885e-06	8.781413627418059e-14	0.001263549271820386	1.1135236841258574e-06	2.5899043020459106e-13	9.9951656298653e-11	5.423129094149623e-07	5.588393152809332e-07	6.074710813437635e-08	8.665036103487225e-05	1.2755859253368296e-11	2.735105929011499e-08	0.0007653564441423373	5.2710495651007584e-05	0.6250022682827524	2.6838631066767405e-09	2.0869329855550395e-08	0.0017709301750220214	8.23477041313183e-10	1.8557468188901838e-05	0.0999983160073484	6.955384335000485e-11	0.0005784195709566879	1.9736383918467843e-05	5.870654593772775e-07
7.076516057149224e-07	0.4999131942380846	0.19991006563325778	1.967670716937959e-05	9.005371854926687e-06	0.799907448680755	0.00072540228889879	0.7064087555016441	0.0982093011707464	3.4589136362016266e-10	2.292734086684894e-06	6.967905765108743e-06	5.217772957503875e-07	0.0016605409108312057	6.317935363231306e-05	1.9999557169709024	5.455262777977469e-09	0.29711139781249624	3.939643785680933e-08	0.5999999985458704	0.01997908636694879	0.0019989096983635715	0.49997846890969555	6.184396970540967e-08	0.006417356328166991	0.09997627012405902	1.2112440534340098e-07	3.401587521168926e-06	3.848966736428404e-09	0.0012060811411461969	0.39945474867261405	2.8024944471502203e-08	1.2192199878498924e-08	0.9984496569138147	0.2921449831289976	7.61448547876523e-11	0.0023454245812707677	9.331167415716896e-05	9.442216787184812e-09	6.335759786836815e-07	4.118464029491144e-08	9.828029312105473e-07	0.49941680294603685	5.227797546779491e-07	2.72831536082262e-07	1.3699182895986528	1.9790012612501784e-08	4.57593174933498e-06	2.6396546681939832e-08	8.081674182462887e-07	4.469697011701106e-06	2.3058838252184776e-10	1.512425290389342e-05	3.7345600455383657e-06	1.2323753180539666e-05	3.422795241511339e-07	0.4986103910777187	2.896470820494979e-07	5.727766913361816e-12	9.62883023316746e-07	2.1859680511673676e-14	0.19998122751349906	2.504221450154487e-06	7.27841338763873e-07	1.0902238407727404e-06	1.3288597266657403e-07	2.1509818400017433e-05	5.98833618483784e-10	0.4999980397499272	2.8857907146860303e-12	5.4109216600531415e-05	1.0569161384292337e-07	9.572097655686623e-05	0.19820837859859722	6.406466931357751e-11	1.398746879559305e-05	1.7746747698301372e-08	0.6776158397970541	0.7999052501789995	4.6063725463983846e-08	3.020475193503063e-07	0.0005238389810831763	2.3715019981053862e-05	7.105614589110921e-07	2.2968733691106562e-06	1.0021966350832372e-13	0.0012722156086685497	1.1260962181165055e-06	2.9154156425783875e-13	1.1010642059208374e-10	5.378704922409847e-07	5.598665157174414e-07	6.26120033663274e-08	8.592673090236335e-05	1.3123317905966326e-11	2.7132086184525848e-08	0.0007715482905126709	5.372796955866696e-05	0.621885056465073	2.6608740594011887e-09	2.1271904139134958e-08	0.0017886450335843523	8.552970205490539e-10	1.8752696487769198e-05	0.09999830757619696	7.779565928038273e-11	0.0005831970539639031	2.0185791712466884e-05	5.878914601889437e-07
